ID,Date,Conc,Morning,Day,Evening,Night,Night2,Moonlight,Moonlight_before,Temperature,Temperature_before,Rainfall,Radiation,Denning,Babysitting,Bsat_morn,Bsat_eve,nightnot,Hunt_number,Morning duration,Day duration,Evening duration,Night duration,Duration 24h ,Morning duration,Day duration,Evening duration,Night duration,Intensity 24h
WDF96,07/04/2012,WDF9641006,0,0,0,1,0,10.52635816,11.10436922,NA,NA,0,NA,no,no,no,no,0,1,0,0,0,0,NA,0,0,0,0,NA
WDF96,08/04/2012,WDF9641007,1,0,1,0,0,9.023510192,10.52635816,NA,NA,0,NA,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDF96,09/04/2012,WDF9641008,1,1,0,0,0,7.402411455,9.023510192,NA,NA,5.08,NA,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDF96,10/04/2012,WDF9641009,0,1,1,1,0,5.783154459,7.402411455,NA,NA,0,NA,no,no,no,no,0,3,0,0,0,0,NA,0,0,0,0,NA
WDF96,11/04/2012,WDF9641010,1,0,1,0,0,4.298825353,5.783154459,NA,NA,0,NA,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDF96,12/04/2012,WDF9641011,1,0,1,0,0,3.024949762,4.298825353,NA,NA,0,NA,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDF96,13/04/2012,WDF9641012,1,1,1,0,0,2.007709612,3.024949762,NA,NA,2.29,NA,no,no,no,no,0,3,0,0,0,0,NA,0,0,0,0,NA
WDF96,14/04/2012,WDF9641013,1,0,1,0,1,1.238513329,2.007709612,NA,NA,1.02,NA,no,no,no,no,115,2,0,0,0,0,NA,0,0,0,0,NA
WDF96,02/07/2012,WDF9641092,1,0,1,0,0,11.00377202,9.817837376,NA,26.33,0,NA,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDF96,03/07/2012,WDF9641093,1,0,1,0,0,11.01250274,11.00377202,NA,NA,0.25,NA,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM112,03/04/2012,WDM11241002,1,1,0,1,1,8.548394317,7.210739131,NA,29.83,0.51,NA,no,no,no,no,280,3,0,0,0,0,NA,0,0,0,0,NA
WDM112,04/04/2012,WDM11241003,1,0,1,1,0,9.801962362,8.548394317,NA,NA,0,NA,no,no,no,no,0,3,0,0,0,0,NA,0,0,0,0,NA
WDM112,05/04/2012,WDM11241004,1,0,1,0,0,10.88165996,9.801962362,NA,NA,0,NA,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM112,06/04/2012,WDM11241005,1,0,0,0,0,11.10436922,10.88165996,NA,NA,0,NA,no,no,no,no,0,1,0,0,0,0,NA,0,0,0,0,NA
WDM112,07/04/2012,WDM11241006,1,0,1,0,0,10.52635816,11.10436922,NA,NA,0,NA,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM112,08/04/2012,WDM11241007,1,0,1,1,1,9.023510192,10.52635816,NA,NA,0,NA,no,no,no,no,160,3,0,0,0,0,NA,0,0,0,0,NA
WDM112,09/04/2012,WDM11241008,1,0,1,0,0,7.402411455,9.023510192,NA,NA,5.08,NA,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM112,10/04/2012,WDM11241009,1,0,1,1,0,5.783154459,7.402411455,NA,NA,0,NA,no,no,no,no,0,3,0,0,0,0,NA,0,0,0,0,NA
WDM112,11/04/2012,WDM11241010,1,0,1,0,0,4.298825353,5.783154459,NA,NA,0,NA,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM112,12/04/2012,WDM11241011,1,0,0,0,0,3.024949762,4.298825353,NA,NA,0,NA,no,no,no,no,0,1,0,0,0,0,NA,0,0,0,0,NA
WDM112,13/04/2012,WDM11241012,1,0,0,0,0,2.007709612,3.024949762,NA,NA,2.29,NA,no,no,no,no,0,1,0,0,0,0,NA,0,0,0,0,NA
WDM112,14/04/2012,WDM11241013,1,0,1,0,0,1.238513329,2.007709612,NA,NA,1.02,NA,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM112,02/07/2012,WDM11241092,1,0,1,0,0,11.00377202,9.817837376,NA,26.33,0,NA,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM112,03/07/2012,WDM11241093,1,0,1,0,0,11.01250274,11.00377202,NA,NA,0.25,NA,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM115,30/10/2011,WDM11540846,0,0,1,1,0,0.869193122,0.394531757,NA,25.08,1.1,437.4207,no,no,no,no,0,2,0,0,155,290,445,0,0,39.24516,27.88966,33.56741
WDM115,27/11/2011,WDM11540874,0,0,1,0,0,0.263198378,0.067655258,NA,23.37,3.2,442.2206,no,no,no,no,0,1,0,0,255,0,255,0,0,31.79608,0,31.79608
WDM115,03/04/2012,WDM11541002,0,0,1,0,0,8.548394317,7.210739131,NA,29.83,0.51,NA,no,no,no,no,0,1,0,0,0,0,0,0,0,0,0,0
WDM115,04/04/2012,WDM11541003,1,0,1,0,0,9.801962362,8.548394317,NA,NA,0,NA,no,no,no,no,0,2,0,0,0,0,0,0,0,0,0,0
WDM115,05/04/2012,WDM11541004,1,0,1,0,0,10.88165996,9.801962362,NA,NA,0,NA,no,no,no,no,0,2,0,0,0,0,0,0,0,0,0,0
WDM115,06/04/2012,WDM11541005,1,0,1,0,0,11.10436922,10.88165996,NA,NA,0,NA,no,no,no,no,0,2,0,0,0,0,0,0,0,0,0,0
WDM115,07/04/2012,WDM11541006,1,0,1,0,0,10.52635816,11.10436922,NA,NA,0,NA,no,no,no,no,0,2,0,0,0,0,0,0,0,0,0,0
WDM115,08/04/2012,WDM11541007,1,0,1,0,0,9.023510192,10.52635816,NA,NA,0,NA,no,no,no,no,0,2,0,0,0,0,0,0,0,0,0,0
WDM115,09/04/2012,WDM11541008,1,0,1,0,0,7.402411455,9.023510192,NA,NA,5.08,NA,no,no,no,no,0,2,0,0,0,0,0,0,0,0,0,0
WDM115,10/04/2012,WDM11541009,1,0,1,0,0,5.783154459,7.402411455,NA,NA,0,NA,no,no,no,no,0,2,0,0,0,0,0,0,0,0,0,0
WDM115,11/04/2012,WDM11541010,1,0,1,0,0,4.298825353,5.783154459,NA,NA,0,NA,no,no,no,no,0,2,0,0,0,0,0,0,0,0,0,0
WDM115,12/04/2012,WDM11541011,1,0,1,0,0,3.024949762,4.298825353,NA,NA,0,NA,no,no,no,no,0,2,0,0,0,0,0,0,0,0,0,0
WDM115,13/04/2012,WDM11541012,1,0,1,0,0,2.007709612,3.024949762,NA,NA,2.29,NA,no,no,no,no,0,2,0,0,0,0,0,0,0,0,0,0
WDM115,14/04/2012,WDM11541013,1,0,1,0,0,1.238513329,2.007709612,NA,NA,1.02,NA,no,no,no,no,0,2,0,0,0,0,0,0,0,0,0,0
WDM119,12/04/2014,WDM11941741,1,0,0,1,1,9.490486441,8.350422276,NA,28.89,0,0,no,no,no,no,165,2,200,0,0,165,365,49.1,0,0,35.70909,42.404545
WDM119,13/04/2014,WDM11941742,1,0,1,1,1,10.51586572,9.490486441,NA,NA,0,0,no,no,no,no,110,3,165,0,120,110,395,42.70303,0,37.90833,35.22727,38.61287667
WDM119,14/04/2014,WDM11941743,1,0,1,1,1,11.17660124,10.51586572,NA,NA,0,0,no,no,no,no,60,3,145,0,190,130,465,42.82759,0,10.96842,37.20769,30.33456667
WDM119,15/04/2014,WDM11941744,1,0,0,1,1,11.02001164,11.17660124,NA,NA,0,0,no,no,no,no,250,2,140,0,0,250,390,40.94286,0,0,28.04,34.49143
WDM119,16/04/2014,WDM11941745,1,0,0,0,0,9.990486052,11.02001164,NA,NA,0,0,no,no,no,no,0,1,110,0,0,80,190,34.86364,0,0,37.7875,72.65114
WDM119,17/04/2014,WDM11941746,1,0,1,1,1,8.546857049,9.990486052,NA,NA,0,0,no,no,no,no,80,3,200,0,100,0,300,46.02,0,43.87,0,29.96333333
WDM119,18/04/2014,WDM11941747,1,0,1,1,0,7.000157658,8.546857049,NA,NA,0,0,no,no,no,no,0,3,160,0,60,0,220,38.2375,0,22.96667,0,20.40139
WDM119,19/04/2014,WDM11941748,1,1,1,1,1,5.442248161,7.000157658,NA,NA,0,0,no,no,no,no,295,4,245,60,105,295,705,33.14286,36.95,32.74286,47.94915,37.6962175
WDM119,20/04/2014,WDM11941749,1,0,1,0,0,3.996272246,5.442248161,NA,NA,0,0,no,no,no,no,0,2,140,0,170,0,310,17.1,0,38.13529,0,27.617645
WDM119,21/04/2014,WDM11941750,1,0,1,0,0,2.736605784,3.996272246,NA,NA,0,0,no,no,no,no,0,2,195,0,120,0,315,35.61538,0,27.39167,0,31.503525
WDM119,22/04/2014,WDM11941751,0,0,1,1,1,1.727332776,2.736605784,NA,NA,0,0,no,no,no,no,100,2,0,0,105,100,205,0,0,30.01905,43.72,36.869525
WDM119,23/04/2014,WDM11941752,0,1,0,1,0,0.975592983,1.727332776,NA,NA,0,0,no,no,no,no,0,2,0,290,0,355,645,0,6.296552,0,37.32394,21.810246
WDM119,24/04/2014,WDM11941753,1,0,1,0,0,0.47264732,0.975592983,NA,NA,0,0,no,no,no,no,0,2,210,0,165,0,375,38.79048,0,24.99394,0,31.89221
WDM119,25/04/2014,WDM11941754,1,1,1,0,0,0.177631535,0.47264732,NA,NA,0,0,no,no,no,no,0,3,155,140,110,0,405,31.46452,16.78571,24.78182,0,24.34401667
WDM119,26/04/2014,WDM11941755,1,1,1,1,1,0.040294416,0.177631535,NA,NA,0,0,no,no,no,no,90,4,195,220,130,90,635,45.85128,6.672727,31.71538,21.74444,26.49595675
WDM119,27/04/2014,WDM11941756,1,1,1,0,0,0.001940278,0.040294416,NA,NA,0,0,no,no,no,no,0,3,370,135,110,0,615,27.77568,13.15556,33.97273,0,24.96799
WDM119,28/04/2014,WDM11941757,1,1,1,1,0,0,0.001940278,NA,NA,0,0,no,no,no,no,0,4,225,80,165,0,470,36.21333,21,22.73333,0,19.986665
WDM119,29/04/2014,WDM11941758,0,0,1,1,0,0.001372782,0,NA,NA,0,0,no,no,no,no,0,2,0,0,185,300,485,0,0,34.4973,27.42,30.95865
WDM119,30/04/2014,WDM11941759,0,1,1,1,1,0.055748695,0.001372782,NA,NA,0,0,no,no,no,no,165,3,0,210,215,320,745,0,7.890476,33.08372,46.39375,29.12264867
WDM119,01/05/2014,WDM11941760,1,0,1,0,0,0.206655516,0.055748695,NA,NA,0,0,no,no,no,no,0,2,285,0,230,0,515,42.88772,0,42.47826,0,42.68299
WDM119,02/05/2014,WDM11941761,1,0,0,0,0,0.483272272,0.206655516,NA,NA,0,0,no,no,no,no,0,1,170,0,0,0,170,50.18824,0,0,0,50.18824
WDM119,03/05/2014,WDM11941762,1,1,1,0,1,0.905911425,0.483272272,NA,NA,0,0,no,no,no,no,90,3,195,85,120,0,400,60,12.2,57.20833,0,43.13611
WDM119,04/05/2014,WDM11941763,1,0,1,1,1,1.479558821,0.905911425,NA,NA,0,0,no,no,no,no,85,3,220,0,160,85,465,36.30909,0,27.175,21.42353,28.30254
WDM119,05/05/2014,WDM11941764,1,0,1,0,0,2.201855518,1.479558821,NA,NA,0,0,no,no,no,no,0,2,160,0,145,0,305,38.54375,0,19.71034,0,29.127045
WDM119,06/05/2014,WDM11941765,1,0,1,0,0,3.060228444,2.201855518,NA,NA,0,0,no,no,no,no,0,2,160,0,90,0,250,52.63125,0,35.88889,0,44.26007
WDM119,07/05/2014,WDM11941766,1,1,1,1,1,4.04026651,3.060228444,NA,NA,0,0,no,no,no,no,85,4,185,60,210,85,540,50.45405,38.43333,28.7619,19.15294,34.200555
WDM119,08/05/2014,WDM11941767,1,0,1,0,0,5.14052052,4.04026651,NA,NA,0,0,no,no,no,no,0,2,175,0,170,0,345,45.12571,0,34.71176,0,39.918735
WDM119,28/06/2014,WDM11941818,1,0,1,0,0,0.032294286,0,NA,27.85,0,0,no,no,no,no,0,2,140,0,170,0,310,56.90714,0,24.1,0,40.50357
WDM119,29/06/2014,WDM11941819,1,0,1,0,0,0.13557342,0.032294286,NA,NA,0,0,no,no,no,no,0,2,260,0,170,0,430,40.36923,0,43.2,0,41.784615
WDM119,30/06/2014,WDM11941820,1,0,1,0,0,0.336883637,0.13557342,NA,NA,0,0,no,no,no,no,0,2,215,0,190,0,405,28,0,46.77895,0,37.389475
WDM119,01/07/2014,WDM11941821,1,0,1,0,0,0.664532515,0.336883637,NA,NA,0,0,no,no,no,no,0,2,180,0,125,0,305,60.86111,0,57.52,0,59.190555
WDM130,06/01/2015,WDM13042010,1,0,0,1,1,9.845644979,10.92602186,NA,30.16,0,0,no,no,no,no,130,2,190,0,0,120,310,55.88421,0,0,21.95833,38.92127
WDM130,07/01/2015,WDM13042011,1,0,0,1,1,8.668531007,9.845644979,NA,NA,0,0,no,no,no,no,200,2,95,0,0,200,295,48.6,0,0,60.695,54.6475
WDM130,08/01/2015,WDM13042012,0,0,0,1,1,7.460391281,8.668531007,NA,NA,0,0,no,no,no,no,285,1,0,0,0,285,285,0,0,0,62.55439,62.55439
WDM130,09/01/2015,WDM13042013,1,0,1,0,0,6.263346847,7.460391281,NA,NA,0,0,no,no,no,no,0,2,140,0,140,200,480,17.5,0,29.52143,72.56,59.790715
WDM130,10/01/2015,WDM13042014,1,0,0,1,1,5.082032108,6.263346847,NA,NA,0,0,no,no,no,no,200,2,110,0,0,145,255,29.35455,0,0,51.12414,40.239345
WDM130,11/01/2015,WDM13042015,1,0,0,1,1,3.972043584,5.082032108,NA,NA,0,0,no,no,no,no,145,2,250,0,0,0,250,48.024,0,0,0,24.012
WDM130,12/01/2015,WDM13042016,1,0,1,0,0,2.961172845,3.972043584,NA,NA,0,0,no,no,no,no,0,2,105,0,85,225,415,59.17143,0,52.63529,58.79556,85.30114
WDM130,13/01/2015,WDM13042017,1,0,1,1,1,2.063986786,2.961172845,NA,NA,0,0,no,no,no,no,225,3,95,0,90,0,185,62.37895,0,52.71111,0,38.36335333
WDM130,14/01/2015,WDM13042018,1,0,1,1,1,1.31602829,2.063986786,NA,NA,0,0,no,no,no,no,135,3,110,0,160,370,640,48.30909,0,56.74375,39.1027,48.05184667
WDM130,09/03/2015,WDM13042072,1,0,1,1,1,7.083309963,8.39521056,NA,30.15,0,0,no,no,no,no,105,3,115,0,150,280,545,67.85217,0,47.34,65.54286,60.24501
WDM130,10/03/2015,WDM13042073,0,0,1,1,0,5.750720779,7.083309963,NA,NA,0,0,no,no,no,no,0,2,0,0,245,105,350,0,0,36.10204,49.29524,42.69864
WDM130,11/03/2015,WDM13042074,1,1,1,1,1,4.439902376,5.750720779,NA,NA,0,0,no,no,no,no,105,4,125,160,90,0,375,34.656,38.675,42.8,0,29.03275
WDM130,12/03/2015,WDM13042075,1,0,1,1,1,3.225293446,4.439902376,NA,NA,0,0,no,no,no,no,75,3,225,0,200,455,880,51.46667,0,47.985,53.84176,51.09781
WDM130,13/03/2015,WDM13042076,0,1,0,1,1,2.161075559,3.225293446,NA,NA,0,0,no,no,no,no,140,2,0,140,0,0,140,0,13.47143,0,0,6.735715
WDM130,14/03/2015,WDM13042077,0,0,0,0,0,1.304557237,2.161075559,NA,NA,0,0,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,NA
WDM130,15/03/2015,WDM13042078,0,0,1,1,0,0.680557691,1.304557237,NA,NA,0,0,no,no,no,no,0,2,0,0,170,250,420,0,0,35.08824,50.32,42.70412
WDM130,16/03/2015,WDM13042079,1,0,0,0,0,0.2832036,0.680557691,NA,NA,0,0,no,no,no,no,0,1,240,0,0,0,240,37.19167,0,0,0,37.19167
WDM130,17/03/2015,WDM13042080,1,0,0,1,1,0.078306611,0.2832036,NA,NA,0,0,no,no,no,no,80,2,110,0,0,80,190,61.34545,0,0,73.5875,67.466475
WDM130,18/03/2015,WDM13042081,1,0,0,0,1,0.007444231,0.078306611,NA,NA,0,0,no,no,no,no,140,1,75,0,0,0,75,78.18667,0,0,0,78.18667
WDM130,19/03/2015,WDM13042082,0,1,1,1,0,0,0.007444231,NA,NA,0,0,no,no,no,no,0,3,0,90,165,255,510,0,14.64444,33.76364,86.53333,44.98047
WDM130,20/03/2015,WDM13042083,1,1,0,0,0,0,0,NA,NA,0,0,no,no,no,no,0,2,170,310,0,0,480,66.08235,6.487097,0,0,36.2847235
WDM130,21/03/2015,WDM13042084,1,0,1,0,0,0.047010341,0,NA,NA,0,0,no,no,no,no,0,2,220,0,155,0,375,81.15,0,50.82581,0,65.987905
WDM130,22/03/2015,WDM13042085,1,1,0,1,1,0.212709504,0.047010341,NA,NA,0,0,no,no,no,no,50,3,310,205,0,50,565,68.95806,26.29756,0,33.68,42.97854
WDM130,23/03/2015,WDM13042086,0,1,0,1,1,0.545687039,0.212709504,NA,NA,0,0,no,no,no,no,60,2,0,110,0,60,170,0,42.91818,0,18.5,30.70909
WDM133,23/12/2015,WDM13342361,1,0,1,1,1,10.36352514,9.121013794,NA,25.8,0,0,no,no,no,no,65,3,95,0,155,120,370,30.2,0,43.86452,27.20833,33.75761667
WDM135,03/08/2016,WDM13542585,0,0,1,0,0,0.008892234,0,NA,27.73,0,NA,no,no,no,no,0,1,0,0,0,0,0,0,0,0,0,0
WDM135,04/08/2016,WDM13542586,1,0,1,1,1,0.084599428,0.008892234,NA,NA,0,NA,no,no,no,no,155,3,0,0,0,155,155,0,0,0,22.92258,7.64086
WDM135,05/08/2016,WDM13542587,1,0,1,1,1,0.258947516,0.084599428,NA,NA,15,NA,no,no,no,no,70,3,0,0,0,70,70,0,0,0,24.6,8.2
WDM135,06/08/2016,WDM13542588,0,0,1,0,0,0.550845292,0.258947516,NA,NA,0,0.1060368,no,no,no,no,0,1,0,0,175,0,175,0,0,47.52,0,47.52
WDM135,18/01/2017,WDM13542753,0,0,0,1,0,3.540339712,4.635553958,NA,29.25,0,NA,no,no,no,no,0,1,0,0,0,215,215,0,0,0,45.3907,45.3907
WDM135,19/01/2017,WDM13542754,1,0,0,1,1,2.600177731,3.540339712,NA,NA,0,NA,no,no,no,no,105,2,0,0,0,105,105,0,0,0,34.57143,17.285715
WDM135,20/01/2017,WDM13542755,1,1,1,0,0,1.810663654,2.600177731,NA,NA,0,NA,no,no,no,no,0,3,0,130,0,105,235,0,17.06923,0,15.60952,10.89291667
WDM135,21/01/2017,WDM13542756,1,0,1,1,1,1.177140178,1.810663654,NA,NA,0,NA,no,no,no,no,105,3,0,0,0,0,0,0,0,0,0,0
WDM135,22/01/2017,WDM13542757,1,0,0,0,0,0.690143802,1.177140178,NA,NA,0,NA,no,no,no,no,0,1,0,0,0,75,75,0,0,0,30.2,30.2
WDM135,23/01/2017,WDM13542758,1,0,0,1,1,0.349391743,0.690143802,NA,NA,0,NA,no,no,no,no,75,2,0,0,0,0,0,0,0,0,0,0
WDM135,24/01/2017,WDM13542759,1,0,1,0,0,0.138769844,0.349391743,NA,NA,0,NA,no,no,no,no,0,2,0,0,0,160,160,0,0,0,27.58125,13.790625
WDM135,25/01/2017,WDM13542760,1,0,1,1,1,0.033627733,0.138769844,NA,NA,0,NA,no,no,no,no,160,3,0,0,0,0,0,0,0,0,0,0
WDM135,26/01/2017,WDM13542761,1,0,1,0,0,0.001791891,0.033627733,NA,NA,0,NA,no,no,no,no,0,2,0,0,0,0,0,0,0,0,0,0
WDM135,27/01/2017,WDM13542762,0,0,0,1,1,0,0.001791891,NA,NA,0,NA,no,no,no,no,80,1,0,0,0,290,290,0,0,0,27.92414,27.92414
WDM135,28/01/2017,WDM13542763,1,0,1,0,0,0.000501373,0,NA,NA,0,NA,no,no,no,no,0,2,0,0,0,0,0,0,0,0,0,0
WDM135,29/01/2017,WDM13542764,1,0,1,0,0,0.056385673,0.000501373,NA,NA,2.29,NA,no,no,no,no,0,2,0,0,0,185,185,0,0,0,38.27027,19.135135
WDM135,30/01/2017,WDM13542765,1,0,0,1,1,0.222751618,0.056385673,NA,NA,0,NA,no,no,no,no,185,2,0,0,0,0,0,0,0,0,0,0
WDM135,31/01/2017,WDM13542766,0,0,1,1,1,0.55085986,0.222751618,NA,NA,0,NA,no,no,no,no,85,2,0,0,0,85,85,0,0,0,42.44706,21.22353
WDM135,01/02/2017,WDM13542767,1,0,1,0,1,1.079228135,0.55085986,NA,NA,0,NA,no,no,no,no,35,2,0,0,0,0,0,0,0,0,0,0
WDM135,02/02/2017,WDM13542768,1,0,1,0,0,1.839831531,1.079228135,NA,NA,0,15.46835,no,no,no,no,0,2,145,0,110,0,255,60.47586,0,21.04545,0,40.760655
WDM135,17/03/2017,WDM13542811,1,0,0,1,1,5.356463334,6.56696606,NA,32.7,NA,NA,no,no,no,no,150,2,0,0,0,70,70,0,0,0,26.54286,13.27143
WDM135,18/03/2017,WDM13542812,0,0,0,1,0,4.210880592,5.356463334,NA,NA,NA,NA,no,no,no,no,0,1,0,0,0,320,320,0,0,0,48.79375,48.79375
WDM135,19/03/2017,WDM13542813,0,0,1,1,0,3.167298455,4.210880592,NA,NA,NA,NA,no,no,no,no,0,2,0,0,0,0,0,0,0,0,0,0
WDM135,20/03/2017,WDM13542814,0,1,1,1,0,2.241023297,3.167298455,NA,NA,NA,NA,no,no,no,no,0,3,0,95,0,220,315,0,21.48421,0,40.60909,20.69776667
WDM135,21/03/2017,WDM13542815,0,0,0,1,0,1.467692778,2.241023297,NA,NA,NA,NA,no,no,no,no,0,1,0,0,0,255,255,0,0,0,40.91373,40.91373
WDM135,22/03/2017,WDM13542816,1,0,1,0,0,0.867017137,1.467692778,NA,NA,NA,NA,no,no,no,no,0,2,0,0,0,0,0,0,0,0,0,0
WDM135,23/03/2017,WDM13542817,0,0,1,1,0,0.438122206,0.867017137,NA,NA,NA,NA,no,no,no,no,0,2,0,0,0,295,295,0,0,0,43.07119,21.535595
WDM135,24/03/2017,WDM13542818,0,0,1,1,1,0.17306082,0.438122206,NA,NA,NA,NA,no,no,no,no,90,2,0,0,0,210,210,0,0,0,48.04762,24.02381
WDM135,25/03/2017,WDM13542819,1,1,0,0,1,0.041822398,0.17306082,NA,NA,NA,NA,no,no,no,no,35,2,0,115,0,0,115,0,24.48696,0,0,12.24348
WDM135,26/03/2017,WDM13542820,0,0,1,0,1,0.002270388,0.041822398,NA,NA,NA,NA,no,no,no,no,265,1,0,0,0,0,0,0,0,0,0,0
WDM135,27/03/2017,WDM13542821,0,0,1,0,0,0,0.002270388,NA,NA,NA,NA,no,no,no,no,0,1,0,0,0,0,0,0,0,0,0,0
WDM135,28/03/2017,WDM13542822,1,0,1,0,0,0.003009252,0,NA,NA,NA,NA,no,no,no,no,0,2,0,0,0,0,0,0,0,0,0,0
WDM135,29/03/2017,WDM13542823,1,0,1,0,0,0.074604063,0.003009252,NA,NA,NA,NA,no,no,no,no,0,2,0,0,0,0,0,0,0,0,0,0
WDM135,30/03/2017,WDM13542824,1,0,1,0,0,0.281507499,0.074604063,NA,NA,NA,NA,no,no,no,no,0,2,0,0,0,0,0,0,0,0,0,0
WDM135,31/03/2017,WDM13542825,1,0,1,0,0,0.684286181,0.281507499,NA,NA,NA,NA,no,no,no,no,0,2,0,0,0,0,0,0,0,0,0,0
WDM135,01/04/2017,WDM13542826,1,0,1,1,0,1.328972872,0.684286181,NA,NA,NA,NA,no,no,no,no,0,3,0,0,0,0,0,0,0,0,0,0
WDM135,02/04/2017,WDM13542827,1,0,0,0,0,2.226719522,1.328972872,NA,NA,NA,NA,no,no,no,no,0,1,0,0,0,0,0,0,0,0,0,0
WDM135,03/04/2017,WDM13542828,1,0,1,0,0,3.359525465,2.226719522,NA,NA,NA,NA,no,no,no,no,0,2,0,0,0,0,0,0,0,0,0,0
WDM135,04/04/2017,WDM13542829,1,0,1,1,0,4.660381777,3.359525465,NA,NA,NA,NA,no,no,no,no,0,3,0,0,0,0,0,0,0,0,0,0
WDM135,05/04/2017,WDM13542830,1,0,1,1,1,6.056881704,4.660381777,NA,NA,NA,NA,no,no,no,no,225,3,0,0,0,225,225,0,0,0,25.45333,8.484443333
WDM135,06/04/2017,WDM13542831,1,0,0,1,0,7.445540381,6.056881704,NA,NA,NA,NA,no,no,no,no,0,2,0,0,0,0,0,0,0,0,0,0
WDM135,07/04/2017,WDM13542832,1,0,0,0,0,8.763965541,7.445540381,NA,NA,NA,NA,no,no,no,no,0,1,0,0,0,0,0,0,0,0,0,0
WDM135,08/04/2017,WDM13542833,1,0,0,0,0,9.934602792,8.763965541,NA,NA,NA,NA,no,no,no,no,0,1,0,0,0,0,0,0,0,0,0,0
WDM135,09/04/2017,WDM13542834,1,0,1,1,1,10.93009929,9.934602792,NA,NA,NA,NA,no,no,no,no,230,3,0,0,0,230,230,0,0,0,43.74783,14.58261
WDM135,10/04/2017,WDM13542835,0,0,0,0,0,11.15269305,10.93009929,NA,NA,NA,NA,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,NA
WDM135,11/04/2017,WDM13542836,1,0,0,1,0,10.91325083,11.15269305,NA,NA,NA,NA,no,no,no,no,0,2,0,0,0,165,165,0,0,0,33.13939,16.569695
WDM135,12/04/2017,WDM13542837,1,0,1,1,1,9.827707627,10.91325083,NA,NA,NA,NA,no,no,no,no,165,3,0,0,0,0,0,0,0,0,0,0
WDM135,13/04/2017,WDM13542838,0,0,1,0,0,8.650256063,9.827707627,NA,NA,NA,NA,no,no,no,no,0,1,0,0,0,130,130,0,0,0,42.25385,42.25385
WDM135,14/04/2017,WDM13542839,1,0,1,1,1,7.425885526,8.650256063,NA,NA,NA,NA,no,no,no,no,130,3,0,0,0,0,0,0,0,0,0,0
WDM135,15/04/2017,WDM13542840,0,0,0,1,1,6.179348766,7.425885526,NA,NA,NA,NA,no,no,no,no,65,1,0,0,0,65,65,0,0,0,20.93846,20.93846
WDM135,16/04/2017,WDM13542841,0,0,1,1,1,4.946996278,6.179348766,NA,NA,NA,NA,no,no,no,no,120,2,0,0,0,325,325,0,0,0,5.744615,2.8723075
WDM135,17/04/2017,WDM13542842,0,0,0,1,0,3.795390532,4.946996278,NA,NA,NA,NA,no,no,no,no,0,1,0,0,0,0,0,0,0,0,0,0
WDM135,18/04/2017,WDM13542843,0,0,0,0,0,2.75462799,3.795390532,NA,NA,NA,NA,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,NA
WDM135,19/04/2017,WDM13542844,0,0,0,0,0,1.867499537,2.75462799,NA,NA,NA,NA,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,NA
WDM135,20/04/2017,WDM13542845,0,0,0,0,0,1.152002708,1.867499537,NA,NA,NA,NA,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,NA
WDM135,21/04/2017,WDM13542846,0,0,0,0,0,0.62218647,1.152002708,NA,NA,NA,NA,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,NA
WDM135,22/04/2017,WDM13542847,0,0,0,0,0,0.273586981,0.62218647,NA,NA,NA,NA,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,NA
WDM135,23/04/2017,WDM13542848,0,0,0,0,0,0.083291147,0.273586981,NA,NA,NA,NA,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,NA
WDM135,24/04/2017,WDM13542849,0,0,0,0,0,0.010636374,0.083291147,NA,NA,NA,NA,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,NA
WDM135,25/04/2017,WDM13542850,0,0,0,0,0,0,0.010636374,NA,NA,NA,NA,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,NA
WDM135,26/04/2017,WDM13542851,0,0,0,0,0,0,0,NA,NA,NA,NA,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,NA
WDM135,27/04/2017,WDM13542852,0,0,0,0,0,0.04190337,0,NA,NA,NA,NA,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,NA
