Date,Max Temp,Rainfall,Temp30,Temp90,Rain30,Rain90,Dry30,Dry90,Above_or_below_average,Quartile,,,
17/07/2004,28.36,0,28.5,29.26,15.24,164.85,28,70,Above,3,,,
18/07/2004,29.5,0,28.48,29.23,15.24,164.85,28,70,Above,3,,,
19/07/2004,27.98,0,28.48,29.24,15.24,163.07,28,71,Above,3,,,
20/07/2004,29.17,10.16,28.43,29.24,25.4,151.13,27,71,Above,3,,,
21/07/2004,27.19,0.25,28.39,29.24,25.65,151.13,26,71,Above,3,,,
22/07/2004,29.06,0,28.35,29.24,25.65,151.13,26,71,Above,3,,,
23/07/2004,28.43,10.67,28.41,29.26,36.32,151.89,25,71,Above,3,,,
24/07/2004,29.32,0.25,28.56,29.26,36.58,139.96,24,71,Above,3,,,
25/07/2004,31.28,10.41,28.74,29.3,46.99,150.11,23,71,Above,3,,,
26/07/2004,30.77,10.92,28.86,29.34,57.91,161.03,22,70,Above,3,,,
27/07/2004,31.47,0,28.97,29.39,57.91,159,22,71,Above,3,,,
28/07/2004,33.04,0,29.24,29.43,57.91,126.74,22,72,Above,4,,,
29/07/2004,27.84,0.76,29.31,29.41,58.67,124.96,21,72,Above,4,,,
30/07/2004,29.59,4.06,29.39,29.42,62.73,120.65,20,72,Above,4,,,
31/07/2004,28.3,15.49,29.42,29.4,78.22,130.55,19,72,Above,4,,,
01/08/2004,25.97,8.89,29.36,29.41,87.11,94.99,18,72,Above,4,,,
02/08/2004,26.12,0,29.22,29.39,85.84,90.16,19,73,Above,4,,,
03/08/2004,26.85,0,29.1,29.37,85.84,89.91,19,74,Above,3,,,
04/08/2004,27.46,0,28.98,29.35,85.84,89.91,19,74,Above,3,,,
05/08/2004,26.82,0,28.81,29.32,71.87,89.91,20,74,Above,3,,,
06/08/2004,29.4,0,28.85,29.32,71.87,89.91,20,74,Above,3,,,
07/08/2004,31.17,0,28.96,29.31,71.87,89.91,20,74,Above,3,,,
08/08/2004,29.18,0,28.98,29.29,71.87,89.91,20,74,Above,3,,,
09/08/2004,28.91,0,29.04,29.25,71.87,89.91,20,74,Above,3,,,
10/08/2004,30.72,11.94,29.1,29.27,83.81,101.85,19,73,Above,3,,,
11/08/2004,28.03,9.14,29.06,29.24,92.95,110.99,18,72,Above,3,,,
12/08/2004,27.12,3.81,28.95,29.2,96.76,114.8,17,71,Above,3,,,
13/08/2004,28.65,2.29,28.86,29.19,99.05,117.08,16,70,Above,3,,,
14/08/2004,28.22,0,28.82,29.16,99.05,117.08,16,70,Above,3,,,
15/08/2004,30.88,0,28.89,29.17,99.05,117.08,16,70,Above,3,,,
16/08/2004,31.05,0,28.98,29.18,99.05,116.32,16,71,Above,3,,,
17/08/2004,30.48,11.68,29.02,29.09,110.73,127.75,15,71,Above,3,,,
18/08/2004,26.61,0,28.97,29.07,110.73,127.75,15,71,Above,3,,,
19/08/2004,24.84,0,28.83,29.01,100.57,127.75,16,71,Above,3,,,
20/08/2004,28.46,0,28.87,29,100.32,127.75,17,71,Above,3,,,
21/08/2004,28.88,0,28.86,28.99,100.32,127.75,17,71,Above,3,,,
22/08/2004,30.66,0,28.94,29.01,89.65,127.75,18,71,Above,3,,,
23/08/2004,29.96,0,28.96,29.02,89.39,127.75,19,71,Above,3,,,
24/08/2004,28.91,0,28.88,29,78.98,127.75,20,71,Above,3,,,
25/08/2004,30.17,0,28.86,28.99,68.06,127.75,21,71,Above,3,,,
26/08/2004,30.52,2.03,28.83,28.98,70.09,129.78,20,70,Above,3,,,
27/08/2004,29.32,1.52,28.7,28.98,71.62,131.3,19,69,Above,3,,,
28/08/2004,28.81,18.54,28.74,28.95,89.4,149.84,19,68,Above,3,,,
29/08/2004,27.56,0.25,28.67,28.93,85.59,150.1,19,67,Above,3,,,
30/08/2004,28.66,0,28.68,28.93,70.1,150.1,20,67,Above,3,,,
31/08/2004,28.97,0,28.78,28.92,61.21,150.1,21,67,Above,3,,,
01/09/2004,30.07,0,28.91,28.91,61.21,150.1,21,67,Above,3,,,
02/09/2004,30.96,0,29.05,28.93,61.21,150.1,21,67,Above,3,,,
03/09/2004,30.24,0,29.14,28.93,61.21,150.1,21,67,Above,3,,,
04/09/2004,29.66,0,29.24,28.95,61.21,150.1,21,67,Above,4,,,
05/09/2004,30.24,0,29.26,29.01,61.21,150.1,21,67,Above,4,,,
06/09/2004,30.03,0,29.23,29.03,61.21,149.08,21,68,Above,4,,,
07/09/2004,30.86,4.32,29.28,29.04,65.52,153.4,20,67,Above,4,,,
08/09/2004,29.44,0,29.3,29.03,65.52,153.4,20,67,Above,4,,,
09/09/2004,29.74,0,29.27,29.03,53.58,152.64,21,68,Above,4,,,
10/09/2004,28.93,0,29.3,29.02,44.44,152.64,22,68,Above,4,,,
11/09/2004,29.01,0.25,29.36,28.99,40.89,152.89,22,67,Above,4,,,
12/09/2004,30.68,0,29.43,28.99,38.6,152.89,23,67,Above,4,,,
13/09/2004,29.71,0,29.48,28.98,38.6,152.89,23,67,Above,4,,,
14/09/2004,27.1,0,29.35,28.95,38.6,152.89,23,67,Above,4,,,
15/09/2004,25.27,0,29.16,28.88,38.6,152.89,23,67,Above,4,,,
16/09/2004,28.5,0,29.09,28.86,26.92,152.89,24,67,Above,3,,,
17/09/2004,30.15,0,29.21,28.89,26.92,152.89,24,67,Above,4,,,
18/09/2004,29.69,0,29.37,28.88,26.92,152.89,24,67,Above,4,,,
19/09/2004,29.66,0,29.41,28.89,26.92,152.89,24,67,Above,4,,,
20/09/2004,30.17,0,29.46,28.89,26.92,152.89,24,67,Above,4,,,
21/09/2004,28.74,1.02,29.39,28.91,27.94,153.91,23,66,Above,4,,,
22/09/2004,28.87,0.25,29.35,28.96,28.19,154.16,22,65,Above,4,,,
23/09/2004,29.61,0,29.38,29,28.19,154.16,22,65,Above,4,,,
24/09/2004,30.16,0,29.38,29.03,28.19,154.16,22,65,Above,4,,,
25/09/2004,29.7,0,29.35,29.05,26.16,154.16,23,65,Above,4,,,
26/09/2004,29.72,1.02,29.36,29.1,25.65,155.18,23,64,Above,4,,,
27/09/2004,28.89,27.69,29.37,29.14,34.8,182.87,23,63,Above,4,,,
28/09/2004,25.44,28.45,29.3,29.12,63,211.32,23,62,Above,4,,,
29/09/2004,26.22,1.27,29.21,29.1,64.27,212.59,22,61,Above,4,,,
30/09/2004,27.81,0,29.18,29.11,64.27,212.59,22,61,Above,4,,,
01/10/2004,27.34,1.02,29.08,29.07,65.28,212.33,21,61,Above,3,,,
02/10/2004,27,7.11,28.95,29.03,72.39,219.44,20,60,Above,3,,,
03/10/2004,26.31,0.76,28.82,28.98,73.16,220.21,19,59,Above,3,,,
04/10/2004,27.92,0.25,28.76,28.94,73.41,206.49,18,59,Above,3,,,
05/10/2004,30.51,0,28.77,28.96,73.41,206.49,18,59,Above,3,,,
06/10/2004,29.94,0,28.77,28.98,73.41,206.49,18,59,Above,3,,,
07/10/2004,29.42,0,28.72,28.99,69.09,206.49,19,59,Above,3,,,
08/10/2004,30.45,0,28.76,29.03,69.09,206.49,19,59,Above,3,,,
09/10/2004,30.23,0,28.77,29.05,69.09,206.49,19,59,Above,3,,,
10/10/2004,29.81,0,28.8,29.05,69.09,206.49,19,59,Above,3,,,
11/10/2004,28.64,0,28.79,29.03,68.84,206.49,20,59,Above,3,,,
12/10/2004,28.76,0,28.72,29,68.84,206.49,20,59,Above,3,,,
13/10/2004,29.87,0,28.73,29.01,68.84,206.49,20,59,Above,3,,,
14/10/2004,28.19,0,28.77,29,68.84,206.49,20,59,Above,3,,,
15/10/2004,25.98,0,28.79,28.98,68.84,206.49,20,59,Above,3,,,
16/10/2004,25.99,0,28.71,28.94,68.84,206.49,20,59,Above,3,,,
17/10/2004,27.32,0,28.61,28.93,68.84,206.49,20,59,Above,3,,,
18/10/2004,27.35,0.76,28.53,28.91,69.6,197.09,19,59,Above,3,,,
19/10/2004,26.05,0.25,28.41,28.9,69.85,197.09,18,59,Above,3,,,
20/10/2004,26.57,0.25,28.29,28.87,70.11,197.35,17,58,Above,3,,,
21/10/2004,27.04,0.25,28.24,28.85,69.35,186.93,17,58,Above,2,,,
22/10/2004,28.65,0,28.23,28.85,69.09,186.68,18,59,Above,2,,,
23/10/2004,27.22,1.27,28.15,28.8,70.36,177.54,17,59,Below,2,,,
24/10/2004,28.24,0,28.09,28.77,70.36,166.62,17,60,Below,2,,,
25/10/2004,26.7,0.51,27.99,28.72,70.87,167.12,16,59,Below,2,,,
26/10/2004,25.56,3.56,27.85,28.64,73.41,170.68,16,58,Below,2,,,
27/10/2004,25.2,8.38,27.72,28.61,54.1,178.3,16,58,Below,2,,,
28/10/2004,26.85,0.25,27.77,28.58,25.9,174.49,16,58,Below,2,,,
29/10/2004,26.73,6.1,27.79,28.56,30.73,165.09,16,58,Below,2,,,
30/10/2004,27.87,1.02,27.79,28.58,31.75,157.22,15,58,Below,2,,,
31/10/2004,28.02,0.25,27.81,28.6,30.98,157.47,15,57,Below,2,,,
01/11/2004,28.5,7.87,27.86,28.62,31.74,165.34,15,56,Below,2,,,
02/11/2004,26.46,12.7,27.87,28.61,43.68,178.04,15,55,Below,2,,,
03/11/2004,28.04,6.86,27.87,28.62,50.29,184.9,15,54,Below,2,,,
04/11/2004,26.99,6.86,27.75,28.6,57.14,191.76,14,53,Below,2,,,
05/11/2004,26.71,3.81,27.65,28.55,60.95,195.57,13,52,Below,2,,,
06/11/2004,NA,18.29,27.59,28.54,79.24,213.86,12,51,Below,2,,,
07/11/2004,26.28,4.83,27.44,28.51,84.07,218.69,11,50,Below,2,,,
08/11/2004,26.56,0,27.32,28.46,84.07,206.75,11,51,Below,2,,,
09/11/2004,27.93,0,27.25,28.46,84.07,197.61,11,52,Below,2,,,
10/11/2004,28.15,0,27.23,28.47,84.07,193.8,11,53,Below,2,,,
11/11/2004,28.19,0,27.21,28.47,84.07,191.51,11,54,Below,2,,,
12/11/2004,27.76,0,27.14,28.46,84.07,191.51,11,54,Below,1,,,
13/11/2004,25.58,2.29,27.05,28.4,86.36,193.8,10,53,Below,1,,,
14/11/2004,24.5,1.52,27,28.33,87.88,195.32,9,52,Below,1,,,
15/11/2004,27.07,0,27.04,28.29,87.88,183.64,9,53,Below,1,,,
16/11/2004,27.36,0.25,27.04,28.3,88.13,183.89,8,52,Below,1,,,
17/11/2004,26.01,0.25,26.99,28.31,87.63,184.15,8,51,Below,1,,,
18/11/2004,23.92,3.56,26.92,28.26,90.93,187.7,8,50,Below,1,,,
19/11/2004,25.3,4.32,26.88,28.22,94.99,192.02,8,49,Below,1,,,
20/11/2004,29.46,12.7,26.96,28.21,107.44,204.72,8,48,Below,1,,,
21/11/2004,28.96,0,26.97,28.2,107.44,204.72,8,48,Below,1,,,
22/11/2004,28.42,0,27.01,28.19,106.17,204.72,9,48,Below,1,,,
23/11/2004,28.2,2.79,27.01,28.17,108.96,207.52,8,47,Below,1,,,
24/11/2004,27.22,1.78,27.03,28.13,110.23,207.26,8,47,Below,1,,,
25/11/2004,23.79,8.64,26.97,28.07,115.32,214.38,8,47,Below,1,,,
26/11/2004,25.04,0,26.96,28.03,106.94,195.84,9,48,Below,1,,,
27/11/2004,25.74,0.25,26.92,28.01,106.94,195.84,9,48,Below,1,,,
28/11/2004,25.22,0,26.87,27.97,100.84,195.84,10,48,Below,1,,,
29/11/2004,25.98,0,26.81,27.94,99.82,195.84,11,48,Below,1,,,
30/11/2004,24.44,0,26.68,27.87,99.57,195.84,12,48,Below,1,,,
01/12/2004,25.42,0,26.58,27.81,91.7,195.84,13,48,Below,1,,,
02/12/2004,27.52,0,26.61,27.78,79,195.84,14,48,Below,1,,,
03/12/2004,24.35,0,26.49,27.72,72.14,195.84,15,48,Below,1,,,
04/12/2004,26.37,0,26.46,27.68,65.28,195.84,16,48,Below,1,,,
05/12/2004,25.82,0,26.43,27.63,61.47,195.84,17,48,Below,1,,,
06/12/2004,25.31,4.06,26.4,27.57,47.25,195.58,17,48,Below,1,,,
07/12/2004,24.53,1.52,26.34,27.51,43.95,197.11,17,47,Below,1,,,
08/12/2004,23.37,1.02,26.23,27.44,44.96,198.12,16,46,Below,1,,,
09/12/2004,25.86,0,26.16,27.41,44.96,198.12,16,46,Below,1,,,
10/12/2004,26.47,0,26.11,27.38,44.96,197.87,16,47,Below,1,,,
11/12/2004,26.28,0,26.04,27.33,44.96,197.87,16,47,Below,1,,,
12/12/2004,27.06,0,26.02,27.3,44.96,197.87,16,47,Below,1,,,
13/12/2004,26.99,0,26.07,27.3,42.68,197.87,17,47,Below,1,,,
14/12/2004,27.46,0,26.16,27.32,41.15,197.87,18,47,Below,1,,,
15/12/2004,28.19,0,26.2,27.32,41.15,197.87,18,47,Below,1,,,
16/12/2004,27.67,0,26.21,27.29,40.9,197.87,19,47,Below,1,,,
17/12/2004,27.25,0,26.25,27.26,40.64,197.87,20,47,Below,1,,,
18/12/2004,26.37,0,26.34,27.23,37.09,197.87,21,47,Below,1,,,
19/12/2004,26.6,0,26.38,27.19,32.77,197.87,22,47,Below,1,,,
20/12/2004,28.16,0,26.34,27.18,20.07,196.85,23,48,Below,1,,,
21/12/2004,28.54,0,26.32,27.18,20.07,196.6,23,49,Below,1,,,
22/12/2004,28.84,0,26.34,27.17,20.07,196.6,23,49,Below,1,,,
23/12/2004,28.56,0,26.35,27.15,17.28,196.6,24,49,Below,1,,,
24/12/2004,27.86,0,26.37,27.13,15.5,196.6,25,49,Below,1,,,
25/12/2004,28.29,0,26.52,27.11,6.86,195.58,26,50,Below,1,,,
26/12/2004,27.86,0,26.61,27.1,6.86,167.89,26,51,Below,1,,,
27/12/2004,27.68,0,26.68,27.13,6.6,139.44,27,52,Below,1,,,
28/12/2004,28.96,0,26.8,27.16,6.6,138.17,27,53,Below,1,,,
29/12/2004,28.23,0,26.88,27.16,6.6,138.17,27,53,Below,1,,,
30/12/2004,26.55,0,26.95,27.15,6.6,137.16,27,54,Below,1,,,
31/12/2004,26.69,0,26.99,27.15,6.6,130.05,27,55,Below,1,,,
01/01/2005,26.65,0,26.96,27.15,6.6,129.29,27,56,Below,1,,,
02/01/2005,28.42,0,27.1,27.16,6.6,129.03,27,57,Below,1,,,
03/01/2005,29.89,0,27.21,27.15,6.6,129.03,27,57,Below,2,,,
04/01/2005,30.75,0,27.38,27.16,6.6,129.03,27,57,Below,2,,,
05/01/2005,30.21,0,27.54,27.17,2.54,129.03,28,57,Below,2,,,
06/01/2005,29.84,0,27.72,27.16,1.02,129.03,29,57,Below,2,,,
07/01/2005,30.85,0,27.97,27.17,0,129.03,30,57,Below,2,,,
08/01/2005,29.15,0,28.08,27.16,0,129.03,30,57,Below,2,,,
09/01/2005,27.43,0,28.11,27.15,0,129.03,30,57,Below,2,,,
10/01/2005,29.7,0,28.22,27.16,0,129.03,30,57,Above,2,,,
11/01/2005,28.44,0,28.27,27.14,0,129.03,30,57,Above,3,,,
12/01/2005,27.99,0,28.3,27.14,0,129.03,30,57,Above,3,,,
13/01/2005,27.58,0,28.31,27.16,0,129.03,30,57,Above,3,,,
14/01/2005,27.73,0,28.29,27.18,0,129.03,30,57,Above,3,,,
15/01/2005,29.27,0,28.34,27.2,0,129.03,30,57,Above,3,,,
16/01/2005,28.37,0,28.38,27.21,0,128.27,30,58,Above,3,,,
17/01/2005,28.44,0,28.45,27.24,0,128.02,30,59,Above,3,,,
18/01/2005,29.17,0,28.54,27.27,0,127.76,30,60,Above,3,,,
19/01/2005,30.83,0,28.63,27.31,0,127.51,30,61,Above,3,,,
20/01/2005,29.46,0,28.66,27.32,0,127.51,30,61,Above,3,,,
21/01/2005,27.79,0,28.62,27.33,0,126.24,30,62,Above,3,,,
22/01/2005,28.3,0,28.61,27.33,0,126.24,30,62,Above,3,,,
23/01/2005,29.05,0,28.65,27.35,0,125.73,30,63,Above,3,,,
24/01/2005,30.53,0.51,28.73,27.41,0.51,122.68,29,63,Above,3,,,
25/01/2005,31.44,0,28.85,27.48,0.51,114.3,29,64,Above,3,,,
26/01/2005,29.46,0,28.91,27.51,0.51,114.05,29,65,Above,3,,,
27/01/2005,28.44,0,28.89,27.53,0.51,107.95,29,66,Above,3,,,
28/01/2005,29.11,0,28.92,27.54,0.51,106.94,29,67,Above,3,,,
29/01/2005,30.34,0.25,29.04,27.57,0.76,106.94,28,67,Above,3,,,
30/01/2005,27.69,14.73,29.08,27.56,15.49,113.8,27,67,Above,3,,,
31/01/2005,28.52,0.25,29.14,27.58,15.75,101.35,26,67,Above,3,,,
01/02/2005,26.73,0,29.08,27.57,15.75,94.49,26,68,Above,3,,,
02/02/2005,27.52,0,29,27.57,15.75,87.63,26,69,Above,3,,,
03/02/2005,28.96,0,28.94,27.6,15.75,83.82,26,70,Above,3,,,
04/02/2005,30.27,0,28.95,27.63,15.75,65.53,26,71,Above,3,,,
05/02/2005,29.42,0,28.93,27.66,15.75,60.71,26,72,Above,3,,,
06/02/2005,28.05,0,28.84,27.68,15.75,60.71,26,72,Above,3,,,
07/02/2005,27.74,0,28.79,27.68,15.75,60.71,26,72,Above,3,,,
08/02/2005,29.2,0,28.85,27.69,15.75,60.71,26,72,Above,3,,,
09/02/2005,29.25,0,28.84,27.7,15.75,60.71,26,72,Above,3,,,
10/02/2005,28.88,0,28.85,27.71,15.75,60.71,26,72,Above,3,,,
11/02/2005,28.67,0,28.87,27.75,15.75,58.42,26,73,Above,3,,,
12/02/2005,27.86,0,28.88,27.78,15.75,56.9,26,74,Above,3,,,
13/02/2005,29.36,0,28.94,27.81,15.75,56.9,26,74,Above,3,,,
14/02/2005,29.07,0,28.93,27.83,15.75,56.64,26,75,Above,3,,,
15/02/2005,27.05,0,28.89,27.84,15.75,56.39,26,76,Above,3,,,
16/02/2005,26.99,0,28.84,27.87,15.75,52.83,26,77,Above,3,,,
17/02/2005,30.47,0,28.88,27.93,15.75,48.52,26,78,Above,3,,,
18/02/2005,29.7,0,28.84,27.94,15.75,35.82,26,79,Above,3,,,
19/02/2005,30.63,0,28.88,27.95,15.75,35.82,26,79,Above,3,,,
20/02/2005,30.08,0,28.96,27.97,15.75,35.82,26,79,Above,3,,,
21/02/2005,28.6,0,28.97,27.98,15.75,33.02,26,80,Above,3,,,
22/02/2005,31.85,0,29.06,28.03,15.75,31.24,26,81,Above,3,,,
23/02/2005,29.8,0,29.04,28.09,15.24,22.6,27,82,Above,3,,,
24/02/2005,32.69,0,29.08,28.18,15.24,22.6,27,82,Above,3,,,
25/02/2005,32.88,0,29.19,28.26,15.24,22.35,27,83,Above,4,,,
26/02/2005,29.58,0,29.23,28.31,15.24,22.35,27,83,Above,4,,,
27/02/2005,29.52,0,29.25,28.35,15.24,22.35,27,83,Above,4,,,
28/02/2005,30.1,20.32,29.24,28.41,35.3,42.67,27,82,Above,4,,,
01/03/2005,29.25,0.25,29.29,28.45,20.83,42.92,27,81,Above,4,,,
02/03/2005,30.98,0,29.37,28.49,20.57,42.92,28,81,Above,4,,,
03/03/2005,29.42,0,29.46,28.55,20.57,42.92,28,81,Above,4,,,
04/03/2005,30.13,0,29.55,28.59,20.57,42.92,28,81,Above,4,,,
05/03/2005,29.96,0,29.58,28.63,20.57,42.92,28,81,Above,4,,,
06/03/2005,30.65,0,29.59,28.69,20.57,38.86,28,82,Above,4,,,
07/03/2005,29.93,0,29.61,28.75,20.57,37.34,28,83,Above,4,,,
08/03/2005,28.61,0,29.63,28.81,20.57,36.32,28,84,Above,4,,,
09/03/2005,27.65,0,29.63,28.83,20.57,36.32,28,84,Above,4,,,
10/03/2005,26.8,0,29.55,28.84,20.57,36.32,28,84,Above,4,,,
11/03/2005,28.81,0,29.53,28.86,20.57,36.32,28,84,Above,4,,,
12/03/2005,30.29,0,29.58,28.9,20.57,36.32,28,84,Above,4,,,
13/03/2005,30.7,0,29.65,28.94,20.57,36.32,28,84,Above,4,,,
14/03/2005,31.56,0,29.77,28.99,20.57,36.32,28,84,Above,4,,,
15/03/2005,31.76,0,29.85,29.03,20.57,36.32,28,84,Above,4,,,
16/03/2005,30.26,0,29.89,29.06,20.57,36.32,28,84,Above,4,,,
17/03/2005,30.55,0,30.01,29.09,20.57,36.32,28,84,Above,4,,,
18/03/2005,32.1,0,30.18,29.16,20.57,36.32,28,84,Above,4,,,
19/03/2005,31.36,16,30.21,29.21,36.57,52.32,27,83,Above,4,,,
20/03/2005,30.11,0,30.22,29.23,36.57,52.32,27,83,Above,4,,,
21/03/2005,30.54,0,30.22,29.25,36.57,52.32,27,83,Above,4,,,
22/03/2005,30.42,0,30.23,29.27,36.57,52.32,27,83,Above,4,,,
23/03/2005,30.97,0,30.31,29.3,36.57,52.32,27,83,Above,4,,,
24/03/2005,31.2,0,30.29,29.33,36.57,52.32,27,83,Above,4,,,
25/03/2005,30.24,0,30.3,29.36,36.57,52.32,27,83,Above,4,,,
26/03/2005,30.18,0,30.22,29.38,36.57,52.32,27,83,Above,4,,,
27/03/2005,30.65,0,30.14,29.41,36.57,52.32,27,83,Above,4,,,
28/03/2005,30.74,0,30.18,29.43,36.57,52.32,27,83,Above,4,,,
29/03/2005,30.33,0,30.21,29.46,36.57,52.32,27,83,Above,4,,,
30/03/2005,29.79,0,30.2,29.49,16.25,52.32,28,83,Above,4,,,
31/03/2005,28.95,0,30.19,29.52,16,52.32,29,83,Above,4,,,
01/04/2005,28.88,0,30.12,29.54,16,52.32,29,83,Above,4,,,
02/04/2005,32.97,0,30.24,29.59,16,52.32,29,83,Above,4,,,
03/04/2005,34.02,0,30.37,29.64,16,52.32,29,83,Above,4,,,
04/04/2005,33.26,0,30.48,29.67,16,52.32,29,83,Above,4,,,
05/04/2005,31.64,3.81,30.51,29.68,19.81,56.13,28,82,Above,4,,,
06/04/2005,29.42,13.46,30.49,29.68,33.27,69.59,27,81,Above,4,,,
07/04/2005,27.41,0,30.45,29.64,33.27,69.59,27,81,Above,4,,,
08/04/2005,29.46,0,30.51,29.64,33.27,69.59,27,81,Above,4,,,
09/04/2005,27,0.51,30.52,29.64,33.78,70.1,26,80,Above,4,,,
10/04/2005,29.29,0,30.54,29.63,33.78,70.1,26,80,Above,4,,,
11/04/2005,28.4,0,30.47,29.63,33.78,70.1,26,80,Above,4,,,
12/04/2005,29.54,0,30.43,29.65,33.78,70.1,26,80,Above,4,,,
13/04/2005,29.49,0,30.36,29.67,33.78,70.1,26,80,Above,4,,,
14/04/2005,30.41,0,30.32,29.7,33.78,70.1,26,80,Above,4,,,
15/04/2005,29.37,0.25,30.29,29.7,34.03,70.35,25,79,Above,4,,,
16/04/2005,28.74,0,30.23,29.71,34.03,70.35,25,79,Above,4,,,
17/04/2005,29.61,0,30.15,29.72,34.03,70.35,25,79,Above,4,,,
18/04/2005,27.31,1.78,30.01,29.7,19.81,72.13,25,78,Above,4,,,
19/04/2005,27.64,0.25,29.93,29.66,20.06,72.38,24,77,Above,4,,,
20/04/2005,28.81,0,29.87,29.66,20.06,72.38,24,77,Above,4,,,
21/04/2005,28.08,0,29.79,29.66,20.06,72.38,24,77,Above,4,,,
22/04/2005,27.49,0,29.68,29.65,20.06,72.38,24,77,Above,4,,,
23/04/2005,29.67,0,29.63,29.66,20.06,72.38,24,77,Above,4,,,
24/04/2005,30.68,0.25,29.64,29.66,20.32,72.13,23,77,Above,4,,,
25/04/2005,30.12,5.59,29.64,29.65,25.91,77.72,22,76,Above,4,,,
26/04/2005,30.54,0,29.64,29.66,25.91,77.72,22,76,Above,4,,,
27/04/2005,30.19,1.27,29.62,29.68,27.18,78.99,21,75,Above,4,,,
28/04/2005,29.89,6.86,29.6,29.69,34.03,85.85,20,74,Above,4,,,
29/04/2005,25.82,50.29,29.47,29.64,84.32,135.88,19,74,Above,4,,,
30/04/2005,28.49,12.7,29.45,29.64,97.02,133.85,18,74,Above,4,,,
01/05/2005,28.96,1.02,29.46,29.65,98.04,134.61,17,74,Above,4,,,
02/05/2005,25.83,4.32,29.22,29.64,102.36,138.93,16,73,Above,4,,,
03/05/2005,28.26,0.51,29.03,29.65,102.87,139.44,15,72,Above,3,,,
04/05/2005,29.2,0.51,28.89,29.65,103.37,139.95,14,71,Above,3,,,
05/05/2005,31.16,0,28.88,29.66,99.56,139.95,15,71,Above,3,,,
06/05/2005,31.03,0,28.93,29.68,86.1,139.95,16,71,Above,3,,,
07/05/2005,30.79,10.41,29.04,29.71,96.51,150.36,15,70,Above,3,,,
08/05/2005,30.65,0.25,29.08,29.74,96.77,150.61,14,69,Above,3,,,
09/05/2005,28.64,0,29.14,29.73,96.26,150.61,15,69,Above,3,,,
10/05/2005,30.54,0,29.18,29.75,96.26,150.61,15,69,Above,4,,,
11/05/2005,28.89,0,29.19,29.75,96.26,150.61,15,69,Above,4,,,
12/05/2005,28.57,9.4,29.16,29.75,105.66,160.01,14,68,Above,4,,,
13/05/2005,30.51,16.26,29.2,29.78,121.92,176.27,13,67,Above,4,,,
14/05/2005,29.74,26.16,29.17,29.78,148.08,202.43,12,66,Above,4,,,
15/05/2005,28.44,0,29.14,29.77,147.83,202.43,13,66,Above,3,,,
16/05/2005,28.76,0,29.14,29.79,147.83,202.43,13,66,Above,3,,,
17/05/2005,29.36,0,29.14,29.82,147.83,202.43,13,66,Above,3,,,
18/05/2005,29.12,0,29.2,29.8,146.05,202.43,14,66,Above,4,,,
19/05/2005,32.38,0,29.35,29.83,145.79,202.43,15,66,Above,4,,,
20/05/2005,33.56,0,29.51,29.87,145.79,202.43,15,66,Above,4,,,
21/05/2005,27.57,10.92,29.5,29.84,156.71,213.35,14,65,Above,4,,,
22/05/2005,25.3,0.25,29.42,29.8,156.97,213.61,13,64,Above,4,,,
23/05/2005,27.67,0.51,29.36,29.76,157.48,214.11,12,63,Above,4,,,
24/05/2005,26.5,0.76,29.22,29.72,157.98,214.88,12,62,Above,4,,,
25/05/2005,29.35,4.83,29.19,29.68,157.22,219.7,12,61,Above,4,,,
26/05/2005,29.26,5.59,29.15,29.64,162.81,225.29,11,60,Above,3,,,
27/05/2005,27.18,4.83,29.05,29.62,166.37,230.12,11,59,Above,3,,,
28/05/2005,26.02,2.29,28.92,29.58,161.79,232.4,11,58,Above,3,,,
29/05/2005,27.74,9.91,28.98,29.55,121.41,221.99,11,58,Above,3,,,
30/05/2005,28.43,4.32,28.98,29.54,113.03,226.06,11,58,Above,3,,,
31/05/2005,28.69,0.25,28.97,29.52,112.27,226.31,11,57,Above,3,,,
01/06/2005,29.29,0,29.09,29.51,107.95,226.31,12,57,Above,3,,,
02/06/2005,27.71,0,29.07,29.49,107.44,226.31,13,57,Above,3,,,
03/06/2005,30.12,0,29.1,29.49,106.94,226.31,14,57,Above,3,,,
04/06/2005,29.25,0,29.04,29.47,106.94,226.31,14,57,Above,3,,,
05/06/2005,29.48,0,28.98,29.47,106.94,226.31,14,57,Above,3,,,
06/06/2005,29.25,0,28.93,29.48,96.53,226.31,15,57,Above,3,,,
07/06/2005,27.39,0,28.82,29.47,96.27,226.31,16,57,Above,3,,,
08/06/2005,30.27,0,28.88,29.51,96.27,226.31,16,57,Above,3,,,
09/06/2005,28.71,0,28.82,29.51,96.27,226.31,16,57,Above,3,,,
10/06/2005,30.76,5.08,28.88,29.52,101.35,231.39,15,56,Above,3,,,
11/06/2005,26.57,0.25,28.81,29.47,92.21,231.64,15,55,Above,3,,,
12/06/2005,26.06,0,28.66,29.41,75.95,231.64,16,55,Above,3,,,
13/06/2005,29.39,0,28.65,29.38,49.79,231.64,17,55,Above,3,,,
14/06/2005,29.76,0,28.7,29.38,49.79,231.64,17,55,Above,3,,,
15/06/2005,27.85,0,28.67,29.35,49.79,231.64,17,55,Above,3,,,
16/06/2005,27.86,0,28.62,29.3,49.79,231.64,17,55,Above,3,,,
17/06/2005,27.47,0,28.56,29.26,49.79,215.64,17,56,Above,3,,,
