,X.3,X.2,X.1,X,localtimestamp,localdate,date,localtime,location.long,location.lat,ID,dawn,dawnafter,dusk,moonrise,moonset,illumination,moonoverlap,rain,rain.30,displacement,glade.dist,glade.random,maxtemp,effectivedawn,effectivedusk,period,season,moonshine,woody,in.glade,daytemp,partofday,moonprev,delete,startstop,woodyaverage,gladedistmin,p.inglade,moonaverage,glade.dist.km
13008,13008,13008,24343,26763,21/06/2010 09:39,21/06/2010,21/06/2010,09:39:00,36.9136943,0.3493788,1156.1,21/06/2010 06:08,22/06/2010 06:08,21/06/2010 19:02,21/06/2010 14:17,22/06/2010 02:45,0.700788442,07:43:00,2.2,27.4,0.086205568,0.000820263,0.001731082,26,21/06/2010 06:08,21/06/2010 19:02,Day,Dry,0,0.12006,0,Mild,B,4.056951015,NO,Start,0.143538462,2.24E-06,0,0,0.00024864
13047,13047,13047,24382,26802,21/06/2010 16:59,21/06/2010,21/06/2010,16:59:00,36.9140044,0.3494838,1156.1,21/06/2010 06:08,22/06/2010 06:08,21/06/2010 19:02,21/06/2010 14:17,22/06/2010 02:45,0.700788442,07:43:00,2.2,27.4,0.548068043,0.000648625,0.003074675,26,21/06/2010 06:08,21/06/2010 19:02,Day,Dry,0,0.08759,0,Mild,C,4.056951015,NO,Start,0.151823,0.000644423,0,0,0.071530953
13057,13057,13057,24392,26812,21/06/2010 19:20,21/06/2010,21/06/2010,19:20:00,36.9135961,0.3492428,1156.1,21/06/2010 06:08,22/06/2010 06:08,21/06/2010 19:02,21/06/2010 14:17,22/06/2010 02:45,0.700788442,07:43:00,2.2,27.4,0.522004071,0.000955574,0.001487008,26,21/06/2010 06:08,21/06/2010 19:02,Night,Dry,0.700788442,0.15475,0,Mild,D,4.056951015,NO,Start,0.162619423,0.000685589,0,0.485161229,0.076100379
13109,13109,13109,24444,26864,22/06/2010 06:10,22/06/2010,22/06/2010,06:10:00,36.9135386,0.3494425,1156.1,22/06/2010 06:08,23/06/2010 06:09,22/06/2010 19:02,22/06/2010 15:11,23/06/2010 03:39,0.79840205,08:37:00,0,29.6,0.086429277,0.000755113,0.001809992,30,22/06/2010 06:08,22/06/2010 19:02,Day,Dry,0,0.13949,0,Hot,A,5.407750811,NO,Start,0.169400526,0.000372595,0,0,0.041358045
13128,13128,13128,24463,26883,22/06/2010 09:40,22/06/2010,22/06/2010,09:40:00,36.9136101,0.3496801,1156.1,22/06/2010 06:08,23/06/2010 06:09,22/06/2010 19:02,22/06/2010 15:11,23/06/2010 03:39,0.79840205,08:37:00,0,29.6,0.018655026,0.000518996,0.00421635,30,22/06/2010 06:08,22/06/2010 19:02,Day,Dry,0,0.14121,0,Hot,B,5.407750811,NO,Start,0.135099545,0.000339184,0,0,0.037649424
13172,13172,13172,24507,26927,22/06/2010 17:00,22/06/2010,22/06/2010,17:00:00,36.9137958,0.3495257,1156.1,22/06/2010 06:08,23/06/2010 06:09,22/06/2010 19:02,22/06/2010 15:11,23/06/2010 03:39,0.79840205,08:37:00,0,29.6,0.363323134,0.000651711,0.002966912,30,22/06/2010 06:08,22/06/2010 19:02,Day,Dry,0,0.1154,0,Hot,C,5.407750811,NO,Start,0.115899231,0.000574359,0,0,0.063753849
13185,13185,13185,24520,26940,22/06/2010 19:10,22/06/2010,22/06/2010,19:10:00,36.9145304,0.3487138,1156.1,22/06/2010 06:08,23/06/2010 06:09,22/06/2010 19:02,22/06/2010 15:11,23/06/2010 03:39,0.79840205,08:37:00,0,29.6,0.80053795,0.001489233,0.002123025,30,22/06/2010 06:08,22/06/2010 19:02,Night,Dry,0.79840205,0.26485,0,Hot,D,5.407750811,NO,Start,0.147001132,0.00051888,0,0.587503395,0.05759568
13238,13238,13238,24573,26993,23/06/2010 06:20,23/06/2010,23/06/2010,06:20:00,36.9135394,0.3496293,1156.1,23/06/2010 06:09,24/06/2010 06:09,23/06/2010 19:02,23/06/2010 16:05,24/06/2010 04:34,0.879222198,09:32:00,0,29.6,0.180763271,0.000568339,0.004504117,30,23/06/2010 06:09,23/06/2010 19:02,Day,Dry,0,0.17196,0,Hot,A,6.879564331,NO,Start,0.153138947,0.000258914,0,0,0.028739454
13257,13257,13257,24592,27012,23/06/2010 09:40,23/06/2010,23/06/2010,09:40:00,36.9135974,0.3496681,1156.1,23/06/2010 06:09,24/06/2010 06:09,23/06/2010 19:02,23/06/2010 16:05,24/06/2010 04:34,0.879222198,09:32:00,0,29.6,0.026583642,0.00053056,0.000891693,30,23/06/2010 06:09,23/06/2010 19:02,Day,Dry,0,0.1478,0,Hot,B,6.879564331,NO,Start,0.138280244,0.000481116,0,0,0.053403876
13298,13298,13298,24633,27053,23/06/2010 17:00,23/06/2010,23/06/2010,17:00:00,36.9138467,0.3493768,1156.1,23/06/2010 06:09,24/06/2010 06:09,23/06/2010 19:02,23/06/2010 16:05,24/06/2010 04:34,0.879222198,09:32:00,0,29.6,0.335138613,0.000783704,0.001148066,30,23/06/2010 06:09,23/06/2010 19:02,Day,Dry,0,0.08673,0,Hot,C,6.879564331,NO,Start,0.105989167,0.000392716,0,0,0.043591476
13310,13310,13310,24645,27065,23/06/2010 19:09,23/06/2010,23/06/2010,19:09:00,36.9136776,0.3492501,1156.1,23/06/2010 06:09,24/06/2010 06:09,23/06/2010 19:02,23/06/2010 16:05,24/06/2010 04:34,0.879222198,09:32:00,0,29.6,0.094318821,0.000948341,0.001213221,30,23/06/2010 06:09,23/06/2010 19:02,Night,Dry,0.879222198,0.14264,0,Hot,D,6.879564331,NO,Start,0.151489831,0.000760899,0,0.730201486,0.084459789
13369,13369,13369,24704,27124,24/06/2010 06:20,24/06/2010,24/06/2010,06:20:00,36.9135075,0.3493369,1156.1,24/06/2010 06:09,25/06/2010 06:09,24/06/2010 19:02,24/06/2010 17:01,25/06/2010 05:30,0.940295981,10:28:00,0,29.6,0.069462004,0.000861785,0.002267201,34,24/06/2010 06:09,24/06/2010 19:02,Day,Dry,0,0.1511,0,Hot,A,8.381918288,NO,Start,0.126747778,0.000530775,0,0,0.058916025
13387,13387,13387,24722,27142,24/06/2010 09:40,24/06/2010,24/06/2010,09:40:00,36.9137409,0.349456,1156.1,24/06/2010 06:09,25/06/2010 06:09,24/06/2010 19:02,24/06/2010 17:01,25/06/2010 05:30,0.940295981,10:28:00,0,29.6,0.034424555,0.000732979,0.002652917,34,24/06/2010 06:09,24/06/2010 19:02,Day,Dry,0,0.11304,0,Hot,B,8.381918288,NO,Start,0.142063684,0.000445244,0,0,0.049422084
13425,13425,13425,24760,27180,24/06/2010 17:00,24/06/2010,24/06/2010,17:00:00,36.9136024,0.3500723,1156.1,24/06/2010 06:09,25/06/2010 06:09,24/06/2010 19:02,24/06/2010 17:01,25/06/2010 05:30,0.940295981,10:28:00,0,29.6,0.393564048,0.000126759,0.004401362,34,24/06/2010 06:09,24/06/2010 19:02,Day,Dry,0,0.11605,0,Hot,C,8.381918288,NO,Start,0.127941538,1.49E-05,0,0,0.0016539
13438,13438,13438,24773,27193,24/06/2010 19:10,24/06/2010,24/06/2010,19:10:00,36.9137677,0.3495088,1156.1,24/06/2010 06:09,25/06/2010 06:09,24/06/2010 19:02,24/06/2010 17:01,25/06/2010 05:30,0.940295981,10:28:00,0,29.6,0.228534549,0.000674992,0.003928618,34,24/06/2010 06:09,24/06/2010 19:02,Night,Dry,0.940295981,0.11891,0,Hot,D,8.381918288,NO,Start,0.152141154,0.000493268,0,0.922213366,0.054752748
13490,13490,13490,24825,27245,25/06/2010 06:10,25/06/2010,25/06/2010,06:10:00,36.9136497,0.349098,1156.1,25/06/2010 06:09,26/06/2010 06:09,25/06/2010 19:02,25/06/2010 17:56,26/06/2010 06:24,0.980115049,11:07:00,0,29.6,0.024318717,0.001102101,0.001775219,36,25/06/2010 06:09,25/06/2010 19:02,Day,Dry,0,0.17117,0,Hot,A,9.841764601,NO,Start,0.155257778,0.001089833,0,0,0.120971463
13508,13508,13508,24843,27263,25/06/2010 09:40,25/06/2010,25/06/2010,09:40:00,36.9150674,0.3476806,1156.1,25/06/2010 06:09,26/06/2010 06:09,25/06/2010 19:02,25/06/2010 17:56,26/06/2010 06:24,0.980115049,11:07:00,0,29.6,0.845514713,0.002644934,0.001339919,36,25/06/2010 06:09,25/06/2010 19:02,Day,Dry,0,0.14171,0,Hot,B,9.841764601,NO,Start,0.113726977,0,0.069767442,0,0
13551,13551,13551,24886,27306,25/06/2010 17:00,25/06/2010,25/06/2010,17:00:00,36.913944,0.3504793,1156.1,25/06/2010 06:09,26/06/2010 06:09,25/06/2010 19:02,25/06/2010 17:56,26/06/2010 06:24,0.980115049,11:07:00,0,29.6,0.047424572,0,0.003344737,36,25/06/2010 06:09,25/06/2010 19:02,Day,Dry,0,0.08451,1,Hot,C,9.841764601,NO,Start,0.125600909,0,0.181818182,0,0
13562,13562,13562,24897,27317,25/06/2010 19:10,25/06/2010,25/06/2010,19:10:00,36.9136594,0.3496922,1156.1,25/06/2010 06:09,26/06/2010 06:09,25/06/2010 19:02,25/06/2010 17:56,26/06/2010 06:24,0.980115049,11:07:00,0,29.6,0.145265619,0.000508567,0.002303969,36,25/06/2010 06:09,25/06/2010 19:02,Night,Dry,0.980115049,0.12967,0,Hot,D,9.841764601,NO,Start,0.148110526,0.00033426,0,0.980115049,0.03710286
13619,13619,13619,24954,27374,26/06/2010 06:10,26/06/2010,26/06/2010,06:10:00,36.9135898,0.3491494,1156.1,26/06/2010 06:09,27/06/2010 06:09,26/06/2010 19:03,26/06/2010 18:50,27/06/2010 07:16,0.998437167,11:06:00,0,29.6,0.007200694,0.001048708,0.001483018,32,26/06/2010 06:09,26/06/2010 19:03,Day,Dry,0,0.16529,0,Hot,A,10.89561229,NO,Start,0.150071053,0.000557479,0,0,0.061880169
13638,13638,13638,24973,27393,26/06/2010 09:40,26/06/2010,26/06/2010,09:40:00,36.9148817,0.3476077,1156.1,26/06/2010 06:09,27/06/2010 06:09,26/06/2010 19:03,26/06/2010 18:50,27/06/2010 07:16,0.998437167,11:06:00,0,29.6,0.502167631,0.002649757,0.000115527,32,26/06/2010 06:09,26/06/2010 19:03,Day,Dry,0,0.1706,0,Hot,B,10.89561229,NO,Start,0.135006047,0.000432706,0,0,0.048030366
13681,13681,13681,25016,27436,26/06/2010 17:00,26/06/2010,26/06/2010,17:00:00,36.9139824,0.349552,1156.1,26/06/2010 06:09,27/06/2010 06:09,26/06/2010 19:03,26/06/2010 18:50,27/06/2010 07:16,0.998437167,11:06:00,0,29.6,0.30686018,0.000583597,0.003832048,32,26/06/2010 06:09,26/06/2010 19:03,Day,Dry,0,0.08981,0,Hot,C,10.89561229,NO,Start,0.101425,0.000504912,0,0,0.056045232
13689,13689,13689,25024,27444,26/06/2010 19:10,26/06/2010,26/06/2010,19:10:00,36.913756,0.3494559,1156.1,26/06/2010 06:09,27/06/2010 06:09,26/06/2010 19:03,26/06/2010 18:50,27/06/2010 07:16,0.998437167,11:06:00,0,29.6,0.00957549,0.000729132,0.001739109,32,26/06/2010 06:09,26/06/2010 19:03,Night,Dry,0.998437167,0.11017,0,Hot,D,10.89561229,NO,Start,0.149264576,0.00046296,0,0.998437167,0.05138856
13748,13748,13748,25083,27503,27/06/2010 06:20,27/06/2010,27/06/2010,06:20:00,36.9139451,0.3488619,1156.1,27/06/2010 06:09,28/06/2010 06:10,27/06/2010 19:03,27/06/2010 19:40,28/06/2010 08:05,0.996023998,10:30:00,0,29.6,0.060325948,0.001273345,0.000890398,28,27/06/2010 06:09,27/06/2010 19:03,Day,Dry,0,0.17583,0,Mild,A,11.08265255,NO,Start,0.177215294,0.000947845,0,0,0.105210795
13765,13765,13765,25100,27520,27/06/2010 09:40,27/06/2010,27/06/2010,09:40:00,36.9135,0.3486365,1156.1,27/06/2010 06:09,28/06/2010 06:10,27/06/2010 19:03,27/06/2010 19:40,28/06/2010 08:05,0.996023998,10:30:00,0,29.6,0.073619155,0.001561878,0.001665378,28,27/06/2010 06:09,27/06/2010 19:03,Day,Dry,0,0.23919,0,Mild,B,11.08265255,NO,Start,0.166125254,0.000520449,0,0,0.057769839
13824,13824,13824,25159,27579,04/07/2010 16:59,04/07/2010,04/07/2010,16:59:00,36.9150145,0.3478668,1156.1,04/07/2010 06:11,05/07/2010 06:11,04/07/2010 19:04,05/07/2010 00:34,05/07/2010 12:59,0.554623307,05:37:00,0,65.6,0.139085585,0.002452645,1.60E-05,26,04/07/2010 06:11,04/07/2010 19:04,Day,Wet,0,0.13182,0,Mild,C,4.094329944,NO,Start,0.201383846,0.002452645,0,0,0.272243595
13837,13837,13837,25172,27592,04/07/2010 19:10,04/07/2010,04/07/2010,19:10:00,36.9150241,0.3476731,1156.1,04/07/2010 06:11,05/07/2010 06:11,04/07/2010 19:04,05/07/2010 00:34,05/07/2010 12:59,0.554623307,05:37:00,0,65.6,0.983240052,0.002635861,0.001254868,26,04/07/2010 06:11,04/07/2010 19:04,Night,Wet,0,0.15683,0,Mild,D,4.094329944,NO,Start,0.166104915,0.000589281,0,0.263211061,0.065410191
13896,13896,13896,25231,27651,05/07/2010 06:20,05/07/2010,05/07/2010,06:20:00,36.9133189,0.3493969,1156.1,05/07/2010 06:11,06/07/2010 06:11,05/07/2010 19:04,06/07/2010 01:19,06/07/2010 13:46,0.45727388,04:52:00,0,65.6,0.019716237,0.000834162,0.003790643,33,05/07/2010 06:11,05/07/2010 19:04,Day,Wet,0,0.20256,0,Hot,A,3.115134241,NO,Start,0.1529115,0.000759396,0,0,0.084292956
13916,13916,13916,25251,27671,05/07/2010 09:50,05/07/2010,05/07/2010,09:50:00,36.9138593,0.3490061,1156.1,05/07/2010 06:11,06/07/2010 06:11,05/07/2010 19:04,06/07/2010 01:19,06/07/2010 13:46,0.45727388,04:52:00,0,65.6,0.006594695,0.001142399,0,33,05/07/2010 06:11,05/07/2010 19:04,Day,Wet,0,0.13304,0,Hot,B,3.115134241,NO,Start,0.174963529,0.000440505,0,0,0.048896055
13950,13950,13950,25285,27705,05/07/2010 17:00,05/07/2010,05/07/2010,17:00:00,36.9139092,0.3493195,1156.1,05/07/2010 06:11,06/07/2010 06:11,05/07/2010 19:04,06/07/2010 01:19,06/07/2010 13:46,0.45727388,04:52:00,0,65.6,0.168022885,0.000825194,0.002043426,33,05/07/2010 06:11,05/07/2010 19:04,Day,Wet,0,0.09218,0,Hot,C,3.115134241,NO,Start,0.116246154,0.000573337,0,0,0.063640407
13963,13963,13963,25298,27718,05/07/2010 19:10,05/07/2010,05/07/2010,19:10:00,36.9139963,0.3488661,1156.1,05/07/2010 06:11,06/07/2010 06:11,05/07/2010 19:04,06/07/2010 01:19,06/07/2010 13:46,0.45727388,04:52:00,0,65.6,0.037649436,0.001265246,0.0001064,33,05/07/2010 06:11,05/07/2010 19:04,Night,Wet,0,0.17189,0,Hot,D,3.115134241,NO,Start,0.129079836,0.0008987,0,0.202399914,0.0997557
14024,14024,14024,25359,27779,06/07/2010 06:20,06/07/2010,06/07/2010,06:20:00,36.9134409,0.3490112,1156.1,06/07/2010 06:11,07/07/2010 06:11,06/07/2010 19:04,07/07/2010 02:07,07/07/2010 14:36,0.359286423,04:04:00,0,65.6,0.188011409,0.001191578,0.003346411,31,06/07/2010 06:11,06/07/2010 19:04,Day,Wet,0,0.183,0,Hot,A,2.225399549,NO,Start,0.142803,0,0.1,0,0
14044,14044,14044,25379,27799,06/07/2010 09:50,06/07/2010,06/07/2010,09:50:00,36.914347,0.3487763,1156.1,06/07/2010 06:11,07/07/2010 06:11,06/07/2010 19:04,07/07/2010 02:07,07/07/2010 14:36,0.359286423,04:04:00,0,65.6,0.184575323,0.001381556,0.003260751,31,06/07/2010 06:11,06/07/2010 19:04,Day,Wet,0,0.23855,0,Hot,B,2.225399549,NO,Start,0.188291538,0.000475605,0,0,0.052792155
14083,14083,14083,25418,27838,06/07/2010 17:00,06/07/2010,06/07/2010,17:00:00,36.9135611,0.3490624,1156.1,06/07/2010 06:11,07/07/2010 06:11,06/07/2010 19:04,07/07/2010 02:07,07/07/2010 14:36,0.359286423,04:04:00,0,65.6,0.010423531,0.001135098,0.003674924,31,06/07/2010 06:11,06/07/2010 19:04,Day,Wet,0,0.18264,0,Hot,C,2.225399549,NO,Start,0.174878333,0.000812302,0,0,0.090165522
14095,14095,14095,25430,27850,06/07/2010 19:19,06/07/2010,06/07/2010,19:19:00,36.9133938,0.3489913,1156.1,06/07/2010 06:11,07/07/2010 06:11,06/07/2010 19:04,07/07/2010 02:07,07/07/2010 14:36,0.359286423,04:04:00,0,65.6,0.308376345,0.001216663,0.001905131,31,06/07/2010 06:11,06/07/2010 19:04,Night,Wet,0,0.18343,0,Hot,D,2.225399549,NO,Start,0.202058421,0.000981215,0,0.11345887,0.108914865
14152,14152,14152,25487,27907,07/07/2010 06:19,07/07/2010,07/07/2010,06:19:00,36.9134721,0.3492098,1156.1,07/07/2010 06:11,08/07/2010 06:12,07/07/2010 19:04,08/07/2010 02:59,08/07/2010 15:31,0.264450716,03:13:00,0,56.5,0.090733125,0.000990998,0.003486532,39,07/07/2010 06:11,07/07/2010 19:04,Day,Wet,0,0.16328,0,Hot,A,1.46109812,NO,Start,0.1611,0.000640608,0,0,0.071107488
14171,14171,14171,25506,27926,07/07/2010 09:49,07/07/2010,07/07/2010,09:49:00,36.9153674,0.3483694,1156.1,07/07/2010 06:11,08/07/2010 06:12,07/07/2010 19:04,08/07/2010 02:59,08/07/2010 15:31,0.264450716,03:13:00,0,56.5,0.297483529,0.002187823,0.002760666,39,07/07/2010 06:11,07/07/2010 19:04,Day,Wet,0,0.09741,0,Hot,B,1.46109812,NO,Start,0.170803143,0.001337292,0,0,0.148439412
14206,14206,14206,25541,27961,07/07/2010 17:20,07/07/2010,07/07/2010,17:20:00,36.9155643,0.345974,1156.1,07/07/2010 06:11,08/07/2010 06:12,07/07/2010 19:04,08/07/2010 02:59,08/07/2010 15:31,0.264450716,03:13:00,0,56.5,0.634828835,0.004416625,0.003024662,39,07/07/2010 06:11,07/07/2010 19:04,Day,Wet,0,0.11762,0,Hot,C,1.46109812,NO,Start,0.173365556,0.00130779,0,0,0.14516469
14215,14215,14215,25550,27970,07/07/2010 19:20,07/07/2010,07/07/2010,19:20:00,36.9147885,0.3486871,1156.1,07/07/2010 06:11,08/07/2010 06:12,07/07/2010 19:04,08/07/2010 02:59,08/07/2010 15:31,0.264450716,03:13:00,0,56.5,0.06389507,0.001612321,0.002517164,39,07/07/2010 06:11,07/07/2010 19:04,Night,Wet,0,0.25303,0,Hot,D,1.46109812,NO,Start,0.179806316,0.000464902,0,0.069592294,0.051604122
14272,14272,14272,25607,28027,08/07/2010 06:19,08/07/2010,08/07/2010,06:19:00,36.913399,0.3495597,1156.1,08/07/2010 06:12,09/07/2010 06:12,08/07/2010 19:05,09/07/2010 03:56,09/07/2010 16:28,0.177198834,02:16:00,0,56.5,0.11392322,0.000656156,0.001385184,31,08/07/2010 06:12,08/07/2010 19:05,Day,Wet,0,0.2093,0,Hot,A,0.850649803,NO,Start,0.147711667,0.000238875,0,0,0.026515125
14290,14290,14290,25625,28045,08/07/2010 09:49,08/07/2010,08/07/2010,09:49:00,36.9141219,0.349555,1156.1,08/07/2010 06:12,09/07/2010 06:12,08/07/2010 19:05,09/07/2010 03:56,09/07/2010 16:28,0.177198834,02:16:00,0,56.5,0.348443223,0.000576881,0.002178262,31,08/07/2010 06:12,08/07/2010 19:05,Day,Wet,0,0.13103,0,Hot,B,0.850649803,NO,Start,0.13956,0.000464946,0,0,0.051609006
14323,14323,14323,25658,28078,08/07/2010 16:59,08/07/2010,08/07/2010,16:59:00,36.9143925,0.3491882,1156.1,08/07/2010 06:12,09/07/2010 06:12,08/07/2010 19:05,09/07/2010 03:56,09/07/2010 16:28,0.177198834,02:16:00,0,56.5,0.213850345,0.0009956,0.00198681,31,08/07/2010 06:12,08/07/2010 19:05,Day,Wet,0,0.24543,0,Hot,C,0.850649803,NO,Start,0.150432,0.000596296,0,0,0.066188856
14333,14333,14333,25668,28088,08/07/2010 19:20,08/07/2010,08/07/2010,19:20:00,36.9135992,0.3496314,1156.1,08/07/2010 06:12,09/07/2010 06:12,08/07/2010 19:05,09/07/2010 03:56,09/07/2010 16:28,0.177198834,02:16:00,0,56.5,0.137141715,0.0005673,0,31,08/07/2010 06:12,08/07/2010 19:05,Night,Wet,0,0.1483,0,Hot,D,0.850649803,NO,Start,0.179819032,0.0005673,0,0.037154594,0.0629703
14395,14395,14395,25730,28150,09/07/2010 06:20,09/07/2010,09/07/2010,06:20:00,36.9133506,0.3487423,1156.1,09/07/2010 06:12,10/07/2010 06:12,09/07/2010 19:05,10/07/2010 04:54,10/07/2010 17:27,0.102436654,01:18:00,0,56.5,0.113953894,0.001469212,0.003616055,29,09/07/2010 06:12,09/07/2010 19:05,Day,Wet,0,0.19683,0,Mild,A,0.40165069,NO,Start,0.191065882,0.001230657,0,0,0.136602927
14412,14412,14412,25747,28167,09/07/2010 09:50,09/07/2010,09/07/2010,09:50:00,36.9138864,0.3489292,1156.1,09/07/2010 06:12,10/07/2010 06:12,09/07/2010 19:05,10/07/2010 04:54,10/07/2010 17:27,0.102436654,01:18:00,0,56.5,0.044038279,0.001213746,0.00280466,29,09/07/2010 06:12,09/07/2010 19:05,Day,Wet,0,0.15339,0,Mild,B,0.40165069,NO,Start,0.1505345,0.000765922,0,0,0.085017342
14452,14452,14452,25787,28207,09/07/2010 17:00,09/07/2010,09/07/2010,17:00:00,36.9135369,0.3486521,1156.1,09/07/2010 06:12,10/07/2010 06:12,09/07/2010 19:05,10/07/2010 04:54,10/07/2010 17:27,0.102436654,01:18:00,0,56.5,0.080838728,0.001545457,0.001371839,29,09/07/2010 06:12,09/07/2010 19:05,Day,Wet,0,0.23847,0,Mild,C,0.40165069,NO,Start,0.196781111,0.000842511,0,0,0.093518721
14461,14461,14461,25796,28216,09/07/2010 19:20,09/07/2010,09/07/2010,19:20:00,36.9137053,0.3493984,1156.1,09/07/2010 06:12,10/07/2010 06:12,09/07/2010 19:05,10/07/2010 04:54,10/07/2010 17:27,0.102436654,01:18:00,0,56.5,0.044247599,0.000798285,0.001786769,29,09/07/2010 06:12,09/07/2010 19:05,Night,Wet,0,0.1187,0,Mild,D,0.40165069,NO,Start,0.181155455,0.000714718,0,0.011174908,0.079333698
14516,14516,14516,25851,28271,10/07/2010 06:19,10/07/2010,10/07/2010,06:19:00,36.9133755,0.3486462,1156.1,10/07/2010 06:12,11/07/2010 06:12,10/07/2010 19:05,11/07/2010 05:54,11/07/2010 18:26,0.045174266,00:18:00,0,56.5,0.062120206,0.00156142,0.003229012,30,10/07/2010 06:12,10/07/2010 19:05,Day,Wet,0,0.21676,0,Hot,A,0.13316765,NO,Start,0.19045,0.00149356,0,0,0.16578516
14535,14535,14535,25870,28290,10/07/2010 10:00,10/07/2010,10/07/2010,10:00:00,36.9150669,0.3474754,1156.1,10/07/2010 06:12,11/07/2010 06:12,10/07/2010 19:05,11/07/2010 05:54,11/07/2010 18:26,0.045174266,00:18:00,0,56.5,0.485701349,0.002835796,0.001824194,30,10/07/2010 06:12,10/07/2010 19:05,Day,Wet,0,0.11777,0,Hot,B,0.13316765,NO,Start,0.18119381,0.001283459,0,0,0.142463949
14577,14577,14577,25912,28332,10/07/2010 16:59,10/07/2010,10/07/2010,16:59:00,36.9143476,0.3480646,1156.1,10/07/2010 06:12,11/07/2010 06:12,10/07/2010 19:05,11/07/2010 05:54,11/07/2010 18:26,0.045174266,00:18:00,0,56.5,0.143671466,0.002083615,0.001703464,30,10/07/2010 06:12,10/07/2010 19:05,Day,Wet,0,0.1726,0,Hot,C,0.13316765,NO,Start,0.20422,0.001482581,0,0,0.164566491
14586,14586,14586,25921,28341,10/07/2010 19:10,10/07/2010,10/07/2010,19:10:00,36.9136263,0.3486271,1156.1,10/07/2010 06:12,11/07/2010 06:12,10/07/2010 19:05,11/07/2010 05:54,11/07/2010 18:26,0.045174266,00:18:00,0,56.5,0.052544933,0.001564517,0.003626405,30,10/07/2010 06:12,10/07/2010 19:05,Night,Wet,0,0.24306,0,Hot,D,0.13316765,NO,Start,0.206270508,0.001200493,0,0.001531331,0.133254723
14645,14645,14645,25980,28400,11/07/2010 06:20,11/07/2010,11/07/2010,06:20:00,36.9136578,0.3488767,1156.1,11/07/2010 06:12,12/07/2010 06:12,11/07/2010 19:05,12/07/2010 06:53,12/07/2010 19:24,0.009982895,00:00:00,0,56.5,0.17940772,0.00131477,0.001868264,26,11/07/2010 06:12,11/07/2010 19:05,Day,Wet,0,0.20271,0,Mild,A,0.01355228,NO,Start,0.196665714,0.001177562,0,0,0.130709382
14666,14666,14666,26001,28421,11/07/2010 09:50,11/07/2010,11/07/2010,09:50:00,36.9143806,0.3485814,1156.1,11/07/2010 06:12,12/07/2010 06:12,11/07/2010 19:05,12/07/2010 06:53,12/07/2010 19:24,0.009982895,00:00:00,0,56.5,0.067241208,0.001579238,0.004320489,26,11/07/2010 06:12,11/07/2010 19:05,Day,Wet,0,0.22593,0,Mild,B,0.01355228,NO,Start,0.185409,0.001163471,0,0,0.129145281
14706,14706,14706,26041,28461,11/07/2010 16:59,11/07/2010,11/07/2010,16:59:00,36.9142398,0.3488329,1156.1,11/07/2010 06:12,12/07/2010 06:12,11/07/2010 19:05,12/07/2010 06:53,12/07/2010 19:24,0.009982895,00:00:00,0,56.5,0.05214873,0.001307802,0.002873918,26,11/07/2010 06:12,11/07/2010 19:05,Day,Wet,0,0.17332,0,Mild,C,0.01355228,NO,Start,0.126625,1.17E-05,0,0,0.0012987
