,ID,timedate.local,LocalTime,timestep,Temperature,Radiation,Rainfall,Denning,Moonlight,Duration,Intensity,Stop
1,WDF120,31/07/2014 17:35,5:35 PM,8,20.8025,0.053125,0,No,0.770500717,115,35.15652,1
2,WDF120,01/08/2014 17:20,5:20 PM,11,23.37363636,0.037454545,0,No,1.311194914,165,49.93939,1
3,WDF120,03/08/2014 17:30,5:30 PM,8,20.425,0.039375,0,No,2.981436514,120,39.65,1
4,WDF120,04/08/2014 17:05,5:05 PM,7,16.97142857,0.013714286,2.54,No,4.122498264,105,26.25714,1
5,WDF120,05/08/2014 18:00,6:00 PM,7,19.00428571,0.021571429,0.254,No,5.443373276,110,46.97273,1
6,WDF120,06/08/2014 17:25,5:25 PM,11,19.22090909,0.035818182,0,No,6.882043515,170,54.92941,1
8,WDF120,07/08/2014 17:55,5:55 PM,10,18.51,0.0083,0,No,9.724997336,155,38.09032,1
9,WDF120,09/08/2014 17:45,5:45 PM,6,22.15166667,0.034,0,No,10.89188993,95,16.62105,1
10,WDF120,10/08/2014 17:50,5:50 PM,8,17.8675,0.009875,0,No,11.05551521,115,56.17391,1
11,WDF120,11/08/2014 17:55,5:55 PM,8,19.53875,0.01225,0,No,10.42239137,125,40.072,1
13,WDF120,13/08/2014 17:55,5:55 PM,6,21.485,0.012833333,0,No,7.480402293,90,49.16667,1
15,WDF120,16/08/2014 18:10,6:10 PM,4,20.775,0.018,0,No,3.34382581,65,59.93846,1
16,WDF120,17/08/2014 18:20,6:20 PM,9,20.13444444,0.002333333,0,No,2.302104461,135,35.72593,1
17,WDF120,18/08/2014 17:40,5:40 PM,7,20.83571429,0.03,0,No,1.48156544,105,28.48571,1
18,WDF120,20/08/2014 18:15,6:15 PM,7,20.94428571,0.014285714,0,No,0.456362882,105,41.05714,1
19,WDF120,21/08/2014 17:40,5:40 PM,9,22.70444444,0.016111111,0,No,0.198443753,140,30.95,1
20,WDF120,22/08/2014 17:55,5:55 PM,9,22.59444444,0.005,0,No,0.062769638,135,43.31111,1
21,WDF120,23/08/2014 17:35,5:35 PM,12,18.165,0.030583333,0,No,0.009949021,180,40.48889,1
22,WDF120,24/08/2014 16:05,4:05 PM,13,15.98538462,0.015923077,2.54,No,7.38E-05,195,40.16923,1
23,WDF120,26/08/2014 17:45,5:45 PM,8,22.9375,0.027875,0,No,0.007376151,120,60.65833,1
24,WDF120,29/08/2014 17:40,5:40 PM,8,19.2425,0.003625,0.254,No,0.525408976,125,33.888,1
25,WDF120,01/09/2014 18:10,6:10 PM,9,18.58333333,0.000444444,0,Yes,2.607971679,130,45.8,1
26,WDF120,02/09/2014 17:05,5:05 PM,11,18.27272727,0.106454545,0,Yes,3.756720361,165,48.2,1
27,WDF120,05/09/2014 16:50,4:50 PM,14,16.02,0.009357143,0,Yes,8.056662987,215,71.30698,1
28,WDF120,06/09/2014 17:20,5:20 PM,10,20.468,0.0382,0,Yes,9.459444024,150,61.45333,1
29,WDF120,07/09/2014 16:55,4:55 PM,10,21.737,0.0889,0,Yes,10.65171741,145,28.15862,1
30,WDF120,08/09/2014 18:10,6:10 PM,6,20.205,0.014,0,Yes,11.14805692,85,52.10588,1
32,WDF120,13/09/2014 17:50,5:50 PM,6,23.42166667,0.027166667,0,Yes,5.114656135,95,55.56842,1
34,WDF120,16/09/2014 17:45,5:45 PM,9,20.25,0.024777778,0,No,1.87273631,130,48.92308,1
35,WDF120,17/09/2014 17:20,5:20 PM,11,23.01454545,0.06,0,Yes,1.183717362,170,28.78824,1
36,WDF120,18/09/2014 17:35,5:35 PM,8,23.98875,0.062,0,Yes,0.684365907,125,53.808,1
37,WDF120,19/09/2014 17:15,5:15 PM,7,24.28285714,0.131428571,0,Yes,0.348601906,110,51.52727,1
38,WDF120,20/09/2014 16:50,4:50 PM,12,24.06,0.11525,0,Yes,0.143619075,180,31.5,1
39,WDF120,21/09/2014 17:45,5:45 PM,9,22.70333333,0.015555556,0,Yes,0.03922801,140,53.73571,1
40,WDF120,22/09/2014 17:25,5:25 PM,10,21.615,0.024,0,Yes,0.003666387,150,45.88,1
41,WDF120,23/09/2014 17:20,5:20 PM,15,21.892,0.0266,0.254,Yes,0,220,39.54091,1
42,WDF120,24/09/2014 17:10,5:10 PM,14,22.52071429,0.031142857,0,Yes,0,210,38.9,1
43,WDF120,25/09/2014 17:15,5:15 PM,14,21.30642857,0.0135,0,Yes,0.024583107,205,52.37561,1
44,WDF120,27/09/2014 17:35,5:35 PM,12,23.0975,0.047,0,No,0.370325473,180,41.10556,1
45,WDF120,28/09/2014 17:50,5:50 PM,8,23.89625,0.02825,0,No,0.78942751,125,42.584,1
46,WDF120,30/09/2014 17:45,5:45 PM,7,25.10142857,0.023,0,No,2.327201736,100,45.32,1
47,WDF120,01/10/2014 18:15,6:15 PM,3,24.45666667,0.007,0,No,3.465676749,45,27.17778,1
48,WDF120,02/10/2014 17:45,5:45 PM,5,25.074,0.0298,0,No,4.79625852,70,18.55714,1
49,WDF120,03/10/2014 17:05,5:05 PM,13,19.39769231,0.042153846,0.254,No,6.256931966,200,36.49,1
50,WDF120,04/10/2014 17:55,5:55 PM,7,20.19,0.003857143,0,No,7.733705908,105,48.49524,1
51,WDF120,05/10/2014 16:40,4:40 PM,10,21.553,0.062,0,No,9.143042626,155,54.86452,1
52,WDF120,06/10/2014 17:35,5:35 PM,6,22.84833333,0.073833333,0,No,10.37537701,95,26.14737,1
54,WDF120,08/10/2014 17:50,5:50 PM,6,21.51166667,0.026666667,0,No,11.01535616,95,31.15789,1
55,WDF120,09/10/2014 17:50,5:50 PM,4,21.7275,0.026,0,No,9.952984627,60,50.9,1
57,WDF120,12/10/2014 18:15,6:15 PM,4,23.8125,0.00225,0,No,5.707315521,60,30.45,1
58,WDF120,16/10/2014 16:15,4:15 PM,12,21.0675,0.036333333,0.254,No,1.601656347,180,61.65556,1
60,WDF120,18/10/2014 16:55,4:55 PM,10,20.985,0.0432,0,No,0.573955473,150,29.73333,1
61,WDF120,19/10/2014 17:10,5:10 PM,8,23.7025,0.0265,0,No,0.281199128,125,37.784,1
62,WDF120,20/10/2014 17:00,5:00 PM,7,19.91285714,0.045571429,0,No,0.105864894,110,34.88182,1
63,WDF120,25/10/2014 17:45,5:45 PM,5,21.134,0.0326,0,No,0.06744164,75,16.86667,1
64,WDF120,29/10/2014 17:20,5:20 PM,7,20.19571429,0.055285714,0,No,2.044228995,100,33.1,1
65,WDF120,02/11/2014 17:35,5:35 PM,5,20.17,0.0362,0,No,7.251142823,80,49.8625,1
66,WDF120,03/11/2014 17:10,5:10 PM,7,21.36285714,0.042714286,0,No,8.663159139,110,31.76364,1
67,WDF120,04/11/2014 17:15,5:15 PM,7,21.71285714,0.095714286,0,No,9.938493841,105,40.87619,1
68,WDF120,05/11/2014 17:55,5:55 PM,6,21.32833333,0.010666667,0,No,11.0239394,90,26.93333,1
69,WDF120,06/11/2014 17:35,5:35 PM,6,19.785,0.018,0,No,11.11300004,90,35.24444,1
70,WDF120,08/11/2014 17:10,5:10 PM,7,18.52428571,0.029571429,0,No,9.180464985,100,19.98,1
71,WDF120,09/11/2014 17:25,5:25 PM,8,20.8475,0.052125,0,No,7.804348392,120,50.04167,1
72,WDF120,10/11/2014 17:25,5:25 PM,7,17.63571429,0.018142857,0,No,6.456591441,100,35.21,1
73,WDF120,11/11/2014 16:15,4:15 PM,19,19.75789474,0.040263158,0,No,5.199579743,285,24.46316,1
75,WDF120,13/11/2014 17:30,5:30 PM,7,20.94857143,0.023285714,0,No,3.05209447,105,46.90476,1
77,WDF120,15/11/2014 16:35,4:35 PM,12,21.15833333,0.077583333,0,No,1.481705633,175,34.89714,1
78,WDF120,16/11/2014 17:45,5:45 PM,13,19.88,0.012692308,0,No,0.926948034,200,26.3,1
79,WDF120,17/11/2014 17:30,5:30 PM,7,22.69428571,0.049285714,0,No,0.511931665,110,34.88182,1
80,WDF120,18/11/2014 17:55,5:55 PM,8,21.41125,0.008625,0,No,0.234432647,120,32.05,1
81,WDF120,19/11/2014 17:15,5:15 PM,10,20.016,0.0324,0,No,0.077148739,145,38.85517,1
82,WDF120,21/11/2014 17:05,5:05 PM,10,17.356,0.0399,0,No,0,145,33.10345,1
83,WDF120,24/11/2014 18:20,6:20 PM,5,19.554,0.0014,0.254,No,0.151974867,75,24.73333,1
84,WDF120,25/11/2014 16:25,4:25 PM,13,20.01769231,0.037461538,0,No,0.443548143,190,35.24211,1
85,WDF120,26/11/2014 17:20,5:20 PM,8,21.9925,0.0515,0,No,0.94848909,125,41.632,1
86,WDF120,27/11/2014 17:30,5:30 PM,9,21.63777778,0.011,0,No,1.691915915,130,31.23846,1
87,WDF120,28/11/2014 17:55,5:55 PM,10,21.086,0.0081,0,No,2.669433576,150,39.16,1
88,WDF120,29/11/2014 17:55,5:55 PM,5,22.476,0.0094,0,No,3.84094613,75,25.62667,1
89,WDF120,30/11/2014 18:25,6:25 PM,3,23.05333333,0.000666667,0,No,5.156515862,50,26.44,1
90,WDF120,01/12/2014 18:05,6:05 PM,11,18.68545455,0.002272727,0,No,6.541988052,170,50.60588,1
92,WDF120,04/12/2014 17:30,5:30 PM,8,19.8375,0.031625,0,No,10.43046326,120,50.43333,1
93,WDF120,06/12/2014 17:50,5:50 PM,10,18.106,0.0233,0,No,10.99217949,155,50.25161,1
94,WDF120,07/12/2014 17:45,5:45 PM,5,21.6,0.0306,0,No,10.00372521,80,50.6375,1
95,WDF120,08/12/2014 17:35,5:35 PM,5,21.308,0.0582,0,No,8.752682497,75,39.6,1
97,WDF120,10/12/2014 17:40,5:40 PM,11,20.36545455,0.012090909,0,No,6.238129402,160,31.1125,1
98,WDF120,11/12/2014 17:55,5:55 PM,6,20.55833333,0.023666667,0,No,5.061808344,90,38.86667,1
99,WDF120,12/12/2014 18:05,6:05 PM,7,21.27,0.015428571,0,No,3.976870195,110,43.60909,1
100,WDF120,13/12/2014 18:15,6:15 PM,6,21.87833333,0.007,0,No,3.005612359,85,58.96471,1
102,WDF120,15/12/2014 17:35,5:35 PM,13,22.11076923,0.016615385,0,No,1.431376834,200,49.88,1
103,WDF120,16/12/2014 18:05,6:05 PM,6,23.07166667,0.024,0,No,0.867261888,95,39.38947,1
104,WDF120,17/12/2014 18:25,6:25 PM,3,23.86666667,0.003666667,0,No,0.453038935,50,24.68,1
105,WDF120,19/12/2014 17:30,5:30 PM,14,20.65785714,0.032,0,No,0.047593468,205,41.81463,1
106,WDF120,20/12/2014 17:40,5:40 PM,8,22.06375,0.032875,0,No,0.0034659,120,49.575,1
107,WDF120,22/12/2014 16:15,4:15 PM,19,20.49736842,0.047526316,0,No,0.001684974,290,40.9069,1
108,WDF120,23/12/2014 18:10,6:10 PM,9,17.38777778,0.002777778,1.016,No,0.07522878,130,45.24615,1
109,WDF120,24/12/2014 17:35,5:35 PM,11,21.25727273,0.035181818,0,No,0.285509999,165,51.95758,1
110,WDF120,25/12/2014 17:35,5:35 PM,6,22.00333333,0.038666667,0,No,0.68582003,85,58.75294,1
111,WDF120,26/12/2014 18:00,6:00 PM,6,21.825,0.023166667,0,No,1.303133514,95,49.05263,1
112,WDF120,27/12/2014 17:40,5:40 PM,8,23.14625,0.036375,0,No,2.146379915,115,33.31304,1
113,WDF120,28/12/2014 17:35,5:35 PM,8,24.62875,0.060875,0,No,3.188316824,120,51.91667,1
114,WDF120,29/12/2014 18:05,6:05 PM,5,23.51,0.0276,0,No,4.402342946,75,48.88,1
115,WDF120,30/12/2014 18:00,6:00 PM,9,22.83888889,0.016444444,0,No,5.721810455,140,33.95,1
116,WDF120,31/12/2014 18:10,6:10 PM,4,24.13,0.01625,0,No,7.092523236,60,21.9,1
117,WDF120,01/01/2015 18:10,6:10 PM,6,23.54833333,0.012,0,No,8.435719136,85,45.09412,1
118,WDF120,03/01/2015 18:25,6:25 PM,5,23.492,0.006,0,No,10.73992125,75,25.46667,1
119,WDF120,05/01/2015 17:50,5:50 PM,7,25.05285714,0.022714286,0,No,10.92602186,105,25.75238,1
120,WDF120,08/01/2015 18:00,6:00 PM,10,NA,NA,NA,No,7.460391281,145,26.77241,1
121,WDF120,10/01/2015 18:00,6:00 PM,6,NA,NA,NA,No,5.082032108,95,35.78947,1
123,WDF120,13/01/2015 18:05,6:05 PM,11,NA,NA,NA,No,2.063986786,160,41.95,1
124,WDF120,14/01/2015 17:55,5:55 PM,7,23.51857143,0.032285714,0,No,1.31602829,110,18.78182,1
125,WDF120,15/01/2015 18:10,6:10 PM,6,24.665,0.017666667,0,No,0.742074753,85,35.30588,1
126,WDF120,16/01/2015 17:55,5:55 PM,9,24.66,0.024888889,0,No,0.344254841,130,56.04615,1
127,WDF120,18/01/2015 17:40,5:40 PM,7,26.38428571,0.055571429,0,No,0.018289737,110,51.24545,1
128,WDF120,19/01/2015 18:10,6:10 PM,6,24.31166667,0.016666667,0,No,0.000166682,90,48.03333,1
129,WDF120,20/01/2015 17:55,5:55 PM,7,22.64857143,0.010857143,0,No,0,100,45.4,1
130,WDF120,21/01/2015 17:40,5:40 PM,11,22.88272727,0.033090909,0,No,0.025997883,160,33.73125,1
131,WDF120,23/01/2015 18:15,6:15 PM,6,23.38666667,0.020333333,0,No,0.462108209,85,53.49412,1
132,WDF120,24/01/2015 18:15,6:15 PM,7,22.73,0.017857143,0,No,0.960507719,110,33.01818,1
133,WDF120,25/01/2015 18:10,6:10 PM,7,22.46285714,0.018428571,0,No,1.678481265,105,30.84762,1
136,WDF120,29/01/2015 18:25,6:25 PM,8,23.0825,0.006625,0,No,6.290853517,115,47.50435,1
138,WDF120,31/01/2015 18:15,6:15 PM,6,24.36666667,0.024,0,No,8.85926835,85,28.02353,1
139,WDF120,01/02/2015 18:25,6:25 PM,7,23.12428571,0.008428571,0,No,9.982347636,110,11.26364,1
140,WDF120,10/02/2015 18:05,6:05 PM,11,23.24636364,0.028545455,0,No,3.762573936,165,55.90909,1
141,WDF120,11/02/2015 17:15,5:15 PM,9,26.57444444,0.124888889,0,No,2.696582972,140,46,1
142,WDF120,12/02/2015 18:00,6:00 PM,11,25.10727273,0.013818182,0,No,1.776730835,160,57.19375,1
143,WDF120,13/02/2015 18:00,6:00 PM,9,26.64888889,0.033222222,0,No,1.046979462,130,42.29231,1
144,WDF120,14/02/2015 17:10,5:10 PM,14,27.00857143,0.073,0,No,0.521915358,205,38.99512,1
145,WDF120,16/02/2015 17:50,5:50 PM,7,24.69142857,0.041571429,0,No,0.045093895,110,41.11818,1
146,WDF120,18/02/2015 18:10,6:10 PM,7,24.5,0.024714286,0,No,0,110,42.97273,1
147,WDF120,19/02/2015 17:45,5:45 PM,9,25.62333333,0.061444444,0,No,0.00376807,140,25.13571,1
148,WDF120,20/02/2015 17:45,5:45 PM,9,25.48555556,0.060555556,0,No,0.087278381,135,18.39259,1
149,WDF120,21/02/2015 17:40,5:40 PM,9,25.37777778,0.031,0,No,0.310269663,140,64.22143,1
150,WDF120,23/02/2015 18:25,6:25 PM,7,25.20571429,0.010857143,0,No,1.333739813,110,50.56364,1
151,WDF120,24/02/2015 18:15,6:15 PM,7,25.95285714,0.026571429,0,No,2.160433894,105,44.22857,1
152,WDF120,25/02/2015 18:05,6:05 PM,6,25.315,0.0255,0,No,3.171141183,85,26.24706,1
153,WDF120,28/02/2015 18:15,6:15 PM,5,26.108,0.0336,0,No,6.846926931,75,38.42667,1
154,WDF120,01/03/2015 17:55,5:55 PM,7,26.78857143,0.054428571,0,No,8.090058216,100,20.45,1
155,WDF120,03/03/2015 17:15,5:15 PM,12,24.0975,0.089416667,0,No,10.26190263,185,31.51351,1
156,WDF120,23/03/2015 17:25,5:25 PM,10,20.627,0.0067,0,No,0.545687039,150,45.61333,1
157,WDF120,26/03/2015 17:50,5:50 PM,6,22.10166667,0.020166667,0,No,2.70170526,95,39.61053,1
158,WDF120,27/03/2015 17:30,5:30 PM,7,24.13285714,0.070714286,0,No,3.753958689,110,42.01818,1
159,WDF120,29/03/2015 17:45,5:45 PM,7,24.77428571,0.038857143,0,No,6.101918512,100,40.25,1
160,WDF120,30/03/2015 17:25,5:25 PM,9,23.35666667,0.032555556,0,No,7.298148229,130,36.06154,1
161,WDF120,01/04/2015 17:55,5:55 PM,7,23.79,0.027428571,0,No,9.559898821,110,44.09091,1
162,WDF120,02/04/2015 18:15,6:15 PM,4,23.4575,0.0205,0,No,10.51908654,60,25.78333,1
163,WDF120,03/04/2015 17:40,5:40 PM,7,23.30285714,0.027428571,0,No,11.18730036,105,20.53333,1
164,WDF120,04/04/2015 18:05,6:05 PM,4,23.445,0.06725,0,No,11.08747495,55,41.83636,1
165,WDF120,05/04/2015 18:10,6:10 PM,5,22.668,0.0132,0,No,10.36636097,70,35.28571,1
166,WDF120,06/04/2015 17:40,5:40 PM,7,18.44428571,0.021142857,0,No,9.145438517,105,44.14286,1
168,WDF120,10/04/2015 18:05,6:05 PM,7,23.53,0.027142857,0,No,3.629879294,100,51.25,1
169,WDF120,11/04/2015 17:45,5:45 PM,11,24.07636364,0.035090909,0,No,2.468767788,165,46.4,1
171,WDF120,14/04/2015 17:50,5:50 PM,8,20.41125,0.019375,4.826,No,0.374615263,115,16.01739,1
172,WDF120,15/04/2015 17:35,5:35 PM,9,24.03111111,0.025,0,No,0.120821764,135,48.39259,1
173,WDF120,16/04/2015 17:15,5:15 PM,9,17.82444444,0.031444444,1.524,No,0.018685049,130,32.56154,1
33,WDF123,14/09/2014 17:30,5:30 PM,8,19.32533333,0.012133333,0,Yes,3.847498456,115,48.98261,1
53,WDF123,07/10/2014 18:00,6:00 PM,4,18.1375,0.0055,0,No,11.19255992,65,41.32308,1
74,WDF123,12/11/2014 17:20,5:20 PM,12,21.2108,0.03568,0,No,4.055661595,180,28.21111,1
76,WDF123,14/11/2014 17:35,5:35 PM,9,18.56882353,0.014470588,0,No,2.18930286,130,50.56154,1
91,WDF123,03/12/2014 17:30,5:30 PM,10,18.80631579,0.038842105,0,No,9.252342796,145,60.02069,1
96,WDF123,09/12/2014 16:45,4:45 PM,14,20.44714286,0.026571429,0,No,7.481643038,215,21.87442,1
101,WDF123,14/12/2014 17:20,5:20 PM,11,22.72826087,0.042086957,0,No,2.147183214,160,41.71875,1
135,WDF123,27/01/2015 18:00,6:00 PM,7,25.21307692,0.039076923,0,No,3.722869458,100,21.5,1
137,WDF123,30/01/2015 18:10,6:10 PM,5,24.92818182,0.024727273,0,No,7.613975972,70,47.78571,1
174,WDF123,08/05/2014 17:15,5:15 PM,9,18.79666667,0.026666667,0,No,5.14052052,140,46.9,1
175,WDF123,09/05/2014 17:35,5:35 PM,7,23.12571429,0.022,0,No,6.314284399,100,33.6,1
178,WDF123,13/05/2014 18:00,6:00 PM,5,23.346,0.0338,0,No,10.97348714,80,14.925,1
179,WDF123,16/05/2014 18:05,6:05 PM,4,24.375,0.05075,0,No,8.977122966,65,37.92308,1
182,WDF123,20/05/2014 18:15,6:15 PM,4,17.915,0.0065,0,No,3.074482089,55,56.94545,1
183,WDF123,21/05/2014 17:15,5:15 PM,8,17.75875,0.022,2.286,No,2.016998663,115,51.27826,1
184,WDF123,22/05/2014 17:40,5:40 PM,9,19.49888889,0.042777778,0,No,1.204307647,135,56.68148,1
186,WDF123,24/05/2014 17:30,5:30 PM,7,22.74,0.022857143,0,No,0.273950764,105,10.25714,1
187,WDF123,25/05/2014 17:40,5:40 PM,7,21.80571429,0.039857143,0,No,0.083933233,105,36.9619,1
188,WDF123,26/05/2014 16:40,4:40 PM,14,22.67142857,0.088785714,0,No,0.011845075,205,46.53171,1
189,WDF123,27/05/2014 17:55,5:55 PM,6,22.83666667,0.02,0,No,0,85,33.38824,1
191,WDF123,29/05/2014 17:50,5:50 PM,9,21.23555556,0.023888889,0,No,0.016075743,135,45.84444,1
192,WDF123,30/05/2014 17:50,5:50 PM,6,24.145,0.042333333,0,No,0.101324276,90,40.48889,1
193,WDF123,31/05/2014 16:50,4:50 PM,17,19.74470588,0.029705882,0,No,0.286694442,255,45.38039,1
195,WDF123,02/06/2014 17:45,5:45 PM,5,25.482,0.0416,0,No,1.034907724,80,56.3625,1
196,WDF123,03/06/2014 17:35,5:35 PM,8,25.08375,0.054375,0,No,1.622339318,115,39.98261,1
197,WDF123,04/06/2014 17:55,5:55 PM,5,24.088,0.028,0,No,2.369903402,70,41.05714,1
198,WDF123,05/06/2014 18:00,6:00 PM,4,18.1925,0.002,16.004,No,3.259356273,60,20.6,1
199,WDF123,06/06/2014 18:15,6:15 PM,4,19.32,0.0075,0,No,4.285919602,55,21,1
200,WDF123,07/06/2014 17:50,5:50 PM,9,20.28444444,0.017333333,0.254,No,5.445928988,130,37.29231,1
201,WDF123,08/06/2014 17:50,5:50 PM,7,21.49285714,0.028857143,0,No,6.70740646,100,38.98,1
202,WDF123,09/06/2014 17:40,5:40 PM,8,21.91125,0.021875,0,No,8.00330997,125,60,1
203,WDF123,10/06/2014 17:45,5:45 PM,5,21.288,0.0366,0,No,9.294061328,80,42.5875,1
204,WDF123,11/06/2014 17:30,5:30 PM,8,22.34375,0.017875,0,No,10.48093873,120,45.55833,1
205,WDF123,12/06/2014 17:30,5:30 PM,10,21.584,0.016,0,No,11.08555414,150,39.70667,1
206,WDF123,13/06/2014 18:20,6:20 PM,3,20.10666667,0.008666667,0,No,10.84628277,50,31.74,1
207,WDF123,14/06/2014 17:30,5:30 PM,13,20.76076923,0.029923077,0,No,9.435758942,200,48.655,1
208,WDF123,16/06/2014 17:25,5:25 PM,11,24.06909091,0.044272727,0,No,6.311075507,160,31.6875,1
209,WDF123,17/06/2014 17:40,5:40 PM,7,23.45428571,0.045428571,0,No,4.831973223,100,24.18,1
210,WDF123,18/06/2014 17:40,5:40 PM,11,22.40636364,0.020454545,0,No,3.514557047,170,53.84118,1
211,WDF123,20/06/2014 17:25,5:25 PM,7,16.95285714,0.030142857,0,No,1.515654021,100,40.33,1
212,WDF123,21/06/2014 18:05,6:05 PM,4,20.0175,0.0135,0,No,0.86016566,65,50.69231,1
213,WDF123,24/06/2014 17:20,5:20 PM,15,20.244,0.036733333,0,No,0.040116502,220,44.42727,1
214,WDF123,25/06/2014 18:00,6:00 PM,5,20.828,0.0226,0,No,0.003167704,75,52.90667,1
216,WDF123,02/07/2014 18:05,6:05 PM,11,19.60818182,0.007454545,0,No,1.133787591,170,42.24706,1
217,WDF123,03/07/2014 18:20,6:20 PM,5,20.32,0.0204,0,No,1.761269743,70,25.5,1
219,WDF123,07/07/2014 17:20,5:20 PM,7,24.62857143,0.125714286,0,Yes,5.974008535,105,56.94286,1
220,WDF123,08/07/2014 17:35,5:35 PM,10,17.684,0.0128,1.016,Yes,7.34343463,145,35.22069,1
221,WDF123,09/07/2014 17:15,5:15 PM,9,24.03444444,0.109,0,Yes,8.738305675,135,61.64444,1
223,WDF123,12/07/2014 17:55,5:55 PM,12,20.08083333,0.017416667,0,Yes,10.94612065,175,50.21714,1
224,WDF123,17/07/2014 17:05,5:05 PM,8,22.81875,0.10775,0,No,4.045575477,125,48.16,1
225,WDF123,19/07/2014 17:15,5:15 PM,10,22.391,0.0344,6.35,No,1.893889339,145,13.30345,1
226,WDF123,24/07/2014 17:05,5:05 PM,14,19.85071429,0.009285714,0,Yes,0.020396788,215,53.0093,1
227,WDF123,25/07/2014 17:20,5:20 PM,9,21.14777778,0.033666667,0,Yes,0.0008931,130,48.52308,1
229,WDF123,27/07/2014 17:10,5:10 PM,9,20.22888889,0.047333333,0,Yes,0.001188678,140,56.37857,1
230,WDF123,28/07/2014 17:25,5:25 PM,10,21.704,0.0511,0,Yes,0.04679017,155,49.17419,1
231,WDF123,29/07/2014 17:30,5:30 PM,10,21.282,0.0645,0,Yes,0.167608411,150,50.59333,1
232,WDF123,31/07/2014 17:15,5:15 PM,14,20.20214286,0.047,0,Yes,0.770500717,205,48.80488,1
233,WDF123,01/08/2014 17:15,5:15 PM,13,22.90846154,0.031692308,0,Yes,1.311194914,200,52.905,1
234,WDF123,02/08/2014 17:45,5:45 PM,10,21.162,0.0092,0,Yes,2.040767177,145,35.14483,1
235,WDF123,07/08/2014 17:35,5:35 PM,12,19.0475,0.046166667,0,Yes,8.347034858,175,46.97143,1
236,WDF123,09/08/2014 16:55,4:55 PM,13,21.77076923,0.067230769,0,Yes,10.89188993,195,51.87179,1
239,WDF123,20/08/2014 17:40,5:40 PM,10,21.447,0.0455,0,Yes,0.456362882,145,53.37241,1
240,WDF123,21/08/2014 17:00,5:00 PM,14,23.22214286,0.052571429,0,Yes,0.198443753,215,38.09767,1
241,WDF123,24/08/2014 18:05,6:05 PM,11,15.79090909,0.007090909,0,Yes,7.38E-05,165,53.75758,1
243,WDF123,27/08/2014 16:55,4:55 PM,15,23.108,0.029266667,0,Yes,0.072554629,230,35.04783,1
246,WDF123,01/09/2014 16:55,4:55 PM,12,18.80166667,0.006333333,0,Yes,2.607971679,175,49.50857,1
247,WDF123,04/09/2014 17:00,5:00 PM,10,16.511,9.00E-04,5.08,Yes,6.568976568,150,48.51333,1
248,WDF123,06/09/2014 17:00,5:00 PM,10,20.802,0.0534,0,Yes,9.459444024,145,47.02069,1
250,WDF123,13/09/2014 17:10,5:10 PM,10,23.378,0.0591,0,Yes,5.114656135,145,48.81379,1
251,WDF123,14/09/2014 17:30,5:30 PM,8,19.32533333,0.012133333,0,Yes,3.847498456,115,48.98261,1
254,WDF123,20/09/2014 16:55,4:55 PM,13,23.15769231,0.077,0,Yes,0.143619075,200,31.725,1
255,WDF123,21/09/2014 16:10,4:10 PM,15,23.846,0.112133333,0,Yes,0.03922801,225,46.91556,1
257,WDF123,23/09/2014 16:15,4:15 PM,19,22.56736842,0.100894737,0.254,Yes,0,285,36.50526,1
259,WDF123,28/09/2014 16:50,4:50 PM,15,24.04333333,0.087466667,0,Yes,0.78942751,230,23.14783,1
260,WDF123,29/09/2014 16:35,4:35 PM,14,25.46857143,0.126642857,0,Yes,1.43555307,210,37.70952,1
262,WDF123,01/10/2014 17:30,5:30 PM,13,23.15153846,0.020230769,0,Yes,3.465676749,190,49.41579,1
263,WDF123,04/10/2014 17:00,5:00 PM,11,20.89727273,0.055,0,Yes,7.733705908,170,45.15882,1
264,WDF123,07/10/2014 18:00,6:00 PM,4,18.1375,0.0055,0,No,11.19255992,65,41.32308,1
266,WDF123,09/10/2014 17:15,5:15 PM,9,21.76222222,0.022222222,0,No,9.952984627,130,27.43846,1
267,WDF123,10/10/2014 18:10,6:10 PM,3,22.9,0.005666667,0,No,8.539002628,45,33.73333,1
268,WDF123,11/10/2014 17:35,5:35 PM,11,23.21363636,0.013181818,0,No,7.100025708,160,34.7,1
269,WDF123,12/10/2014 17:10,5:10 PM,7,25.15428571,0.029285714,0,No,5.707315521,110,32.33636,1
270,WDF123,14/10/2014 16:15,4:15 PM,18,20.53777778,0.047944444,0,No,3.303375031,265,49.29811,1
271,WDF123,15/10/2014 17:35,5:35 PM,9,24.10777778,0.013222222,0,No,2.360316382,130,36.66154,1
272,WDF123,16/10/2014 17:55,5:55 PM,4,20.1975,0.002,0.254,No,1.601656347,55,31.58182,1
273,WDF123,17/10/2014 17:20,5:20 PM,8,20.97375,0.01525,0,No,1.011100393,120,50.98333,1
274,WDF123,18/10/2014 16:40,4:40 PM,15,20.638,0.040266667,0,No,0.573955473,230,46.25217,1
275,WDF123,19/10/2014 16:50,4:50 PM,16,23.093125,0.022125,0,No,0.281199128,245,24.34286,1
276,WDF123,20/10/2014 17:35,5:35 PM,5,20.206,0.0304,0,No,0.105864894,75,19.6,1
277,WDF123,23/10/2014 16:05,4:05 PM,13,21.54076923,0.165846154,0.254,No,0,200,57.055,1
279,WDF123,25/10/2014 16:55,4:55 PM,10,21.653,0.0372,0,No,0.06744164,150,36.02,1
