Dog,ID,UTC.Date,UTC.Time,ActivityX,ActivityY,LocalDate,LocalDate2,LocalDate3,Actual_date,Next_actual_date,LocalTime,timedate,conc,timedate.local,Duration,SumAct,SSDateTime,SSDate,SSTime,Bout,Intensity,PartOfDay,Stop.time.or.start,Date stop,time_date_stop,StopTime_Previous,Pack,Time Dawn,Dawn,Dusk,Dawn2,Time Dusk,Moonlight,Babysit,Babysit morning,Babysit evening,Denning,Temperature,Rainfall,Midnight,Nightstart,Nightend,try
132,WDM132,14/06/2015,04:05:00,69,71,14/06/2015,15/06/2015,15/06/2019,14/06/2015,15/06/2015,07:05:00,14/06/2015 04:05,WDM13242169,14/06/2015 07:05,200,12487,14/06/2015 07:05,14/06/2015,07:05:00,Start,62.435,LateMorning,10:25:00,15/06/2015,15/06/2015 10:25,14/06/2015 06:20,Bahatis,6:07 AM,14/06/2015 06:07,14/06/2015 19:00,15/06/2015 06:07,7:00 PM,0.009323089,NA,NA,NA,No,28.63,0,00:00:00,No,No,TRUE
133,WDM133,21/11/2015,04:05:00,210,160,21/11/2015,22/11/2015,22/11/2019,21/11/2015,22/11/2015,07:05:00,21/11/2015 04:05,WDM13342329,21/11/2015 07:05,260,16580,21/11/2015 07:05,21/11/2015,07:05:00,Start,63.76923,LateMorning,11:25:00,22/11/2015,22/11/2015 11:25,21/11/2015 06:50,Wobbegongs,5:54 AM,21/11/2015 05:54,21/11/2015 18:44,22/11/2015 05:54,6:44 PM,7.064563523,NA,NA,NA,No,26.54,1.524,00:00:00,No,No,TRUE
135,WDM135,05/07/2016,04:05:00,62,71,05/07/2016,06/07/2016,06/07/2020,05/07/2016,06/07/2016,07:05:00,05/07/2016 04:05,WDM13542556,05/07/2016 07:05,165,6962,05/07/2016 07:05,05/07/2016,07:05:00,Start,42.19394,LateMorning,09:50:00,06/07/2016,06/07/2016 09:50,05/07/2016 06:15,Toucan,6:11 AM,05/07/2016 06:11,05/07/2016 19:04,06/07/2016 06:11,7:04 PM,0.039333445,NA,NA,NA,No,28.98,0,00:00:00,No,No,TRUE
135,WDM135,16/07/2016,04:05:00,94,100,16/07/2016,17/07/2016,17/07/2020,16/07/2016,17/07/2016,07:05:00,16/07/2016 04:05,WDM13542567,16/07/2016 07:05,130,4559,16/07/2016 07:05,16/07/2016,07:05:00,Start,35.06923,LateMorning,09:15:00,17/07/2016,17/07/2016 09:15,16/07/2016 06:15,Toucan,6:13 AM,16/07/2016 06:13,16/07/2016 19:05,17/07/2016 06:13,7:05 PM,8.440433908,NA,NA,NA,No,28.95,0,00:00:00,No,No,TRUE
105,WDF105,24/11/2007,04:09:36,181,223,24/11/2007,25/11/2007,25/11/2011,25/11/2011,26/11/2011,07:09:36,24/11/2007 04:09,WDF10540872,24/11/2007 07:09,57.6,2129,25/11/2011 07:09,25/11/2011,07:09:36,Start,36.96181,LateMorning,08:07:12,26/11/2011,26/11/2011 08:07,24/11/2007 06:16,Loisaba,5:55 AM,25/11/2011 05:55,25/11/2011 18:45,26/11/2011 05:55,6:45 PM,0,no,no,no,Yes,24.07,12.1,00:00:00,No,No,TRUE
97,WDM97,23/03/2007,04:09:36,6,0,23/03/2007,24/03/2007,24/03/2011,24/03/2011,25/03/2011,07:09:36,23/03/2007 04:09,WDM9740626,23/03/2007 07:09,57.6,1731,24/03/2011 07:09,24/03/2011,07:09:36,Start,30.05208,LateMorning,08:07:12,25/03/2011,25/03/2011 08:07,23/03/2007 06:55,Rat,6:16 AM,24/03/2011 06:16,24/03/2011 19:04,25/03/2011 06:16,7:04 PM,4.436723684,NA,NA,NA,No,#N/A,#N/A,00:00:00,No,No,TRUE
96,WDF96,23/06/2008,04:10:00,3,0,23/06/2008,24/06/2008,24/06/2012,24/06/2012,25/06/2012,07:10:00,23/06/2008 04:10,WDF9641084,23/06/2008 07:10,160,7323,24/06/2012 07:10,24/06/2012,07:10:00,Start,45.76875,LateMorning,09:50:00,25/06/2012,25/06/2012 09:50,23/06/2008 06:45,Loisaba,6:09 AM,24/06/2012 06:09,24/06/2012 19:02,25/06/2012 06:09,7:02 PM,1.194028694,NA,NA,NA,No,24.17,3.56,00:00:00,No,No,TRUE
96,WDF96,16/11/2008,04:10:00,39,21,16/11/2008,17/11/2008,17/11/2012,17/11/2012,18/11/2012,07:10:00,16/11/2008 04:10,WDF9641230,16/11/2008 07:10,160,9469,17/11/2012 07:10,17/11/2012,07:10:00,Start,59.18125,LateMorning,09:50:00,18/11/2012,18/11/2012 09:50,16/11/2008 06:55,Loisaba,5:53 AM,17/11/2012 05:53,17/11/2012 18:43,18/11/2012 05:53,6:43 PM,0.86131468,yes,no,yes,Yes,28.36,0,00:00:00,No,No,TRUE
130,WDM130,25/09/2014,04:10:00,106,115,25/09/2014,26/09/2014,26/09/2018,25/09/2014,26/09/2014,07:10:00,25/09/2014 04:10,WDM13041907,25/09/2014 07:10,145,7782,25/09/2014 07:10,25/09/2014,07:10:00,Start,53.66897,LateMorning,09:35:00,26/09/2014,26/09/2014 09:35,25/09/2014 06:50,Ol Pejeta,6:01 AM,25/09/2014 06:01,25/09/2014 18:49,26/09/2014 06:01,6:49 PM,0.024583107,NA,NA,NA,No,27.74,0,00:00:00,No,No,TRUE
130,WDM130,17/10/2014,04:10:00,0,1,17/10/2014,18/10/2014,18/10/2018,17/10/2014,18/10/2014,07:10:00,17/10/2014 04:10,WDM13041929,17/10/2014 07:10,70,1359,17/10/2014 07:10,17/10/2014,07:10:00,Start,19.41429,LateMorning,08:20:00,18/10/2014,18/10/2014 08:20,17/10/2014 06:15,Ol Pejeta,5:54 AM,17/10/2014 05:54,17/10/2014 18:43,18/10/2014 05:54,6:43 PM,1.011100393,NA,NA,NA,No,29.56,0.25,00:00:00,No,No,TRUE
136,WDM136,08/08/2016,04:10:00,17,21,08/08/2016,09/08/2016,09/08/2020,08/08/2016,09/08/2016,07:10:00,08/08/2016 04:10,WDM13642590,08/08/2016 07:10,85,2109,08/08/2016 07:10,08/08/2016,07:10:00,Start,24.81176,LateMorning,08:35:00,09/08/2016,09/08/2016 08:35,08/08/2016 06:35,Macho,6:14 AM,08/08/2016 06:14,08/08/2016 19:04,09/08/2016 06:14,7:04 PM,1.55185461,NA,NA,NA,No,27.37,0,00:00:00,No,No,TRUE
136,WDM136,11/01/2017,04:10:00,15,9,11/01/2017,12/01/2017,12/01/2021,11/01/2017,12/01/2017,07:10:00,11/01/2017 04:10,WDM13642746,11/01/2017 07:10,70,1438,11/01/2017 07:10,11/01/2017,07:10:00,Start,20.54286,LateMorning,08:20:00,12/01/2017,12/01/2017 08:20,11/01/2017 06:15,Crocodiles,6:16 AM,11/01/2017 06:16,11/01/2017 19:06,12/01/2017 06:16,7:06 PM,11.14716397,NA,NA,NA,No,29.64,0,00:00:00,No,No,TRUE
136,WDM136,07/02/2017,04:10:00,37,64,07/02/2017,08/02/2017,08/02/2021,07/02/2017,08/02/2017,07:10:00,07/02/2017 04:10,WDM13642773,07/02/2017 07:10,50,1401,07/02/2017 07:10,07/02/2017,07:10:00,Start,28.02,LateMorning,08:00:00,08/02/2017,08/02/2017 08:00,07/02/2017 06:10,Crocodiles,6:23 AM,07/02/2017 06:23,07/02/2017 19:12,08/02/2017 06:23,7:12 PM,8.394111796,NA,NA,NA,No,28.29,0,00:00:00,No,No,TRUE
131,WDM131,23/06/2015,04:10:00,111,104,23/06/2015,24/06/2015,24/06/2019,23/06/2015,24/06/2015,07:10:00,23/06/2015 04:10,WDM13142178,23/06/2015 07:10,145,6396,23/06/2015 07:10,23/06/2015,07:10:00,Start,44.11034,LateMorning,09:35:00,24/06/2015,24/06/2015 09:35,23/06/2015 06:05,Crocodiles,6:09 AM,23/06/2015 06:09,23/06/2015 19:02,24/06/2015 06:09,7:02 PM,2.623543032,no,no,no,Yes,26.24,0,00:00:00,No,No,TRUE
112,WDM112,26/04/2008,04:10:00,3,7,26/04/2008,27/04/2008,27/04/2012,27/04/2012,28/04/2012,07:10:00,26/04/2008 04:10,WDM11241026,26/04/2008 07:10,135,9450,27/04/2012 07:10,27/04/2012,07:10:00,Start,70,LateMorning,09:25:00,28/04/2012,28/04/2012 09:25,26/04/2008 06:45,Tuis,6:06 AM,27/04/2012 06:06,27/04/2012 18:56,28/04/2012 06:06,6:56 PM,1.974619916,NA,NA,NA,No,27.43,7.37,00:00:00,No,No,TRUE
112,WDM112,08/05/2008,04:10:00,67,52,08/05/2008,09/05/2008,09/05/2012,09/05/2012,10/05/2012,07:10:00,08/05/2008 04:10,WDM11241038,08/05/2008 07:10,120,4945,09/05/2012 07:10,09/05/2012,07:10:00,Start,41.20833,LateMorning,09:10:00,10/05/2012,10/05/2012 09:10,08/05/2008 06:35,Tuis,6:04 AM,09/05/2012 06:04,09/05/2012 18:55,10/05/2012 06:04,6:55 PM,6.163550631,NA,NA,NA,No,24.84,22.1,00:00:00,No,No,TRUE
112,WDM112,13/05/2008,04:10:00,81,91,13/05/2008,14/05/2008,14/05/2012,14/05/2012,15/05/2012,07:10:00,13/05/2008 04:10,WDM11241043,13/05/2008 07:10,210,10011,14/05/2012 07:10,14/05/2012,07:10:00,Start,47.67143,LateMorning,10:40:00,15/05/2012,15/05/2012 10:40,13/05/2008 06:45,Tuis,6:04 AM,14/05/2012 06:04,14/05/2012 18:55,15/05/2012 06:04,6:55 PM,1.000332079,NA,NA,NA,No,25.58,7.87,00:00:00,No,No,TRUE
112,WDM112,10/06/2008,04:10:00,6,12,10/06/2008,11/06/2008,11/06/2012,11/06/2012,12/06/2012,07:10:00,10/06/2008 04:10,WDM11241071,10/06/2008 07:10,95,3352,11/06/2012 07:10,11/06/2012,07:10:00,Start,35.28421,LateMorning,08:45:00,12/06/2012,12/06/2012 08:45,10/06/2008 06:45,Tuis,6:06 AM,11/06/2012 06:06,11/06/2012 19:00,12/06/2012 06:06,7:00 PM,2.142434141,NA,NA,NA,No,26.94,0,00:00:00,No,No,TRUE
112,WDM112,24/07/2008,04:10:00,20,22,24/07/2008,25/07/2008,25/07/2012,25/07/2012,26/07/2012,07:10:00,24/07/2008 04:10,WDM11241115,24/07/2008 07:10,230,12851,25/07/2012 07:10,25/07/2012,07:10:00,Start,55.87391,LateMorning,11:00:00,26/07/2012,26/07/2012 11:00,24/07/2008 06:45,Tuis,6:14 AM,25/07/2012 06:14,25/07/2012 19:05,26/07/2012 06:14,7:05 PM,2.523243827,NA,NA,NA,No,25.69,4.83,00:00:00,No,No,TRUE
112,WDM112,01/12/2008,04:10:00,6,5,01/12/2008,02/12/2008,02/12/2012,02/12/2012,03/12/2012,07:10:00,01/12/2008 04:10,WDM11241245,01/12/2008 07:10,180,12708,02/12/2012 07:10,02/12/2012,07:10:00,Start,70.6,LateMorning,10:10:00,03/12/2012,03/12/2012 10:10,01/12/2008 05:55,Tuis,5:58 AM,02/12/2012 05:58,02/12/2012 18:48,03/12/2012 05:58,6:48 PM,6.666636579,yes,no,yes,Yes,25.95,0,00:00:00,No,No,TRUE
115,WDM115,04/11/2011,04:10:00,33,38,04/11/2011,05/11/2011,05/11/2015,05/11/2015,06/11/2015,07:10:00,04/11/2011 04:10,WDM11542313,04/11/2011 07:10,50,1692,05/11/2015 07:10,05/11/2015,07:10:00,Start,33.84,LateMorning,08:00:00,06/11/2015,06/11/2015 08:00,04/11/2011 05:45,Toucans,5:52 AM,05/11/2015 05:52,05/11/2015 18:41,06/11/2015 05:52,6:41 PM,5.657194788,NA,NA,NA,No,25.97,0.2,00:00:00,No,No,TRUE
115,WDM115,17/01/2012,04:10:00,90,83,17/01/2012,18/01/2012,18/01/2016,18/01/2016,19/01/2016,07:10:00,17/01/2012 04:10,WDM11542387,17/01/2012 07:10,215,12781,18/01/2016 07:10,18/01/2016,07:10:00,Start,59.44651,LateMorning,10:45:00,19/01/2016,19/01/2016 10:45,17/01/2012 06:10,Toucans,6:18 AM,18/01/2016 06:18,18/01/2016 19:08,19/01/2016 06:18,7:08 PM,1.156754092,NA,NA,NA,No,26.73,0,00:00:00,No,No,TRUE
115,WDM115,05/06/2012,04:10:00,0,2,05/06/2012,06/06/2012,06/06/2016,06/06/2016,07/06/2016,07:10:00,05/06/2012 04:10,WDM11542527,05/06/2012 07:10,250,6469,06/06/2016 07:10,06/06/2016,07:10:00,Start,25.876,LateMorning,11:20:00,07/06/2016,07/06/2016 11:20,05/06/2012 06:55,Toucans,6:06 AM,06/06/2016 06:06,06/06/2016 18:59,07/06/2016 06:06,6:59 PM,9.712040774,NA,NA,NA,No,24.52,0,00:00:00,No,No,TRUE
115,WDM115,06/06/2012,04:10:00,57,87,06/06/2012,07/06/2012,07/06/2016,07/06/2016,08/06/2016,07:10:00,06/06/2012 04:10,WDM11542528,06/06/2012 07:10,165,6926,07/06/2016 07:10,07/06/2016,07:10:00,Start,41.97576,LateMorning,09:55:00,08/06/2016,08/06/2016 09:55,06/06/2012 06:15,Toucans,6:06 AM,07/06/2016 06:06,07/06/2016 18:59,08/06/2016 06:06,6:59 PM,8.200437303,NA,NA,NA,No,25.78,0,00:00:00,No,No,TRUE
118,WDM118,02/08/2013,04:10:00,81,85,02/08/2013,03/08/2013,03/08/2017,02/08/2013,03/08/2013,07:10:00,02/08/2013 04:10,WDM11841488,02/08/2013 07:10,80,2946,02/08/2013 07:10,02/08/2013,07:10:00,Start,36.825,LateMorning,08:30:00,03/08/2013,03/08/2013 08:30,02/08/2013 06:25,Bahatis,6:14 AM,02/08/2013 06:14,02/08/2013 19:05,03/08/2013 06:14,7:05 PM,0.283519252,NA,NA,NA,No,24.6,0,00:00:00,No,No,TRUE
132,WDM132,14/05/2015,04:10:00,39,37,14/05/2015,15/05/2015,15/05/2019,14/05/2015,15/05/2015,07:10:00,14/05/2015 04:10,WDM13242138,14/05/2015 07:10,115,3565,14/05/2015 07:10,14/05/2015,07:10:00,Start,31,LateMorning,09:05:00,15/05/2015,15/05/2015 09:05,14/05/2015 06:40,Bahatis,6:04 AM,14/05/2015 06:04,14/05/2015 18:55,15/05/2015 06:04,6:55 PM,0.182207893,NA,NA,NA,No,27.49,0,00:00:00,No,No,TRUE
133,WDM133,20/12/2015,04:10:00,3,5,20/12/2015,21/12/2015,21/12/2019,20/12/2015,21/12/2015,07:10:00,20/12/2015 04:10,WDM13342358,20/12/2015 07:10,150,4360,20/12/2015 07:10,20/12/2015,07:10:00,Start,29.06667,LateMorning,09:40:00,21/12/2015,21/12/2015 09:40,20/12/2015 06:10,Wobbegongs,6:05 AM,20/12/2015 06:05,20/12/2015 18:56,21/12/2015 06:05,6:56 PM,6.305410439,NA,NA,NA,No,24.87,0,00:00:00,No,No,TRUE
135,WDM135,21/06/2016,04:10:00,5,7,21/06/2016,22/06/2016,22/06/2020,21/06/2016,22/06/2016,07:10:00,21/06/2016 04:10,WDM13542542,21/06/2016 07:10,170,10585,21/06/2016 07:10,21/06/2016,07:10:00,Start,62.26471,LateMorning,10:00:00,22/06/2016,22/06/2016 10:00,21/06/2016 06:25,Toucan,6:08 AM,21/06/2016 06:08,21/06/2016 19:02,22/06/2016 06:08,7:02 PM,10.19738497,NA,NA,NA,No,26.41,0,00:00:00,No,No,TRUE
135,WDM135,04/07/2016,04:10:00,57,59,04/07/2016,05/07/2016,05/07/2020,04/07/2016,05/07/2016,07:10:00,04/07/2016 04:10,WDM13542555,04/07/2016 07:10,210,8983,04/07/2016 07:10,04/07/2016,07:10:00,Start,42.77619,LateMorning,10:40:00,05/07/2016,05/07/2016 10:40,04/07/2016 06:10,Toucan,6:11 AM,04/07/2016 06:11,04/07/2016 19:04,05/07/2016 06:11,7:04 PM,0,NA,NA,NA,No,29.23,10.92,00:00:00,No,No,TRUE
135,WDM135,18/11/2016,04:10:00,61,72,18/11/2016,19/11/2016,19/11/2020,18/11/2016,19/11/2016,07:10:00,18/11/2016 04:10,WDM13542692,18/11/2016 07:10,90,3622,18/11/2016 07:10,18/11/2016,07:10:00,Start,40.24444,LateMorning,08:40:00,19/11/2016,19/11/2016 08:40,18/11/2016 06:05,Toucan,5:54 AM,18/11/2016 05:54,18/11/2016 18:44,19/11/2016 05:54,6:44 PM,5.384001113,NA,NA,NA,No,25.09,2.794,00:00:00,No,No,TRUE
105,WDF105,06/11/2007,04:14:24,10,12,06/11/2007,07/11/2007,07/11/2011,07/11/2011,08/11/2011,07:14:24,06/11/2007 04:14,WDF10540854,06/11/2007 07:14,134.4,9508,07/11/2011 07:14,07/11/2011,07:14:24,Start,70.74405,LateMorning,09:28:48,08/11/2011,08/11/2011 09:28,06/11/2007 07:00,Loisaba,5:52 AM,07/11/2011 05:52,07/11/2011 18:42,08/11/2011 05:52,6:42 PM,9.031141752,no,no,no,Yes,27.11,0.8,00:00:00,No,No,TRUE
96,WDF96,27/07/2008,04:15:00,13,15,27/07/2008,28/07/2008,28/07/2012,28/07/2012,29/07/2012,07:15:00,27/07/2008 04:15,WDF9641118,27/07/2008 07:15,125,5363,28/07/2012 07:15,28/07/2012,07:15:00,Start,42.904,LateMorning,09:20:00,29/07/2012,29/07/2012 09:20,27/07/2008 06:45,Loisaba,6:14 AM,28/07/2012 06:14,28/07/2012 19:05,29/07/2012 06:14,7:05 PM,6.55000369,NA,NA,NA,No,24.55,0.25,00:00:00,No,No,TRUE
130,WDM130,31/08/2014,04:15:00,65,92,31/08/2014,01/09/2014,01/09/2018,31/08/2014,01/09/2014,07:15:00,31/08/2014 04:15,WDM13041882,31/08/2014 07:15,80,3297,31/08/2014 07:15,31/08/2014,07:15:00,Start,41.2125,LateMorning,08:35:00,01/09/2014,01/09/2014 08:35,31/08/2014 06:25,Ol Pejeta,6:09 AM,31/08/2014 06:09,31/08/2014 18:58,01/09/2014 06:09,6:58 PM,1.686018193,NA,NA,NA,No,23.84,1.52,00:00:00,No,No,TRUE
130,WDM130,01/01/2015,04:15:00,180,255,01/01/2015,02/01/2015,02/01/2019,01/01/2015,02/01/2015,07:15:00,01/01/2015 04:15,WDM13042005,01/01/2015 07:15,70,2893,01/01/2015 07:15,01/01/2015,07:15:00,Start,41.32857,LateMorning,08:25:00,02/01/2015,02/01/2015 08:25,01/01/2015 06:45,Ol Pejeta,6:11 AM,01/01/2015 06:11,01/01/2015 19:02,02/01/2015 06:11,7:02 PM,8.435719136,NA,NA,NA,No,28.89,0,00:00:00,No,No,TRUE
123,WDF123,21/09/2014,04:15:00,29,53,21/09/2014,22/09/2014,22/09/2018,21/09/2014,22/09/2014,07:15:00,21/09/2014 04:15,WDF12341903,21/09/2014 07:15,140,1547,21/09/2014 07:15,21/09/2014,07:15:00,Start,11.05,LateMorning,09:35:00,22/09/2014,22/09/2014 09:35,21/09/2014 07:00,Crocodiles,6:02 AM,21/09/2014 06:02,21/09/2014 18:50,22/09/2014 06:02,6:50 PM,0.03922801,yes,yes,no,Yes,28.32,0,00:00:00,No,No,TRUE
136,WDM136,03/05/2017,04:15:00,1,0,03/05/2017,04/05/2017,04/05/2021,03/05/2017,04/05/2017,07:15:00,03/05/2017 04:15,WDM13642858,03/05/2017 07:15,60,1052,03/05/2017 07:15,03/05/2017,07:15:00,Start,17.53333,LateMorning,08:15:00,04/05/2017,04/05/2017 08:15,03/05/2017 06:50,Crocodiles,6:05 AM,03/05/2017 06:05,03/05/2017 18:55,04/05/2017 06:05,6:55 PM,4.189812038,NA,NA,NA,No,#N/A,#N/A,00:00:00,No,No,TRUE
112,WDM112,02/05/2008,04:15:00,35,32,02/05/2008,03/05/2008,03/05/2012,03/05/2012,04/05/2012,07:15:00,02/05/2008 04:15,WDM11241032,02/05/2008 07:15,160,10761,03/05/2012 07:15,03/05/2012,07:15:00,Start,67.25625,LateMorning,09:55:00,04/05/2012,04/05/2012 09:55,02/05/2008 06:45,Tuis,6:05 AM,03/05/2012 06:05,03/05/2012 18:55,04/05/2012 06:05,6:55 PM,9.336091523,NA,NA,NA,No,29.67,0,00:00:00,No,No,TRUE
112,WDM112,10/05/2008,04:15:00,9,11,10/05/2008,11/05/2008,11/05/2012,11/05/2012,12/05/2012,07:15:00,10/05/2008 04:15,WDM11241040,10/05/2008 07:15,185,7597,11/05/2012 07:15,11/05/2012,07:15:00,Start,41.06486,LateMorning,10:20:00,12/05/2012,12/05/2012 10:20,10/05/2008 06:50,Tuis,6:04 AM,11/05/2012 06:04,11/05/2012 18:55,12/05/2012 06:04,6:55 PM,3.464472421,NA,NA,NA,No,26.01,0.25,00:00:00,No,No,TRUE
112,WDM112,15/05/2008,04:15:00,59,72,15/05/2008,16/05/2008,16/05/2012,16/05/2012,17/05/2012,07:15:00,15/05/2008 04:15,WDM11241045,15/05/2008 07:15,285,10851,16/05/2012 07:15,16/05/2012,07:15:00,Start,38.07368,LateMorning,12:00:00,17/05/2012,17/05/2012 12:00,15/05/2008 06:00,Tuis,6:04 AM,16/05/2012 06:04,16/05/2012 18:56,17/05/2012 06:04,6:56 PM,0.266988091,NA,NA,NA,No,26.97,13.97,00:00:00,No,No,TRUE
112,WDM112,17/08/2008,04:15:00,2,3,17/08/2008,18/08/2008,18/08/2012,18/08/2012,19/08/2012,07:15:00,17/08/2008 04:15,WDM11241139,17/08/2008 07:15,245,9830,18/08/2012 07:15,18/08/2012,07:15:00,Start,40.12245,LateMorning,11:20:00,19/08/2012,19/08/2012 11:20,17/08/2008 06:50,Tuis,6:12 AM,18/08/2012 06:12,18/08/2012 19:02,19/08/2012 06:12,7:02 PM,0.006959421,NA,NA,NA,No,23.39,28.96,00:00:00,No,No,TRUE
119,WDM119,29/08/2014,04:15:00,86,100,29/08/2014,30/08/2014,30/08/2018,29/08/2014,30/08/2014,07:15:00,29/08/2014 04:15,WDM11941880,29/08/2014 07:15,45,1168,29/08/2014 07:15,29/08/2014,07:15:00,Start,25.95556,LateMorning,08:00:00,30/08/2014,30/08/2014 08:00,29/08/2014 06:10,Crocodiles,6:10 AM,29/08/2014 06:10,29/08/2014 18:59,30/08/2014 06:10,6:59 PM,0.525408976,yes,yes,no,Yes,28.09,0,00:00:00,No,No,TRUE
135,WDM135,10/06/2016,04:15:00,52,48,10/06/2016,11/06/2016,11/06/2020,10/06/2016,11/06/2016,07:15:00,10/06/2016 04:15,WDM13542531,10/06/2016 07:15,105,2531,10/06/2016 07:15,10/06/2016,07:15:00,Start,24.10476,LateMorning,09:00:00,11/06/2016,11/06/2016 09:00,10/06/2016 06:05,Toucan,6:06 AM,10/06/2016 06:06,10/06/2016 18:59,11/06/2016 06:06,6:59 PM,1.902498733,NA,NA,NA,No,29.44,0,00:00:00,No,No,TRUE
135,WDM135,22/06/2016,04:15:00,28,26,22/06/2016,23/06/2016,23/06/2020,22/06/2016,23/06/2016,07:15:00,22/06/2016 04:15,WDM13542543,22/06/2016 07:15,190,6536,22/06/2016 07:15,22/06/2016,07:15:00,Start,34.4,LateMorning,10:25:00,23/06/2016,23/06/2016 10:25,22/06/2016 06:40,Toucan,6:09 AM,22/06/2016 06:09,22/06/2016 19:02,23/06/2016 06:09,7:02 PM,8.856051322,NA,NA,NA,No,27.66,2.54,00:00:00,No,No,TRUE
135,WDM135,09/08/2016,04:15:00,45,47,09/08/2016,10/08/2016,10/08/2020,09/08/2016,10/08/2016,07:15:00,09/08/2016 04:15,WDM13542591,09/08/2016 07:15,240,9761,09/08/2016 07:15,09/08/2016,07:15:00,Start,40.67083,LateMorning,11:15:00,10/08/2016,10/08/2016 11:15,09/08/2016 06:55,Toucan,6:13 AM,09/08/2016 06:13,09/08/2016 19:04,10/08/2016 06:13,7:04 PM,2.27002874,NA,NA,NA,No,25.18,0,00:00:00,No,No,TRUE
105,WDF105,16/11/2007,04:19:12,10,17,16/11/2007,17/11/2007,17/11/2011,17/11/2011,18/11/2011,07:19:12,16/11/2007 04:19,WDF10540864,16/11/2007 07:19,292.8,21431,17/11/2011 07:19,17/11/2011,07:19:12,Start,73.19331,LateMorning,12:12:00,18/11/2011,18/11/2011 12:12,16/11/2007 07:00,Loisaba,5:53 AM,17/11/2011 05:53,17/11/2011 18:43,18/11/2011 05:53,6:43 PM,2.984472858,no,no,no,Yes,24.31,0.4,00:00:00,No,No,TRUE
97,WDM97,15/01/2007,04:19:12,7,9,15/01/2007,16/01/2007,16/01/2011,16/01/2011,17/01/2011,07:19:12,15/01/2007 04:19,WDM9740559,15/01/2007 07:19,100.8,1379,16/01/2011 07:19,16/01/2011,07:19:12,Start,13.68056,LateMorning,09:00:00,17/01/2011,17/01/2011 09:00,15/01/2007 07:04,Rat,6:17 AM,16/01/2011 06:17,16/01/2011 19:08,17/01/2011 06:17,7:08 PM,8.315550171,NA,NA,NA,No,#N/A,#N/A,00:00:00,No,No,TRUE
130,WDM130,12/11/2014,04:20:00,78,90,12/11/2014,13/11/2014,13/11/2018,12/11/2014,13/11/2014,07:20:00,12/11/2014 04:20,WDM13041955,12/11/2014 07:20,135,7192,12/11/2014 07:20,12/11/2014,07:20:00,Start,53.27407,LateMorning,09:35:00,13/11/2014,13/11/2014 09:35,12/11/2014 04:45,Ol Pejeta,5:53 AM,12/11/2014 05:53,12/11/2014 18:42,13/11/2014 05:53,6:42 PM,4.055661595,NA,NA,NA,No,22.83,1.27,00:00:00,No,No,TRUE
130,WDM130,26/01/2015,04:20:00,86,95,26/01/2015,27/01/2015,27/01/2019,26/01/2015,27/01/2015,07:20:00,26/01/2015 04:20,WDM13042030,26/01/2015 07:20,75,3155,26/01/2015 07:20,26/01/2015,07:20:00,Start,42.06667,LateMorning,08:35:00,27/01/2015,27/01/2015 08:35,26/01/2015 06:50,Ol Pejeta,6:21 AM,26/01/2015 06:21,26/01/2015 19:10,27/01/2015 06:21,7:10 PM,2.606927065,NA,NA,NA,No,26.94,0,00:00:00,No,No,TRUE
123,WDF123,02/01/2015,04:20:00,6,4,02/01/2015,03/01/2015,03/01/2019,02/01/2015,03/01/2015,07:20:00,02/01/2015 04:20,WDF12342006,02/01/2015 07:20,65,1504,02/01/2015 07:20,02/01/2015,07:20:00,Start,23.13846,LateMorning,08:25:00,03/01/2015,03/01/2015 08:25,02/01/2015 06:40,Crocodiles,6:11 AM,02/01/2015 06:11,02/01/2015 19:02,03/01/2015 06:11,7:02 PM,9.679006679,NA,NA,NA,No,29.62,0,00:00:00,No,No,TRUE
136,WDM136,11/07/2016,04:20:00,71,65,11/07/2016,12/07/2016,12/07/2020,11/07/2016,12/07/2016,07:20:00,11/07/2016 04:20,WDM13642562,11/07/2016 07:20,75,2954,11/07/2016 07:20,11/07/2016,07:20:00,Start,39.38667,LateMorning,08:35:00,12/07/2016,12/07/2016 08:35,11/07/2016 07:00,Macho,6:12 AM,11/07/2016 06:12,11/07/2016 19:05,12/07/2016 06:12,7:05 PM,2.917452851,NA,NA,NA,No,27.86,0,00:00:00,No,No,TRUE
112,WDM112,23/04/2008,04:20:00,3,2,23/04/2008,24/04/2008,24/04/2012,24/04/2012,25/04/2012,07:20:00,23/04/2008 04:20,WDM11241023,23/04/2008 07:20,230,8645,24/04/2012 07:20,24/04/2012,07:20:00,Start,37.58696,LateMorning,11:10:00,25/04/2012,25/04/2012 11:10,23/04/2008 06:05,Tuis,6:06 AM,24/04/2012 06:06,24/04/2012 18:56,25/04/2012 06:06,6:56 PM,0.337860457,NA,NA,NA,No,30.77,8.38,00:00:00,No,No,TRUE
112,WDM112,26/08/2008,04:20:00,13,17,26/08/2008,27/08/2008,27/08/2012,27/08/2012,28/08/2012,07:20:00,26/08/2008 04:20,WDM11241148,26/08/2008 07:20,250,11454,27/08/2012 07:20,27/08/2012,07:20:00,Start,45.816,LateMorning,11:30:00,28/08/2012,28/08/2012 11:30,26/08/2008 06:50,Tuis,6:10 AM,27/08/2012 06:10,27/08/2012 18:59,28/08/2012 06:10,6:59 PM,7.728171814,NA,NA,NA,No,24.72,2.54,00:00:00,No,No,TRUE
