,RoundedDT,ID,LocalDate,LocalTime,Duration,Moonlight,Denning,Intensity,DateTime,Time1,Time2,Stop,AirTC_1_Avg,RH_1,AirTC_2_Avg,RH_2,Solar1_kW_Avg,Solar2_kW_Avg,WS_mph_S_WVT,WindDir_D1_WVT,Rain_in_Tot
18354,23/07/2015 08:30,WDF126,23/07/2015,6H 5M 0S,315,2.800075456,No,49.47937,23/07/2015 08:35,10,11,0,17.22,65.58,17.43,64.05,0.298,0.301,7.853,146,0
18355,23/07/2015 08:45,WDF126,23/07/2015,6H 5M 0S,315,2.800075456,No,49.47937,23/07/2015 08:50,11,12,0,18.51,57.71,18.88,55.58,0.468,0.475,8.54,151.4,0
18356,23/07/2015 09:00,WDF126,23/07/2015,6H 5M 0S,315,2.800075456,No,49.47937,23/07/2015 09:05,12,13,0,19.45,55.17,19.75,54.05,0.415,0.419,8.9,143.7,0
18357,23/07/2015 09:15,WDF126,23/07/2015,6H 5M 0S,315,2.800075456,No,49.47937,23/07/2015 09:20,13,14,0,19.48,54.86,19.56,54.25,0.382,0.384,8.31,139.8,0
18358,23/07/2015 09:30,WDF126,23/07/2015,6H 5M 0S,315,2.800075456,No,49.47937,23/07/2015 09:35,14,15,0,20.08,51.85,20.17,50.8,0.471,0.478,6.591,147.1,0
18359,23/07/2015 09:45,WDF126,23/07/2015,6H 5M 0S,315,2.800075456,No,49.47937,23/07/2015 09:50,15,16,0,21.14,48.08,21.31,46.79,0.626,0.635,6.171,152.5,0
18360,23/07/2015 10:00,WDF126,23/07/2015,6H 5M 0S,315,2.800075456,No,49.47937,23/07/2015 10:05,16,17,0,22.02,46.01,22.15,45.2,0.663,0.673,6.736,143,0
18361,23/07/2015 10:15,WDF126,23/07/2015,6H 5M 0S,315,2.800075456,No,49.47937,23/07/2015 10:20,17,18,0,22.45,44.01,22.64,42.59,0.66,0.67,6.973,170.4,0
18362,23/07/2015 10:30,WDF126,23/07/2015,6H 5M 0S,315,2.800075456,No,49.47937,23/07/2015 10:35,18,19,0,22.93,42.28,23.15,41.13,0.755,0.767,5.677,162.5,0
18363,23/07/2015 10:45,WDF126,23/07/2015,6H 5M 0S,315,2.800075456,No,49.47937,23/07/2015 10:50,19,20,0,23.56,44.37,23.78,43.52,0.795,0.807,5.249,165.8,0
18364,23/07/2015 11:00,WDF126,23/07/2015,6H 5M 0S,315,2.800075456,No,49.47937,23/07/2015 11:05,20,21,1,22.71,42.33,22.66,41.59,0.822,0.835,6.03,171.1,0
18366,24/07/2015 06:15,WDF126,24/07/2015,6H 15M 0S,210,3.785126401,No,47.54286,24/07/2015 06:15,0,1,0,14.59,80.3,14.44,81.2,0,0,4.385,193.8,0
18368,24/07/2015 06:30,WDF126,24/07/2015,6H 15M 0S,210,3.785126401,No,47.54286,24/07/2015 06:30,1,2,0,14.49,81.4,14.34,82.3,0,0.001,2.961,186.1,0
18370,24/07/2015 06:45,WDF126,24/07/2015,6H 15M 0S,210,3.785126401,No,47.54286,24/07/2015 06:45,2,3,0,14.41,82,14.26,82.8,0.005,0.006,2.143,177.6,0
18371,24/07/2015 07:00,WDF126,24/07/2015,6H 15M 0S,210,3.785126401,No,47.54286,24/07/2015 07:00,3,4,0,14.23,83.1,14.1,83.9,0.032,0.032,1.316,140.9,0
18373,24/07/2015 07:15,WDF126,24/07/2015,6H 15M 0S,210,3.785126401,No,47.54286,24/07/2015 07:15,4,5,0,14,83,13.92,83.2,0.089,0.089,2.545,135.3,0
18375,24/07/2015 07:30,WDF126,24/07/2015,6H 15M 0S,210,3.785126401,No,47.54286,24/07/2015 07:30,5,6,0,14.76,78.67,14.78,78.3,0.153,0.153,2.602,135.2,0
18378,24/07/2015 07:45,WDF126,24/07/2015,6H 15M 0S,210,3.785126401,No,47.54286,24/07/2015 07:45,6,7,0,15.5,75.62,15.57,75.28,0.184,0.185,2.861,131.3,0
18380,24/07/2015 08:00,WDF126,24/07/2015,6H 15M 0S,210,3.785126401,No,47.54286,24/07/2015 08:00,7,8,0,15.85,74.36,15.9,74.05,0.159,0.16,2.161,125.1,0
18381,24/07/2015 08:15,WDF126,24/07/2015,6H 15M 0S,210,3.785126401,No,47.54286,24/07/2015 08:15,8,9,0,16.1,75.03,16.09,75.03,0.187,0.189,2.817,146.8,0
18384,24/07/2015 08:30,WDF126,24/07/2015,6H 15M 0S,210,3.785126401,No,47.54286,24/07/2015 08:30,9,10,0,16.85,70.83,16.92,70.36,0.392,0.399,4.734,136.8,0
18385,24/07/2015 08:45,WDF126,24/07/2015,6H 15M 0S,210,3.785126401,No,47.54286,24/07/2015 08:45,10,11,0,17.7,68.49,17.77,68.12,0.358,0.364,4.533,141.6,0
18387,24/07/2015 09:00,WDF126,24/07/2015,6H 15M 0S,210,3.785126401,No,47.54286,24/07/2015 09:00,11,12,0,18.31,63.78,18.41,63.41,0.484,0.493,5.106,165,0
18390,24/07/2015 09:15,WDF126,24/07/2015,6H 15M 0S,210,3.785126401,No,47.54286,24/07/2015 09:15,12,13,0,19.04,60.56,19.13,60.16,0.539,0.55,5.568,165,0
18391,24/07/2015 09:30,WDF126,24/07/2015,6H 15M 0S,210,3.785126401,No,47.54286,24/07/2015 09:30,13,14,1,19.53,58.22,19.64,57,0.585,0.596,5.224,164.4,0
18394,25/07/2015 06:30,WDF126,25/07/2015,6H 25M 0S,180,4.909351452,No,45.17778,25/07/2015 06:25,0,1,0,12.58,90.4,12.45,91.3,0,0.001,1.148,157.3,0
18396,25/07/2015 06:45,WDF126,25/07/2015,6H 25M 0S,180,4.909351452,No,45.17778,25/07/2015 06:40,1,2,0,12.74,88.9,12.62,90.1,0.004,0.004,2.27,148.4,0
18398,25/07/2015 07:00,WDF126,25/07/2015,6H 25M 0S,180,4.909351452,No,45.17778,25/07/2015 06:55,2,3,0,12.49,89.8,12.41,90.9,0.013,0.013,3.009,135.9,0
18401,25/07/2015 07:15,WDF126,25/07/2015,6H 25M 0S,180,4.909351452,No,45.17778,25/07/2015 07:10,3,4,0,13.14,88.3,13.03,89.3,0.03,0.03,2.682,144.2,0
18403,25/07/2015 07:30,WDF126,25/07/2015,6H 25M 0S,180,4.909351452,No,45.17778,25/07/2015 07:25,4,5,0,13.98,85.7,13.91,85.8,0.087,0.086,5.408,165.8,0
18404,25/07/2015 07:45,WDF126,25/07/2015,6H 25M 0S,180,4.909351452,No,45.17778,25/07/2015 07:40,5,6,0,14.67,82.6,14.66,82.4,0.18,0.179,5.101,172.9,0
18406,25/07/2015 08:00,WDF126,25/07/2015,6H 25M 0S,180,4.909351452,No,45.17778,25/07/2015 07:55,6,7,0,15.29,78.27,15.29,77.9,0.221,0.221,5.424,176.2,0
18409,25/07/2015 08:15,WDF126,25/07/2015,6H 25M 0S,180,4.909351452,No,45.17778,25/07/2015 08:10,7,8,0,16.03,74.81,16.04,74.51,0.296,0.297,6.425,180.7,0
18411,25/07/2015 08:30,WDF126,25/07/2015,6H 25M 0S,180,4.909351452,No,45.17778,25/07/2015 08:25,8,9,0,16.86,71.55,16.85,71.45,0.288,0.288,4.883,181.8,0
18412,25/07/2015 08:45,WDF126,25/07/2015,6H 25M 0S,180,4.909351452,No,45.17778,25/07/2015 08:40,9,10,0,17.09,70.5,17.06,70.46,0.231,0.232,5.391,176.9,0
18414,25/07/2015 09:00,WDF126,25/07/2015,6H 25M 0S,180,4.909351452,No,45.17778,25/07/2015 08:55,10,11,0,17.64,66.83,17.59,66.53,0.27,0.272,5.426,179.4,0
18415,25/07/2015 09:15,WDF126,25/07/2015,6H 25M 0S,180,4.909351452,No,45.17778,25/07/2015 09:10,11,12,1,18.25,65.54,18.21,65.27,0.368,0.37,6.311,175.6,0
18418,26/07/2015 06:15,WDF126,26/07/2015,6H 15M 0S,160,6.159378089,No,35.94375,26/07/2015 06:15,0,1,0,13.96,84.1,13.83,84.6,0,0,0.9,209.4,0
18420,26/07/2015 06:30,WDF126,26/07/2015,6H 15M 0S,160,6.159378089,No,35.94375,26/07/2015 06:30,1,2,0,13.74,84.5,13.65,85.1,0,0.001,0.313,344.7,0
18422,26/07/2015 06:45,WDF126,26/07/2015,6H 15M 0S,160,6.159378089,No,35.94375,26/07/2015 06:45,2,3,0,13.64,84.6,13.52,85.4,0.004,0.005,0.291,183.3,0
18423,26/07/2015 07:00,WDF126,26/07/2015,6H 15M 0S,160,6.159378089,No,35.94375,26/07/2015 07:00,3,4,0,13.35,86.2,13.23,86.8,0.022,0.022,1.043,292.4,0
18425,26/07/2015 07:15,WDF126,26/07/2015,6H 15M 0S,160,6.159378089,No,35.94375,26/07/2015 07:15,4,5,0,13.56,84.4,13.47,85.1,0.045,0.045,0.61,315.3,0
18427,26/07/2015 07:30,WDF126,26/07/2015,6H 15M 0S,160,6.159378089,No,35.94375,26/07/2015 07:30,5,6,0,13.86,83.8,13.77,84.5,0.08,0.079,0.611,253.9,0
18429,26/07/2015 07:45,WDF126,26/07/2015,6H 15M 0S,160,6.159378089,No,35.94375,26/07/2015 07:45,6,7,0,14.4,81.5,14.35,81.8,0.134,0.133,1.728,175.2,0
18431,26/07/2015 08:00,WDF126,26/07/2015,6H 15M 0S,160,6.159378089,No,35.94375,26/07/2015 08:00,7,8,0,15.1,77.32,15.07,77.62,0.233,0.232,4.225,180.3,0
18433,26/07/2015 08:15,WDF126,26/07/2015,6H 15M 0S,160,6.159378089,No,35.94375,26/07/2015 08:15,8,9,0,15.75,75.72,15.72,76.16,0.253,0.253,5.282,166.7,0
18434,26/07/2015 08:30,WDF126,26/07/2015,6H 15M 0S,160,6.159378089,No,35.94375,26/07/2015 08:30,9,10,0,16.18,73.61,16.14,73.95,0.235,0.235,4.498,180.5,0
18435,26/07/2015 08:45,WDF126,26/07/2015,6H 15M 0S,160,6.159378089,No,35.94375,26/07/2015 08:45,10,11,1,16.45,71.75,16.4,71.89,0.243,0.243,5.035,182.8,0
18436,27/07/2015 06:15,WDF126,27/07/2015,6H 10M 0S,100,7.48071444,No,51.48,27/07/2015 06:10,0,1,0,12.07,90.7,11.94,92.3,0,0,2.463,236.9,0
18437,27/07/2015 06:30,WDF126,27/07/2015,6H 10M 0S,100,7.48071444,No,51.48,27/07/2015 06:25,1,2,0,12.01,91,11.89,92.4,0,0.001,2.551,236.8,0
18438,27/07/2015 06:45,WDF126,27/07/2015,6H 10M 0S,100,7.48071444,No,51.48,27/07/2015 06:40,2,3,0,12.06,90.1,11.93,91.8,0.006,0.006,2.22,212.4,0
18439,27/07/2015 07:00,WDF126,27/07/2015,6H 10M 0S,100,7.48071444,No,51.48,27/07/2015 06:55,3,4,0,12.14,89.7,12.02,91.2,0.029,0.029,1.964,206.2,0
18440,27/07/2015 07:15,WDF126,27/07/2015,6H 10M 0S,100,7.48071444,No,51.48,27/07/2015 07:10,4,5,0,12.33,89.2,12.23,90.3,0.065,0.065,2.617,217.1,0
18441,27/07/2015 07:30,WDF126,27/07/2015,6H 10M 0S,100,7.48071444,No,51.48,27/07/2015 07:25,5,6,0,12.62,88.3,12.57,89,0.121,0.121,2.125,187.4,0
18442,27/07/2015 07:45,WDF126,27/07/2015,6H 10M 0S,100,7.48071444,No,51.48,27/07/2015 07:40,6,7,1,13.11,84.9,13.14,84.7,0.184,0.185,1.992,180.5,0
18444,28/07/2015 05:45,WDF126,28/07/2015,5H 45M 0S,240,8.822843351,No,40.275,28/07/2015 05:45,0,1,0,14.02,89.9,13.91,91.5,0,0,6.088,200.9,0
18445,28/07/2015 06:00,WDF126,28/07/2015,5H 45M 0S,240,8.822843351,No,40.275,28/07/2015 06:00,1,2,0,13.92,90.4,13.81,92,0,0,5.689,198.7,0
18448,28/07/2015 06:15,WDF126,28/07/2015,5H 45M 0S,240,8.822843351,No,40.275,28/07/2015 06:15,2,3,0,13.87,90.3,13.75,91.9,0,0,4.474,194,0
18449,28/07/2015 06:30,WDF126,28/07/2015,5H 45M 0S,240,8.822843351,No,40.275,28/07/2015 06:30,3,4,0,13.72,90.8,13.59,92.4,0.001,0.001,3.26,175.8,0
18451,28/07/2015 06:45,WDF126,28/07/2015,5H 45M 0S,240,8.822843351,No,40.275,28/07/2015 06:45,4,5,0,13.63,91.2,13.49,92.9,0.004,0.005,2.833,171.3,0
18453,28/07/2015 07:00,WDF126,28/07/2015,5H 45M 0S,240,8.822843351,No,40.275,28/07/2015 07:00,5,6,0,13.62,91.4,13.49,93,0.024,0.024,2.494,165.4,0
18456,28/07/2015 07:15,WDF126,28/07/2015,5H 45M 0S,240,8.822843351,No,40.275,28/07/2015 07:15,6,7,0,13.72,90.9,13.62,92.4,0.062,0.062,2.064,154.7,0
18458,28/07/2015 07:30,WDF126,28/07/2015,5H 45M 0S,240,8.822843351,No,40.275,28/07/2015 07:30,7,8,0,14.06,90.5,14.01,91.8,0.112,0.113,1.247,139.9,0
18459,28/07/2015 07:45,WDF126,28/07/2015,5H 45M 0S,240,8.822843351,No,40.275,28/07/2015 07:45,8,9,0,14.54,88.4,14.52,89,0.17,0.171,3.794,184.3,0
18462,28/07/2015 08:00,WDF126,28/07/2015,5H 45M 0S,240,8.822843351,No,40.275,28/07/2015 08:00,9,10,0,15.13,85.9,15.15,85.9,0.223,0.228,4.232,175,0
18463,28/07/2015 08:15,WDF126,28/07/2015,5H 45M 0S,240,8.822843351,No,40.275,28/07/2015 08:15,10,11,0,15.65,83.7,15.67,83.8,0.215,0.217,4.574,172,0
18466,28/07/2015 08:30,WDF126,28/07/2015,5H 45M 0S,240,8.822843351,No,40.275,28/07/2015 08:30,11,12,0,15.69,83.4,15.66,83.6,0.207,0.207,6.244,168,0
18468,28/07/2015 08:45,WDF126,28/07/2015,5H 45M 0S,240,8.822843351,No,40.275,28/07/2015 08:45,12,13,0,15.95,79.77,15.91,79.87,0.247,0.249,6.945,174.1,0
18469,28/07/2015 09:00,WDF126,28/07/2015,5H 45M 0S,240,8.822843351,No,40.275,28/07/2015 09:00,13,14,0,16.61,76.96,16.63,76.76,0.401,0.407,6.44,175.6,0
18470,28/07/2015 09:15,WDF126,28/07/2015,5H 45M 0S,240,8.822843351,No,40.275,28/07/2015 09:15,14,15,0,17.47,72.42,17.49,71.77,0.516,0.525,6.801,173.3,0
18471,28/07/2015 09:30,WDF126,28/07/2015,5H 45M 0S,240,8.822843351,No,40.275,28/07/2015 09:30,15,16,1,18.14,70.75,18.2,70.25,0.549,0.558,6.234,178.9,0
18472,29/07/2015 06:00,WDF126,29/07/2015,6H 5M 0S,215,10.07622231,No,35.2,29/07/2015 06:05,0,1,0,14.45,84,14.32,85,0,0,3.581,174.8,0
18474,29/07/2015 06:15,WDF126,29/07/2015,6H 5M 0S,215,10.07622231,No,35.2,29/07/2015 06:20,1,2,0,14.44,85,14.3,86.2,0,0,2.62,181.1,0
18475,29/07/2015 06:30,WDF126,29/07/2015,6H 5M 0S,215,10.07622231,No,35.2,29/07/2015 06:35,2,3,0,14.27,86.3,14.12,87.6,0.001,0.001,2.183,187.2,0
18478,29/07/2015 06:45,WDF126,29/07/2015,6H 5M 0S,215,10.07622231,No,35.2,29/07/2015 06:50,3,4,0,14.22,86.5,14.08,87.6,0.005,0.005,2.821,168.7,0
18479,29/07/2015 07:00,WDF126,29/07/2015,6H 5M 0S,215,10.07622231,No,35.2,29/07/2015 07:05,4,5,0,14.28,86.1,14.14,87.1,0.024,0.024,3.495,183.4,0
18482,29/07/2015 07:15,WDF126,29/07/2015,6H 5M 0S,215,10.07622231,No,35.2,29/07/2015 07:20,5,6,0,14.45,85.5,14.34,86.3,0.062,0.061,4.04,189.1,0
18483,29/07/2015 07:30,WDF126,29/07/2015,6H 5M 0S,215,10.07622231,No,35.2,29/07/2015 07:35,6,7,0,14.85,83.7,14.78,84.2,0.122,0.121,4.639,187.9,0
18486,29/07/2015 07:45,WDF126,29/07/2015,6H 5M 0S,215,10.07622231,No,35.2,29/07/2015 07:50,7,8,0,15.39,82.1,15.31,82.7,0.123,0.124,5.439,179.1,0
18487,29/07/2015 08:00,WDF126,29/07/2015,6H 5M 0S,215,10.07622231,No,35.2,29/07/2015 08:05,8,9,0,15.84,79.96,15.76,80.5,0.161,0.162,6.291,184.6,0
18489,29/07/2015 08:15,WDF126,29/07/2015,6H 5M 0S,215,10.07622231,No,35.2,29/07/2015 08:20,9,10,0,16.39,75.99,16.32,76.3,0.198,0.199,6.408,186.8,0
18492,29/07/2015 08:30,WDF126,29/07/2015,6H 5M 0S,215,10.07622231,No,35.2,29/07/2015 08:35,10,11,0,17.36,70.37,17.32,70.16,0.339,0.342,6.66,173.8,0
18493,29/07/2015 08:45,WDF126,29/07/2015,6H 5M 0S,215,10.07622231,No,35.2,29/07/2015 08:50,11,12,0,18.2,68.91,18.18,69.18,0.33,0.333,7.469,162.7,0
18495,29/07/2015 09:00,WDF126,29/07/2015,6H 5M 0S,215,10.07622231,No,35.2,29/07/2015 09:05,12,13,0,17.85,70.09,17.75,70.43,0.214,0.217,6.936,172,0
18497,29/07/2015 09:15,WDF126,29/07/2015,6H 5M 0S,215,10.07622231,No,35.2,29/07/2015 09:20,13,14,1,18.13,67.85,18.06,67.75,0.321,0.324,7.141,168,0
18499,30/07/2015 06:00,WDF126,30/07/2015,6H 0M 0S,165,11.1290724,No,48.07879,30/07/2015 06:00,0,1,0,14.62,85.9,14.49,86.8,0,0,2.621,194.9,0
18500,30/07/2015 06:15,WDF126,30/07/2015,6H 0M 0S,165,11.1290724,No,48.07879,30/07/2015 06:15,1,2,0,14.7,85.5,14.57,86.4,0,0,3.53,183.5,0
18501,30/07/2015 06:30,WDF126,30/07/2015,6H 0M 0S,165,11.1290724,No,48.07879,30/07/2015 06:30,2,3,0,14.74,85.7,14.61,86.6,0,0.001,3.701,178.1,0
18503,30/07/2015 06:45,WDF126,30/07/2015,6H 0M 0S,165,11.1290724,No,48.07879,30/07/2015 06:45,3,4,0,14.7,86,14.57,86.9,0.003,0.004,3.662,177.6,0
18505,30/07/2015 07:00,WDF126,30/07/2015,6H 0M 0S,165,11.1290724,No,48.07879,30/07/2015 07:00,4,5,0,14.84,85.6,14.72,86.5,0.014,0.015,4.958,187.9,0
18507,30/07/2015 07:15,WDF126,30/07/2015,6H 0M 0S,165,11.1290724,No,48.07879,30/07/2015 07:15,5,6,0,15.01,84.9,14.89,85.8,0.027,0.028,4.833,183.3,0
18510,30/07/2015 07:30,WDF126,30/07/2015,6H 0M 0S,165,11.1290724,No,48.07879,30/07/2015 07:30,6,7,0,15.12,82.8,15.02,83.4,0.063,0.064,6.236,187.5,0
18511,30/07/2015 07:45,WDF126,30/07/2015,6H 0M 0S,165,11.1290724,No,48.07879,30/07/2015 07:45,7,8,0,15.26,80.7,15.15,81.1,0.095,0.096,6.086,188.5,0
18513,30/07/2015 08:00,WDF126,30/07/2015,6H 0M 0S,165,11.1290724,No,48.07879,30/07/2015 08:00,8,9,0,15.51,77.69,15.42,78.03,0.108,0.108,5.496,179.4,0
18515,30/07/2015 08:15,WDF126,30/07/2015,6H 0M 0S,165,11.1290724,No,48.07879,30/07/2015 08:15,9,10,0,16.13,72.68,16.06,72.81,0.205,0.207,6.16,178,0
18518,30/07/2015 08:30,WDF126,30/07/2015,6H 0M 0S,165,11.1290724,No,48.07879,30/07/2015 08:30,10,11,1,16.81,69.53,16.75,69.66,0.286,0.289,6.604,180.4,0
18523,31/07/2015 06:15,WDF126,31/07/2015,6H 15M 0S,140,10.9898548,No,60.2,31/07/2015 06:15,0,1,0,12.16,89.2,12.05,90.7,0,0,0.427,316,0
18525,31/07/2015 06:30,WDF126,31/07/2015,6H 15M 0S,140,10.9898548,No,60.2,31/07/2015 06:30,1,2,0,11.92,90.3,11.81,92,0.001,0.001,0.603,143,0
18527,31/07/2015 06:45,WDF126,31/07/2015,6H 15M 0S,140,10.9898548,No,60.2,31/07/2015 06:45,2,3,0,12.07,91.6,11.95,93,0.005,0.006,1.708,180.7,0
18529,31/07/2015 07:00,WDF126,31/07/2015,6H 15M 0S,140,10.9898548,No,60.2,31/07/2015 07:00,3,4,0,12.13,91.5,12,93.2,0.032,0.031,1.394,227.6,0
18531,31/07/2015 07:15,WDF126,31/07/2015,6H 15M 0S,140,10.9898548,No,60.2,31/07/2015 07:15,4,5,0,12.08,91.1,11.99,92.6,0.083,0.082,0.312,67.3,0
18533,31/07/2015 07:30,WDF126,31/07/2015,6H 15M 0S,140,10.9898548,No,60.2,31/07/2015 07:30,5,6,0,12.53,88.7,12.46,89.5,0.144,0.143,0.515,52,0
18535,31/07/2015 07:45,WDF126,31/07/2015,6H 15M 0S,140,10.9898548,No,60.2,31/07/2015 07:45,6,7,0,13.07,86.6,13.07,86.7,0.205,0.206,0.714,77.88,0
18537,31/07/2015 08:00,WDF126,31/07/2015,6H 15M 0S,140,10.9898548,No,60.2,31/07/2015 08:00,7,8,0,14.39,82.9,14.49,82.4,0.266,0.269,2.629,188.9,0
18538,31/07/2015 08:15,WDF126,31/07/2015,6H 15M 0S,140,10.9898548,No,60.2,31/07/2015 08:15,8,9,1,15.39,78.76,15.43,78.29,0.327,0.331,5.314,193.3,0
18552,02/08/2015 05:30,WDF126,02/08/2015,5H 30M 0S,165,8.563212032,No,59.76364,02/08/2015 05:30,0,1,0,14.28,89.3,14.14,91.1,0,0,2.876,171.6,0
18553,02/08/2015 05:45,WDF126,02/08/2015,5H 30M 0S,165,8.563212032,No,59.76364,02/08/2015 05:45,1,2,0,14.39,89.2,14.25,91,0,0,3.386,175.8,0
18555,02/08/2015 06:00,WDF126,02/08/2015,5H 30M 0S,165,8.563212032,No,59.76364,02/08/2015 06:00,2,3,0,14.55,88.9,14.43,90.4,0,0,3.195,171.5,0
18557,02/08/2015 06:15,WDF126,02/08/2015,5H 30M 0S,165,8.563212032,No,59.76364,02/08/2015 06:15,3,4,0,14.7,88.8,14.59,90.5,0,0,2.457,158.4,0
18560,02/08/2015 06:30,WDF126,02/08/2015,5H 30M 0S,165,8.563212032,No,59.76364,02/08/2015 06:30,4,5,0,14.76,89.8,14.65,91.5,0,0.001,1.633,117.9,0
18561,02/08/2015 06:45,WDF126,02/08/2015,5H 30M 0S,165,8.563212032,No,59.76364,02/08/2015 06:45,5,6,0,14.65,90,14.54,91.6,0.002,0.003,2.069,133.5,0
18563,02/08/2015 07:00,WDF126,02/08/2015,5H 30M 0S,165,8.563212032,No,59.76364,02/08/2015 07:00,6,7,0,14.84,88.2,14.72,89.7,0.015,0.015,2.709,138.1,0
18565,02/08/2015 07:15,WDF126,02/08/2015,5H 30M 0S,165,8.563212032,No,59.76364,02/08/2015 07:15,7,8,0,15.11,86.4,15.02,87.1,0.058,0.058,3.906,173.4,0
18568,02/08/2015 07:30,WDF126,02/08/2015,5H 30M 0S,165,8.563212032,No,59.76364,02/08/2015 07:30,8,9,0,15.26,86.8,15.18,87.6,0.059,0.061,3.714,169.9,0
18570,02/08/2015 07:45,WDF126,02/08/2015,5H 30M 0S,165,8.563212032,No,59.76364,02/08/2015 07:45,9,10,0,15.57,87.3,15.48,88.4,0.074,0.077,1.25,96.5,0
18571,02/08/2015 08:00,WDF126,02/08/2015,5H 30M 0S,165,8.563212032,No,59.76364,02/08/2015 08:00,10,11,1,15.77,85.5,15.67,86.3,0.11,0.113,2.217,102.4,0
18575,03/08/2015 06:30,WDF126,03/08/2015,6H 30M 0S,195,7.01698432,No,69.10769,03/08/2015 06:30,0,1,0,12.08,91.1,11.94,92.5,0.001,0.001,1.224,162,0
18576,03/08/2015 06:45,WDF126,03/08/2015,6H 30M 0S,195,7.01698432,No,69.10769,03/08/2015 06:45,1,2,0,12.15,91.2,12.01,92.9,0.007,0.007,0.41,146,0
18579,03/08/2015 07:00,WDF126,03/08/2015,6H 30M 0S,195,7.01698432,No,69.10769,03/08/2015 07:00,2,3,0,12.19,91.2,12.06,93,0.033,0.033,0.367,152.3,0
18580,03/08/2015 07:15,WDF126,03/08/2015,6H 30M 0S,195,7.01698432,No,69.10769,03/08/2015 07:15,3,4,0,12.43,91.5,12.3,92.7,0.081,0.082,0.899,66.62,0
18582,03/08/2015 07:30,WDF126,03/08/2015,6H 30M 0S,195,7.01698432,No,69.10769,03/08/2015 07:30,4,5,0,13.83,86.4,13.78,86.5,0.139,0.141,4.133,167.7,0
18584,03/08/2015 07:45,WDF126,03/08/2015,6H 30M 0S,195,7.01698432,No,69.10769,03/08/2015 07:45,5,6,0,14.97,81.4,14.97,81,0.203,0.204,6.117,171.1,0
18587,03/08/2015 08:00,WDF126,03/08/2015,6H 30M 0S,195,7.01698432,No,69.10769,03/08/2015 08:00,6,7,0,15.79,77.13,15.8,76.79,0.266,0.268,6.073,168,0
18588,03/08/2015 08:15,WDF126,03/08/2015,6H 30M 0S,195,7.01698432,No,69.10769,03/08/2015 08:15,7,8,0,16.57,73.71,16.57,73.54,0.327,0.331,6.619,167.6,0
18589,03/08/2015 08:30,WDF126,03/08/2015,6H 30M 0S,195,7.01698432,No,69.10769,03/08/2015 08:30,8,9,0,17.18,69.84,17.17,69.57,0.382,0.389,7.751,163.7,0
18590,03/08/2015 08:45,WDF126,03/08/2015,6H 30M 0S,195,7.01698432,No,69.10769,03/08/2015 08:45,9,10,0,17.69,67.77,17.68,67.46,0.44,0.449,8.73,157.2,0
18591,03/08/2015 09:00,WDF126,03/08/2015,6H 30M 0S,195,7.01698432,No,69.10769,03/08/2015 09:00,10,11,0,18.22,66.1,18.2,65.9,0.496,0.507,8.11,166.2,0
18592,03/08/2015 09:15,WDF126,03/08/2015,6H 30M 0S,195,7.01698432,No,69.10769,03/08/2015 09:15,11,12,0,18.71,62.55,18.69,62.04,0.549,0.561,7.782,167.9,0
18593,03/08/2015 09:30,WDF126,03/08/2015,6H 30M 0S,195,7.01698432,No,69.10769,03/08/2015 09:30,12,13,1,19.21,59.77,19.23,59.13,0.599,0.613,7.993,163.5,0
18595,04/08/2015 06:15,WDF126,04/08/2015,6H 10M 0S,175,5.488135266,No,54.63429,04/08/2015 06:10,0,1,0,12.42,86.1,12.28,86.8,0,0,1.597,154.5,0
18596,04/08/2015 06:30,WDF126,04/08/2015,6H 10M 0S,175,5.488135266,No,54.63429,04/08/2015 06:25,1,2,0,12.36,88.1,12.25,89.2,0.001,0.001,1.276,181.8,0
18598,04/08/2015 06:45,WDF126,04/08/2015,6H 10M 0S,175,5.488135266,No,54.63429,04/08/2015 06:40,2,3,0,11.9,88.1,11.78,89.5,0.008,0.008,1.663,282,0
18600,04/08/2015 07:00,WDF126,04/08/2015,6H 10M 0S,175,5.488135266,No,54.63429,04/08/2015 06:55,3,4,0,11.92,88.3,11.81,89.8,0.042,0.043,1.398,289.1,0
18603,04/08/2015 07:15,WDF126,04/08/2015,6H 10M 0S,175,5.488135266,No,54.63429,04/08/2015 07:10,4,5,0,12.56,86.1,12.49,86.5,0.091,0.093,0.272,215.5,0
18604,04/08/2015 07:30,WDF126,04/08/2015,6H 10M 0S,175,5.488135266,No,54.63429,04/08/2015 07:25,5,6,0,13.14,80.3,13.13,79.62,0.154,0.154,1.266,122,0
18606,04/08/2015 07:45,WDF126,04/08/2015,6H 10M 0S,175,5.488135266,No,54.63429,04/08/2015 07:40,6,7,0,13.89,77.79,13.99,76.94,0.22,0.221,2.379,144.6,0
18608,04/08/2015 08:00,WDF126,04/08/2015,6H 10M 0S,175,5.488135266,No,54.63429,04/08/2015 07:55,7,8,0,14.71,73.41,14.84,71.98,0.277,0.28,2.196,129.6,0
18610,04/08/2015 08:15,WDF126,04/08/2015,6H 10M 0S,175,5.488135266,No,54.63429,04/08/2015 08:10,8,9,0,15.4,69.4,15.56,67.78,0.341,0.328,2.381,128.7,0
18613,04/08/2015 08:30,WDF126,04/08/2015,6H 10M 0S,175,5.488135266,No,54.63429,04/08/2015 08:25,9,10,0,16.56,66.86,16.69,66.55,0.402,0.41,2.656,145.1,0
