Dog,ID,UTC.Date,UTC.Time,ActivityX,ActivityY,LocalDate,LocalDate2,LocalTime,timedate,conc,timedate.local,Duration,SumAct,SSDateTime,SSDate,SSTime,Bout,Intensity,PartOfDay,Stop.time.or.start,StopTime_Previous,Pack,Dusk,Dawn,Moonlight,Moonlight_before,Babysit,Babysit morning,Babysit evening,Denning,Temperature,Temp_cent,Rainfall,n
123,WDF123,07/11/2014,02:50:00,39,52,07/11/2014,07/11/2014,05:50:00,07/11/2014 02:50,WDF12341950,07/11/2014 05:50,130,7268,07/11/2014 05:50,07/11/2014,05:50:00,Start,55.90769,Morning,08:00:00,07/11/2014 05:25,Crocodiles,07/11/2014 05:52,07/11/2014 18:42,10.50810876,10.50810876,no,no,no,No,25.05,-2.624737604,0.51,1
123,WDF123,26/07/2014,02:50:00,122,135,26/07/2014,26/07/2014,05:50:00,26/07/2014 02:50,WDF12341846,26/07/2014 05:50,300,16680,26/07/2014 05:50,26/07/2014,05:50:00,Start,55.6,Morning,10:50:00,26/07/2014 04:40,Crocodiles,26/07/2014 06:14,26/07/2014 19:05,0,9.632345886,no,no,no,Yes,24.91,-2.764737604,0.76,1
123,WDF123,24/06/2014,03:05:00,45,57,24/06/2014,24/06/2014,06:05:00,24/06/2014 03:05,WDF12341814,24/06/2014 06:05,220,10872,24/06/2014 06:05,24/06/2014,06:05:00,Start,49.41818,Morning,09:45:00,24/06/2014 05:40,Crocodiles,24/06/2014 06:09,24/06/2014 19:02,0.040116502,6.163550631,no,no,no,No,24.82,-2.854737604,0,1
123,WDF123,05/09/2014,03:05:00,1,1,05/09/2014,05/09/2014,06:05:00,05/09/2014 03:05,WDF12341887,05/09/2014 06:05,215,12855,05/09/2014 06:05,05/09/2014,06:05:00,Start,59.7907,Morning,09:40:00,05/09/2014 05:45,Crocodiles,05/09/2014 06:08,05/09/2014 18:57,8.056662987,8.056662987,yes,no,yes,Yes,24.78,-2.894737604,15.49,1
123,WDF123,14/11/2014,02:45:00,2,3,14/11/2014,14/11/2014,05:45:00,14/11/2014 02:45,WDF12341957,14/11/2014 05:45,150,5551,14/11/2014 05:45,14/11/2014,05:45:00,Start,37.00667,Morning,08:15:00,14/11/2014 05:00,Crocodiles,14/11/2014 05:53,14/11/2014 18:43,2.18930286,2.18930286,no,no,no,No,24.75,-2.924737604,0,1
123,WDF123,06/12/2014,02:55:00,83,93,06/12/2014,06/12/2014,05:55:00,06/12/2014 02:55,WDF12341979,06/12/2014 05:55,120,7513,06/12/2014 05:55,06/12/2014,05:55:00,Start,62.60833,Morning,07:55:00,06/12/2014 05:05,Crocodiles,06/12/2014 05:59,06/12/2014 18:50,10.99217949,2.18930286,no,no,no,No,24.75,-2.924737604,0,1
123,WDF123,04/08/2014,02:40:00,159,169,04/08/2014,04/08/2014,05:40:00,04/08/2014 02:40,WDF12341855,04/08/2014 05:40,200,10966,04/08/2014 05:40,04/08/2014,05:40:00,Start,54.83,Morning,09:00:00,04/08/2014 04:25,Crocodiles,04/08/2014 06:14,04/08/2014 19:05,4.122498264,4.122498264,yes,no,yes,Yes,24.68,-2.994737604,0,1
123,WDF123,11/07/2014,03:00:00,40,45,11/07/2014,11/07/2014,06:00:00,11/07/2014 03:00,WDF12341831,11/07/2014 06:00,205,12611,11/07/2014 06:00,11/07/2014,06:00:00,Start,61.51707,Morning,09:25:00,11/07/2014 04:00,Crocodiles,11/07/2014 06:12,11/07/2014 19:05,11.10064422,1.963635052,yes,no,yes,Yes,24.54,-3.134737604,2.03,1
123,WDF123,18/04/2015,02:15:00,2,4,18/04/2015,18/04/2015,05:15:00,18/04/2015 02:15,WDF12342112,18/04/2015 05:15,235,12812,18/04/2015 05:15,18/04/2015,05:15:00,Start,54.51915,Morning,09:10:00,18/04/2015 03:40,Crocodiles,18/04/2015 06:08,18/04/2015 18:57,0,0,no,no,no,No,24.43,-3.244737604,8.64,1
123,WDF123,05/12/2014,03:15:00,128,159,05/12/2014,05/12/2014,06:15:00,05/12/2014 03:15,WDF12341978,05/12/2014 06:15,200,15107,05/12/2014 06:15,05/12/2014,06:15:00,Start,75.535,Morning,09:35:00,05/12/2014 05:55,Crocodiles,05/12/2014 05:58,05/12/2014 18:49,11.14143765,11.14143765,no,no,no,No,24.39,-3.284737604,0,1
123,WDF123,30/10/2014,02:20:00,1,1,30/10/2014,30/10/2014,05:20:00,30/10/2014 02:20,WDF12341942,30/10/2014 05:20,155,4760,30/10/2014 05:20,30/10/2014,05:20:00,Start,30.70968,Morning,07:55:00,30/10/2014 05:05,Crocodiles,30/10/2014 05:52,30/10/2014 18:41,3.120791875,3.120791875,no,no,no,No,24.35,-3.324737604,6.6,1
123,WDF123,24/10/2014,02:05:00,22,30,24/10/2014,24/10/2014,05:05:00,24/10/2014 02:05,WDF12341936,24/10/2014 05:05,180,3411,24/10/2014 05:05,24/10/2014,05:05:00,Start,18.95,Morning,08:05:00,24/10/2014 04:40,Crocodiles,24/10/2014 05:53,24/10/2014 18:42,0.003671103,0.003671103,no,no,no,No,24.34,-3.334737604,9.91,1
123,WDF123,10/11/2014,03:25:00,2,4,10/11/2014,10/11/2014,06:25:00,10/11/2014 03:25,WDF12341953,10/11/2014 06:25,165,9301,10/11/2014 06:25,10/11/2014,06:25:00,Start,56.3697,Morning,09:10:00,10/11/2014 05:55,Crocodiles,10/11/2014 05:52,10/11/2014 18:42,6.456591441,6.456591441,no,no,no,No,24.28,-3.394737604,2.79,1
123,WDF123,12/07/2014,02:55:00,9,11,12/07/2014,12/07/2014,05:55:00,12/07/2014 02:55,WDF12341832,12/07/2014 05:55,190,9278,12/07/2014 05:55,12/07/2014,05:55:00,Start,48.83158,Morning,09:05:00,12/07/2014 05:30,Crocodiles,12/07/2014 06:12,12/07/2014 19:05,10.94612065,3.688450072,no,no,no,Yes,23.95,-3.724737604,2.79,1
123,WDF123,31/08/2014,02:30:00,116,98,31/08/2014,31/08/2014,05:30:00,31/08/2014 02:30,WDF12341882,31/08/2014 05:30,205,10320,31/08/2014 05:30,31/08/2014,05:30:00,Start,50.34146,Morning,08:55:00,31/08/2014 05:05,Crocodiles,31/08/2014 06:09,31/08/2014 18:58,1.686018193,1.686018193,no,no,no,Yes,23.84,-3.834737604,1.52,1
123,WDF123,20/11/2014,03:00:00,4,5,20/11/2014,20/11/2014,06:00:00,20/11/2014 03:00,WDF12341963,20/11/2014 06:00,115,4593,20/11/2014 06:00,20/11/2014,06:00:00,Start,39.93913,Morning,07:55:00,20/11/2014 05:20,Crocodiles,20/11/2014 05:54,20/11/2014 18:44,0.011592528,0.011592528,no,no,no,No,23.68,-3.994737604,0.76,1
123,WDF123,22/10/2014,02:40:00,175,214,22/10/2014,22/10/2014,05:40:00,22/10/2014 02:40,WDF12341934,22/10/2014 05:40,220,10817,22/10/2014 05:40,22/10/2014,05:40:00,Start,49.16818,Morning,09:20:00,22/10/2014 04:15,Crocodiles,22/10/2014 05:53,22/10/2014 18:42,0.000701282,0.000701282,no,no,no,No,23.61,-4.064737604,4.06,1
123,WDF123,07/09/2014,02:45:00,0,3,07/09/2014,07/09/2014,05:45:00,07/09/2014 02:45,WDF12341889,07/09/2014 05:45,150,9795,07/09/2014 05:45,07/09/2014,05:45:00,Start,65.3,Morning,08:15:00,07/09/2014 05:10,Crocodiles,07/09/2014 06:07,07/09/2014 18:56,10.65171741,10.65171741,no,no,no,Yes,23.47,-4.204737604,0,1
123,WDF123,03/12/2014,02:45:00,78,109,03/12/2014,03/12/2014,05:45:00,03/12/2014 02:45,WDF12341976,03/12/2014 05:45,180,8285,03/12/2014 05:45,03/12/2014,05:45:00,Start,46.02778,Morning,08:45:00,03/12/2014 03:55,Crocodiles,03/12/2014 05:58,03/12/2014 18:49,9.252342796,9.252342796,no,no,no,No,23.21,-4.464737604,18.29,1
123,WDF123,22/11/2014,03:15:00,28,26,22/11/2014,22/11/2014,06:15:00,22/11/2014 03:15,WDF12341965,22/11/2014 06:15,160,6611,22/11/2014 06:15,22/11/2014,06:15:00,Start,41.31875,Morning,08:55:00,22/11/2014 05:55,Crocodiles,22/11/2014 05:54,22/11/2014 18:45,0,0,no,no,no,No,22.97,-4.704737604,0,1
123,WDF123,04/12/2014,02:45:00,6,5,04/12/2014,04/12/2014,05:45:00,04/12/2014 02:45,WDF12341977,04/12/2014 05:45,125,5343,04/12/2014 05:45,04/12/2014,05:45:00,Start,42.744,Morning,07:50:00,04/12/2014 05:00,Crocodiles,04/12/2014 05:58,04/12/2014 18:49,10.43046326,10.43046326,no,no,no,No,22.91,-4.764737604,0.51,1
123,WDF123,12/11/2014,02:00:00,3,0,12/11/2014,12/11/2014,05:00:00,12/11/2014 02:00,WDF12341955,12/11/2014 05:00,230,8034,12/11/2014 05:00,12/11/2014,05:00:00,Start,34.93043,Morning,08:50:00,12/11/2014 04:10,Crocodiles,12/11/2014 05:53,12/11/2014 18:42,4.055661595,1.274949679,no,no,no,No,22.83,-4.844737604,1.27,1
123,WDF123,11/11/2014,03:30:00,65,89,11/11/2014,11/11/2014,06:30:00,11/11/2014 03:30,WDF12341954,11/11/2014 06:30,140,5211,11/11/2014 06:30,11/11/2014,06:30:00,Start,37.22143,Morning,08:50:00,11/11/2014 04:55,Crocodiles,11/11/2014 05:52,11/11/2014 18:42,5.199579743,5.199579743,no,no,no,No,22.44,-5.234737604,7.37,1
123,WDF123,06/09/2014,03:15:00,109,166,06/09/2014,06/09/2014,06:15:00,06/09/2014 03:15,WDF12341888,06/09/2014 06:15,145,6806,06/09/2014 06:15,06/09/2014,06:15:00,Start,46.93793,Morning,08:40:00,06/09/2014 05:55,Crocodiles,06/09/2014 06:08,06/09/2014 18:56,9.459444024,9.459444024,no,no,no,Yes,21.72,-5.954737604,0,1
126,WDF126,07/01/2015,02:30:00,76,119,07/01/2015,07/01/2015,05:30:00,07/01/2015 02:30,WDF12642011,07/01/2015 05:30,140,8367,07/01/2015 05:30,07/01/2015,05:30:00,Start,59.76429,Morning,07:50:00,07/01/2015 04:30,Katu,07/01/2015 06:14,07/01/2015 19:05,8.668531007,1.839831531,no,no,no,No,NA,NA,0,1
126,WDF126,08/01/2015,03:25:00,51,56,08/01/2015,08/01/2015,06:25:00,08/01/2015 03:25,WDF12642012,08/01/2015 06:25,115,1913,08/01/2015 06:25,08/01/2015,06:25:00,Start,16.63478,Morning,08:20:00,08/01/2015 05:10,Katu,08/01/2015 06:14,08/01/2015 19:05,7.460391281,8.668531007,no,no,no,No,NA,NA,0,1
126,WDF126,09/01/2015,02:25:00,37,43,09/01/2015,09/01/2015,05:25:00,09/01/2015 02:25,WDF12642013,09/01/2015 05:25,180,5866,09/01/2015 05:25,09/01/2015,05:25:00,Start,32.58889,Morning,08:25:00,09/01/2015 05:05,Katu,09/01/2015 06:14,09/01/2015 19:05,6.263346847,7.460391281,no,no,no,No,NA,NA,0,1
126,WDF126,10/01/2015,02:25:00,2,2,10/01/2015,10/01/2015,05:25:00,10/01/2015 02:25,WDF12642014,10/01/2015 05:25,290,7771,10/01/2015 05:25,10/01/2015,05:25:00,Start,26.79655,Morning,10:15:00,10/01/2015 05:00,Katu,10/01/2015 06:15,10/01/2015 19:06,5.082032108,6.263346847,no,no,no,No,NA,NA,0,1
126,WDF126,12/01/2015,02:25:00,4,7,12/01/2015,12/01/2015,05:25:00,12/01/2015 02:25,WDF12642016,12/01/2015 05:25,165,9846,12/01/2015 05:25,12/01/2015,05:25:00,Start,59.67273,Morning,08:10:00,12/01/2015 05:05,Katu,12/01/2015 06:16,12/01/2015 19:06,2.961172845,5.082032108,no,no,no,No,NA,NA,0,1
126,WDF126,14/01/2015,03:00:00,108,118,14/01/2015,14/01/2015,06:00:00,14/01/2015 03:00,WDF12642018,14/01/2015 06:00,155,8952,14/01/2015 06:00,14/01/2015,06:00:00,Start,57.75484,Morning,08:35:00,14/01/2015 05:45,Katu,14/01/2015 06:17,14/01/2015 19:07,1.31602829,2.961172845,no,no,no,No,NA,NA,0,1
126,WDF126,09/03/2015,02:30:00,1,5,09/03/2015,09/03/2015,05:30:00,09/03/2015 02:30,WDF12642072,09/03/2015 05:30,155,4070,09/03/2015 05:30,09/03/2015,05:30:00,Start,26.25806,Morning,08:05:00,09/03/2015 04:05,Katu,09/03/2015 06:20,09/03/2015 19:08,7.083309963,1.31602829,no,no,no,No,NA,NA,0,1
126,WDF126,10/03/2015,02:50:00,75,79,10/03/2015,10/03/2015,05:50:00,10/03/2015 02:50,WDF12642073,10/03/2015 05:50,155,5678,10/03/2015 05:50,10/03/2015,05:50:00,Start,36.63226,Morning,08:25:00,10/03/2015 04:40,Katu,10/03/2015 06:20,10/03/2015 19:08,5.750720779,7.083309963,no,no,no,No,NA,NA,0,1
126,WDF126,11/03/2015,02:40:00,1,0,11/03/2015,11/03/2015,05:40:00,11/03/2015 02:40,WDF12642074,11/03/2015 05:40,205,13158,11/03/2015 05:40,11/03/2015,05:40:00,Start,64.18537,Morning,09:05:00,11/03/2015 04:35,Katu,11/03/2015 06:19,11/03/2015 19:07,4.439902376,5.750720779,no,no,no,No,NA,NA,0,1
126,WDF126,12/03/2015,03:30:00,2,2,12/03/2015,12/03/2015,06:30:00,12/03/2015 03:30,WDF12642075,12/03/2015 06:30,165,6633,12/03/2015 06:30,12/03/2015,06:30:00,Start,40.2,Morning,09:15:00,12/03/2015 06:10,Katu,12/03/2015 06:19,12/03/2015 19:07,3.225293446,4.439902376,no,no,no,No,NA,NA,0,1
126,WDF126,13/03/2015,03:20:00,29,43,13/03/2015,13/03/2015,06:20:00,13/03/2015 03:20,WDF12642076,13/03/2015 06:20,155,6100,13/03/2015 06:20,13/03/2015,06:20:00,Start,39.35484,Morning,08:55:00,13/03/2015 05:45,Katu,13/03/2015 06:19,13/03/2015 19:07,2.161075559,3.225293446,no,no,no,No,NA,NA,0,1
126,WDF126,14/03/2015,03:15:00,166,149,14/03/2015,14/03/2015,06:15:00,14/03/2015 03:15,WDF12642077,14/03/2015 06:15,255,9467,14/03/2015 06:15,14/03/2015,06:15:00,Start,37.12549,Morning,10:30:00,14/03/2015 06:00,Katu,14/03/2015 06:19,14/03/2015 19:07,1.304557237,2.161075559,no,no,no,No,NA,NA,0,1
126,WDF126,15/03/2015,03:15:00,35,35,15/03/2015,15/03/2015,06:15:00,15/03/2015 03:15,WDF12642078,15/03/2015 06:15,160,4856,15/03/2015 06:15,15/03/2015,06:15:00,Start,30.35,Morning,08:55:00,15/03/2015 05:40,Katu,15/03/2015 06:18,15/03/2015 19:06,0.680557691,1.304557237,no,no,no,No,NA,NA,0,1
126,WDF126,16/03/2015,03:20:00,56,46,16/03/2015,16/03/2015,06:20:00,16/03/2015 03:20,WDF12642079,16/03/2015 06:20,110,3745,16/03/2015 06:20,16/03/2015,06:20:00,Start,34.04545,Morning,08:10:00,16/03/2015 05:05,Katu,16/03/2015 06:18,16/03/2015 19:06,0.2832036,0.680557691,no,no,no,No,NA,NA,0,1
126,WDF126,17/03/2015,03:05:00,19,17,17/03/2015,17/03/2015,06:05:00,17/03/2015 03:05,WDF12642080,17/03/2015 06:05,155,8746,17/03/2015 06:05,17/03/2015,06:05:00,Start,56.42581,Morning,08:40:00,17/03/2015 05:50,Katu,17/03/2015 06:18,17/03/2015 19:06,0.078306611,0.2832036,no,no,no,No,NA,NA,0,1
126,WDF126,18/03/2015,03:10:00,0,1,18/03/2015,18/03/2015,06:10:00,18/03/2015 03:10,WDF12642081,18/03/2015 06:10,105,2762,18/03/2015 06:10,18/03/2015,06:10:00,Start,26.30476,Morning,07:55:00,18/03/2015 05:40,Katu,18/03/2015 06:17,18/03/2015 19:05,0.007444231,0.078306611,no,no,no,No,NA,NA,0,1
126,WDF126,19/03/2015,02:45:00,4,0,19/03/2015,19/03/2015,05:45:00,19/03/2015 02:45,WDF12642082,19/03/2015 05:45,195,6657,19/03/2015 05:45,19/03/2015,05:45:00,Start,34.13846,Morning,09:00:00,19/03/2015 05:05,Katu,19/03/2015 06:17,19/03/2015 19:05,0,0.007444231,no,no,no,No,NA,NA,0,1
126,WDF126,20/03/2015,02:45:00,59,62,20/03/2015,20/03/2015,05:45:00,20/03/2015 02:45,WDF12642083,20/03/2015 05:45,175,7248,20/03/2015 05:45,20/03/2015,05:45:00,Start,41.41714,Morning,08:40:00,20/03/2015 04:15,Katu,20/03/2015 06:17,20/03/2015 19:05,0,0,no,no,no,No,NA,NA,0,1
126,WDF126,22/03/2015,03:00:00,54,60,22/03/2015,22/03/2015,06:00:00,22/03/2015 03:00,WDF12642085,22/03/2015 06:00,170,8924,22/03/2015 06:00,22/03/2015,06:00:00,Start,52.49412,Morning,08:50:00,22/03/2015 05:35,Katu,22/03/2015 06:16,22/03/2015 19:04,0.212709504,0,no,no,no,No,NA,NA,0,1
126,WDF126,23/03/2015,03:10:00,63,93,23/03/2015,23/03/2015,06:10:00,23/03/2015 03:10,WDF12642086,23/03/2015 06:10,200,14863,23/03/2015 06:10,23/03/2015,06:10:00,Start,74.315,Morning,09:30:00,23/03/2015 04:00,Katu,23/03/2015 06:16,23/03/2015 19:04,0.545687039,0.212709504,no,no,no,No,NA,NA,0,1
126,WDF126,15/02/2015,03:00:00,90,116,15/02/2015,15/02/2015,06:00:00,15/02/2015 03:00,WDF12642050,15/02/2015 06:00,150,10171,15/02/2015 06:00,15/02/2015,06:00:00,Start,67.80667,Morning,08:30:00,15/02/2015 05:25,Katu,15/02/2015 06:23,15/02/2015 19:12,0.199365364,0.199365364,no,no,no,No,32.98,5.305262396,0,1
126,WDF126,14/02/2015,03:10:00,23,34,14/02/2015,14/02/2015,06:10:00,14/02/2015 03:10,WDF12642049,14/02/2015 06:10,135,6089,14/02/2015 06:10,14/02/2015,06:10:00,Start,45.1037,Morning,08:25:00,14/02/2015 05:50,Katu,14/02/2015 06:23,14/02/2015 19:12,0.521915358,0.521915358,no,no,no,No,32.38,4.705262396,0,1
126,WDF126,25/02/2015,02:50:00,58,62,25/02/2015,25/02/2015,05:50:00,25/02/2015 02:50,WDF12642060,25/02/2015 05:50,200,7916,25/02/2015 05:50,25/02/2015,05:50:00,Start,39.58,Morning,09:10:00,25/02/2015 05:35,Katu,25/02/2015 06:22,25/02/2015 19:11,3.171141183,3.171141183,no,no,no,No,32.24,4.565262396,0,1
126,WDF126,23/02/2015,03:10:00,1,2,23/02/2015,23/02/2015,06:10:00,23/02/2015 03:10,WDF12642058,23/02/2015 06:10,150,6336,23/02/2015 06:10,23/02/2015,06:10:00,Start,42.24,Morning,08:40:00,23/02/2015 05:25,Katu,23/02/2015 06:23,23/02/2015 19:11,1.333739813,1.333739813,no,no,no,No,31.54,3.865262396,0,1
126,WDF126,20/01/2015,02:55:00,3,2,20/01/2015,20/01/2015,05:55:00,20/01/2015 02:55,WDF12642024,20/01/2015 05:55,135,6215,20/01/2015 05:55,20/01/2015,05:55:00,Start,46.03704,Morning,08:10:00,20/01/2015 05:00,Katu,20/01/2015 06:19,20/01/2015 19:09,0,0,no,no,no,No,31.45,3.775262396,0,1
126,WDF126,02/10/2015,02:25:00,0,1,02/10/2015,02/10/2015,05:25:00,02/10/2015 02:25,WDF12642279,02/10/2015 05:25,335,14651,02/10/2015 05:25,02/10/2015,05:25:00,Start,43.73433,Morning,11:00:00,02/10/2015 05:05,Toucans,02/10/2015 05:59,02/10/2015 18:47,4.903659987,11.0681282,no,no,no,No,31.34,3.665262396,0,1
126,WDF126,27/02/2015,03:35:00,0,3,27/02/2015,27/02/2015,06:35:00,27/02/2015 03:35,WDF12642062,27/02/2015 06:35,115,3583,27/02/2015 06:35,27/02/2015,06:35:00,Start,31.15652,Morning,08:30:00,27/02/2015 04:35,Katu,27/02/2015 06:22,27/02/2015 19:10,5.573470958,5.573470958,no,no,no,No,31.32,3.645262396,0,1
126,WDF126,17/02/2015,03:05:00,17,28,17/02/2015,17/02/2015,06:05:00,17/02/2015 03:05,WDF12642052,17/02/2015 06:05,195,10364,17/02/2015 06:05,17/02/2015,06:05:00,Start,53.14872,Morning,09:20:00,17/02/2015 05:35,Katu,17/02/2015 06:23,17/02/2015 19:12,0.002072489,9.241755575,no,no,no,No,31.1,3.425262396,1.52,1
126,WDF126,02/03/2015,03:15:00,11,1,02/03/2015,02/03/2015,06:15:00,02/03/2015 03:15,WDF12642065,02/03/2015 06:15,115,5015,02/03/2015 06:15,02/03/2015,06:15:00,Start,43.6087,Morning,08:10:00,02/03/2015 05:40,Katu,02/03/2015 06:22,02/03/2015 19:10,9.241755575,0.002072489,no,no,no,No,31.1,3.425262396,0,1
126,WDF126,24/02/2015,02:10:00,8,8,24/02/2015,24/02/2015,05:10:00,24/02/2015 02:10,WDF12642059,24/02/2015 05:10,225,5791,24/02/2015 05:10,24/02/2015,05:10:00,Start,25.73778,Morning,08:55:00,24/02/2015 04:15,Katu,24/02/2015 06:23,24/02/2015 19:11,2.160433894,9.635506423,no,no,no,No,30.89,3.215262396,0,1
126,WDF126,07/03/2015,02:35:00,2,4,07/03/2015,07/03/2015,05:35:00,07/03/2015 02:35,WDF12642070,07/03/2015 05:35,160,7968,07/03/2015 05:35,07/03/2015,05:35:00,Start,49.8,Morning,08:15:00,07/03/2015 05:20,Katu,07/03/2015 06:21,07/03/2015 19:09,9.635506423,2.160433894,no,no,no,No,30.89,3.215262396,0,1
126,WDF126,19/01/2015,02:55:00,15,11,19/01/2015,19/01/2015,05:55:00,19/01/2015 02:55,WDF12642023,19/01/2015 05:55,130,9449,19/01/2015 05:55,19/01/2015,05:55:00,Start,72.68462,Morning,08:05:00,19/01/2015 05:25,Katu,19/01/2015 06:18,19/01/2015 19:09,0.000166682,0.000166682,no,no,no,No,30.8,3.125262396,0,1
126,WDF126,22/02/2015,03:10:00,11,12,22/02/2015,22/02/2015,06:10:00,22/02/2015 03:10,WDF12642057,22/02/2015 06:10,195,7101,22/02/2015 06:10,22/02/2015,06:10:00,Start,36.41538,Morning,09:25:00,22/02/2015 05:10,Katu,22/02/2015 06:23,22/02/2015 19:11,0.718934614,0.718934614,no,no,no,No,30.69,3.015262396,0,1
126,WDF126,18/01/2015,03:00:00,173,202,18/01/2015,18/01/2015,06:00:00,18/01/2015 03:00,WDF12642022,18/01/2015 06:00,220,11864,18/01/2015 06:00,18/01/2015,06:00:00,Start,53.92727,Morning,09:40:00,18/01/2015 05:45,Katu,18/01/2015 06:18,18/01/2015 19:08,0.018289737,1.601684149,no,no,no,No,30.67,2.995262396,0,1
126,WDF126,01/03/2015,03:25:00,36,36,01/03/2015,01/03/2015,06:25:00,01/03/2015 03:25,WDF12642064,01/03/2015 06:25,140,5692,01/03/2015 06:25,01/03/2015,06:25:00,Start,40.65714,Morning,08:45:00,01/03/2015 05:50,Katu,01/03/2015 06:22,01/03/2015 19:10,8.090058216,8.090058216,no,no,no,No,30.49,2.815262396,0,1
126,WDF126,29/09/2015,02:00:00,4,5,29/09/2015,29/09/2015,05:00:00,29/09/2015 02:00,WDF12642276,29/09/2015 05:00,155,6567,29/09/2015 05:00,29/09/2015,05:00:00,Start,42.36774,Morning,07:35:00,29/09/2015 04:40,Toucans,29/09/2015 06:00,29/09/2015 18:48,9.436185217,0,no,no,no,No,30.47,2.795262396,0,1
126,WDF126,23/08/2014,02:45:00,12,14,23/08/2014,23/08/2014,05:45:00,23/08/2014 02:45,WDF12641874,23/08/2014 05:45,225,10711,23/08/2014 05:45,23/08/2014,05:45:00,Start,47.60444,Morning,09:30:00,23/08/2014 05:05,Katu,23/08/2014 06:11,23/08/2014 19:01,0.009949021,0.01741085,no,no,no,No,30.41,2.735262396,0,1
126,WDF126,17/01/2015,03:00:00,4,8,17/01/2015,17/01/2015,06:00:00,17/01/2015 03:00,WDF12642021,17/01/2015 06:00,140,7213,17/01/2015 06:00,17/01/2015,06:00:00,Start,51.52143,Morning,08:20:00,17/01/2015 05:40,Katu,17/01/2015 06:18,17/01/2015 19:08,0.114751027,0.114751027,no,no,no,No,30.37,2.695262396,0,1
126,WDF126,28/02/2015,03:00:00,46,49,28/02/2015,28/02/2015,06:00:00,28/02/2015 03:00,WDF12642063,28/02/2015 06:00,135,3802,28/02/2015 06:00,28/02/2015,06:00:00,Start,28.16296,Morning,08:15:00,28/02/2015 05:00,Katu,28/02/2015 06:22,28/02/2015 19:10,6.846926931,5.212980689,no,no,no,No,30.32,2.645262396,0,1
126,WDF126,22/09/2015,02:40:00,89,87,22/09/2015,22/09/2015,05:40:00,22/09/2015 02:40,WDF12642269,22/09/2015 05:40,145,5241,22/09/2015 05:40,22/09/2015,05:40:00,Start,36.14483,Morning,08:05:00,22/09/2015 05:15,Toucans,22/09/2015 06:02,22/09/2015 18:50,5.212980689,6.846926931,no,no,no,No,30.32,2.645262396,0,1
126,WDF126,28/07/2015,02:45:00,48,53,28/07/2015,28/07/2015,05:45:00,28/07/2015 02:45,WDF12642213,28/07/2015 05:45,240,9666,28/07/2015 05:45,28/07/2015,05:45:00,Start,40.275,Morning,09:45:00,28/07/2015 05:20,Toucans,28/07/2015 06:14,28/07/2015 19:05,8.822843351,6.368064761,no,no,no,No,30.31,2.635262396,5.59,1
126,WDF126,01/10/2015,03:45:00,94,123,01/10/2015,01/10/2015,06:45:00,01/10/2015 03:45,WDF12642278,01/10/2015 06:45,75,1347,01/10/2015 06:45,01/10/2015,06:45:00,Start,17.96,Morning,08:00:00,01/10/2015 06:05,Toucans,01/10/2015 05:59,01/10/2015 18:47,6.368064761,8.822843351,no,no,no,No,30.31,2.635262396,0,1
126,WDF126,04/01/2015,02:55:00,162,198,04/01/2015,04/01/2015,05:55:00,04/01/2015 02:55,WDF12642008,04/01/2015 05:55,190,10333,04/01/2015 05:55,04/01/2015,05:55:00,Start,54.38421,Morning,09:05:00,04/01/2015 04:30,Katu,04/01/2015 06:12,04/01/2015 19:03,11.11513099,11.11513099,no,no,no,No,30.23,2.555262396,0,1
126,WDF126,13/09/2015,02:55:00,1,7,13/09/2015,13/09/2015,05:55:00,13/09/2015 02:55,WDF12642260,13/09/2015 05:55,160,5990,13/09/2015 05:55,13/09/2015,05:55:00,Start,37.4375,Morning,08:35:00,13/09/2015 05:30,Toucans,13/09/2015 06:05,13/09/2015 18:54,0,0,no,no,no,No,30.2,2.525262396,0,1
126,WDF126,03/04/2015,03:00:00,39,41,03/04/2015,03/04/2015,06:00:00,03/04/2015 03:00,WDF12642097,03/04/2015 06:00,170,6386,03/04/2015 06:00,03/04/2015,06:00:00,Start,37.56471,Morning,08:50:00,03/04/2015 04:45,Toucans,03/04/2015 06:12,03/04/2015 19:01,11.18730036,2.081377299,no,no,no,No,30.17,2.495262396,0,1
126,WDF126,05/01/2015,03:00:00,56,62,05/01/2015,05/01/2015,06:00:00,05/01/2015 03:00,WDF12642009,05/01/2015 06:00,160,6283,05/01/2015 06:00,05/01/2015,06:00:00,Start,39.26875,Morning,08:40:00,05/01/2015 05:30,Katu,05/01/2015 06:13,05/01/2015 19:04,10.92602186,0.008329057,no,no,no,No,30.16,2.485262396,0,1
126,WDF126,16/01/2015,02:50:00,5,1,16/01/2015,16/01/2015,05:50:00,16/01/2015 02:50,WDF12642020,16/01/2015 05:50,170,11727,16/01/2015 05:50,16/01/2015,05:50:00,Start,68.98235,Morning,08:40:00,16/01/2015 05:15,Katu,16/01/2015 06:17,16/01/2015 19:08,0.344254841,10.92602186,no,no,no,No,30.16,2.485262396,0,1
126,WDF126,24/12/2014,02:45:00,0,1,24/12/2014,24/12/2014,05:45:00,24/12/2014 02:45,WDF12641997,24/12/2014 05:45,235,9088,24/12/2014 05:45,24/12/2014,05:45:00,Start,38.67234,Morning,09:40:00,24/12/2014 05:10,Katu,24/12/2014 06:07,24/12/2014 18:58,0.285509999,0.285509999,no,no,no,Yes,30.1,2.425262396,9.4,1
